feature	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40
PC 32:2	1.4931797784658682	3.050145560696905e-4	0.47456335875190964	0.6950767818819533	0.29369084648792176	0.002098682932808038	0.04112415183751634	0.17943939398095682	4.2754370821153457e-4	0.018446745877626937	2.201455463383489	0.035869262966886396	0.23096849681701054	0.158840985292912	0.049786453076625416	0.010631489569754576	0.18668329602315578	0.03994271896100966	0.03823328562816931	0.1191425485223866	0.052419346506693686	0.5160002871830279	0.22761895666779597	2.631125696613005	0.00360282834316427	1.4379763362796762	0.055928223705842654	0.06223646435952778	0.10830250942847104	1.7275647072168964e-4	0.004258468658987644	5.788759144369256	0.7365480689669952	0.04308841726800553	0.37819962375257515	0.5889490703876537	0.43136044936734186	0.004804109530120213	3.515189235102001e-4	0.005604853743178711
PC 34:0;P/34:1;O	1.4738590950026937	0.15099483703580313	0.2312077415130057	0.14334632464340344	3.872896898664944e-4	0.05300219570823666	1.9439931189543478	0.2103005856611377	0.3446646672476839	0.3786780066714857	0.10218258011929758	0.0031481305364593087	0.23071592545977765	0.4227756137986712	0.31947957337768584	1.268709517865554	0.34036594073575555	0.2496569775755768	0.013072567670375748	0.06317367652391159	0.45236901220308595	0.013778054449519165	0.6640495018755137	0.2434875111289405	0.005583491723693738	0.08751546969837182	0.11689007890442785	0.17441383120541082	0.005947200544722108	0.06026669355773606	1.217208075882047	1.1833358035125248	1.335886849769994	0.5017395928139929	1.2304012207724466	0.29869595074023164	2.971724279016874e-5	0.8765508964295091	0.2795328640786193	0.5391079338000285
PC 34:1	1.4774402823961486	0.3780532166271404	0.2715071677227983	0.7644217502894691	0.0013624588981252328	0.12531049770421102	0.0010369582272939653	0.08557022245883363	0.09344919437316522	0.8109510500294017	0.7542436910206191	0.24335074242674995	0.11307860089342024	0.14295463004387302	0.019905425679892612	0.24053758750391876	0.12035179328838051	0.008856199166691328	0.25304581965364015	0.7629628819744281	0.0062861269365563155	0.13053434593260202	0.006935755064598705	0.5377041290057064	0.5723862801443625	0.31221882104010074	0.3256593242594756	0.07833858180778615	0.05730644004440259	0.05919343413593563	0.10747027553540257	0.08860546430496537	0.8068669435037042	0.0675424396782756	0.575055859103318	0.3903895296689171	0.1405976148100729	0.02745622849746946	0.5566535883796779	0.10723896985978304
PC 34:1;P/34:2;O	1.6858718215663469	0.13486492651888152	0.0017272845841812025	0.08591996883693206	7.730663880824847e-5	0.006879566568093969	0.11194171741542991	0.35020606539553234	0.3190272414369955	0.0019951881374343037	7.079502588724131e-4	0.04541423660301914	0.09281088615508858	0.026742047865813044	0.22595618081527757	0.4462362341348496	1.2451303983773454	0.08109915932851305	0.27224311506961424	0.011629290304325515	0.06721999162190556	0.07608301531164728	0.07258576152273552	0.204263748719111	0.06621878194884072	1.6633685076091742e-4	4.046297629590646e-5	0.14511091407904508	0.7882900348602173	0.022620433215516027	0.1805142126929958	0.5484552495699233	0.516296255430336	0.3503670683284155	0.016124840142252808	0.2123379320198147	0.1831855050757803	0.7737820832575737	1.6588639710951696	0.08782674702532353
PC 34:2	1.4084117966806369	0.1252102182886064	1.0999960894681284	0.8432453498818556	0.04423844111912764	0.11893352040568796	0.026547495362536516	0.5890817287253841	5.039741239349718e-4	0.3746220791349458	0.003616462429457947	0.06870314169226485	0.8072605676900503	0.08037831948679812	0.0010599184661606678	0.07939590824816409	1.7704430207594537	0.03700730158629405	0.06026649179088688	0.9760393478663352	0.400797014241052	0.02957711227276284	0.0034035726991774474	0.42616660989414823	2.9320334904886708e-5	0.08696866502490032	0.027266108296352228	0.015727265298297304	0.16284868066456704	0.12122045741797038	0.7535193212941721	1.1492113854945682	0.3001337801724243	0.2775237080137451	6.846992408712704e-4	0.0940888338471134	1.0404385208017775	0.21483155273785032	0.059353252246770606	1.765571325017983
PC 34:3	1.6437832060706214	0.11899051863091012	0.10945418352175998	0.060882289669264775	0.12198692549953838	0.13823288385984792	0.10897038739764307	0.14121048524619145	0.007703139486501945	0.8284137053828622	0.27299554198688825	0.013858209875219392	0.37729638119722353	0.16766417004547104	0.030461871012378884	0.034215318631771095	0.03118894620047291	1.4628536685831945	0.18229501717242994	0.1556910967524366	0.007095779667901153	0.6758582713218398	0.010960187385896157	0.1780920887141084	0.0347432287692946	0.03755622175434428	0.5356961230180294	0.22809395920674136	0.4772944542839021	0.30351145379859795	0.2736478131163948	0.00494886524138923	0.0018961770277759243	0.5233619930523182	0.6747593408400848	0.09926413198061546	2.851049085208041e-4	0.34676271291776994	0.3164751440386716	0.034684735651257834
PC 34:4	0.9354580633331729	0.23543045988439182	0.8584614305159873	0.0526659861761252	0.008436975802849044	0.08120295578335912	0.6898713630509862	0.30245732400590997	0.008949343511066271	1.8555658467986667	1.8012072656002758	4.846559279074124	0.042033364409324675	0.48184293419922736	0.004115238563633827	0.10513926097804131	4.15507387389174	0.4915655210975688	1.0419968046661359	0.1400596683834397	0.8873658525315501	1.1198262845796447	2.3181161502134815	0.2603629938758048	2.0257445286249336	0.5556934829609923	0.010594324630773854	17.344236510324446	0.6888842442491256	0.4398791799572772	1.3219209060811106	0.0013903095336457747	0.2449432129365648	3.054898069397225	0.14117536137843947	0.8100578740966129	0.13881146310987896	0.2374619340256399	0.9847954802573984	0.9336826903759634
PC 36:1	1.449876550942829	0.3382016851121957	0.08482187147654119	0.12002321076115004	0.22811757267981866	0.08820231846825485	0.02654588715925611	0.02985962294587581	0.08772416232807961	0.4036070832839129	0.61902458717799	0.6381003319382134	0.0637033605583852	0.21121613848999232	0.02721632695755997	0.18111654674701697	0.011129188533130717	0.12423305844935616	0.8715409764193622	0.452064406064554	1.2605280660100833	4.150866012417575	0.8062127534099541	1.3611079174812941	1.1131152081656879	1.4897359671323955	1.480861203255955	5.362747978774644e-4	0.32405403604465227	0.22280305671435266	1.1271761775947133	0.0063674137705600304	0.07586732111487858	1.2793166048913174	0.009466888825757825	0.7786342421505058	0.05956355955869933	1.6035940000024325	7.970699192977061e-4	0.09027272876632503
PC 36:1;P/36:2;O	1.5975209089496198	0.18548725670456795	0.07063380680707279	0.017061599335181192	0.006120999800126661	0.007883631967776111	0.8365955612555123	0.26835495673135595	0.42124472681937536	0.0610764670486471	0.5002729808145672	0.0018547036862366774	0.5623484283574588	0.1358246902666755	0.44961698849024356	0.6870103474438961	0.4331590265867495	0.0028191464791485336	0.20450213224641664	0.13352443542715534	0.009840214975042621	0.01729042121249211	0.1676964461365135	0.34878409872287786	0.1085221008902208	0.02638855787305269	0.03131139085033129	0.013930377462181271	0.0035883202349918054	0.0970556678552577	0.0026146256401541677	1.1329338902764987	1.258894606096905	0.05180474567400069	6.048380109784702e-5	0.02243532799261611	0.027431854265076334	0.009771939128974554	0.6881444279038504	1.8216992293738574
PC 36:2	1.6080722275510746	0.17501852267946852	0.28393475160263115	0.08611692860424183	0.06319581970591996	0.11576166294993792	0.18133057742635525	0.10664610682570322	0.06524372539445425	0.007957748604256694	0.0205974895816144	0.13342458990476677	0.35561508539205605	0.7783290518807816	0.020138847635387203	0.05209597254280866	1.8193946729845145	0.21112660440067713	0.13456598712196793	0.020108333988928837	0.05327640748877898	0.25307570149209424	0.07939554538676656	0.2022658865340974	0.08458796376962802	0.0077593652173704635	0.36380499685034795	0.17450994019841054	0.012790941160073262	0.09586384448837218	0.5566756326270835	0.07054078703553088	0.7196017838852405	0.1024768681147013	3.007127137372318	0.06793758311515276	0.06466718602409416	1.2244958615521089	0.22338498718323355	4.062735444358059e-4
PC 36:2;P/36:3;O	1.6692037239873982	0.19312148534341633	0.01823582678207065	0.1666786513076355	0.005917420520719206	7.628389001211742e-5	0.016181673118841507	0.16014030455509215	0.43485846563134206	0.01839788563014242	0.4105119931773361	0.08641305039364676	0.10483338543762888	0.13302159426527188	0.2314691311483232	0.09586214456485749	0.11885039407054421	0.031271273331360615	0.16980404730094092	0.00803433017896518	0.17723408149995304	0.02755230597735055	0.08387959249011506	0.0025299872036908637	0.5479538692874726	0.06837886297658152	0.3353859984684838	0.5979494046563818	0.7016342693205021	0.11551900575898133	0.0939873004046687	1.1190480195807007	0.16275429624793838	0.5214658936392033	0.01501404425633129	0.05556599555074985	0.7593580009854757	1.1300648009287644	0.5783112129024653	0.15173378365342555
PC 36:3	1.7415639748610159	0.09964955121964864	0.0161516795031166	0.005431496411331959	0.05766275349912124	0.004370151965895679	0.14008235863826332	0.03684576180645868	0.02063486924396657	0.015998682265206857	0.08679355904503253	0.2682463232875999	0.022473855565111552	0.0287889917435903	0.11830226667730163	0.2761617420646248	0.40893503084012456	0.22366185354121143	0.2603309353223958	0.20628173449801784	0.24062799254362668	0.037456317008693674	0.28448658064047405	0.18096009649406544	0.002643088577007637	0.5082932976661921	0.0464571561511934	0.08947474245662336	0.086177852365878	0.2493378232837077	0.23506829254368825	0.0034958742929001654	0.027239276191742292	0.0838384646456215	0.9247857590004692	0.19640208060625483	0.2299782333248258	0.009388291313867895	0.09875477510654852	0.3158011994849993
PC 36:4	1.6768578112211805	0.05489764707120637	0.06263392442139415	0.4638806094752403	0.08008472202205862	0.013927410305445035	0.12033645184293745	0.011755256123372264	0.024169333543193144	0.3870657387372642	0.0627545402157529	0.009849525531242938	0.05639153057763922	0.08837839243007346	0.01962412591100354	0.029001023239159984	0.9550742427806703	0.0973819661435925	0.05826915761075911	0.03886529698840533	0.07748008919622994	1.357136555182647	0.25462939811722507	0.005174689212469889	0.013850093137264718	0.027362278584151335	0.0439849234843743	0.02074520285139982	0.011017678377043025	1.8605634844976755	0.0600756395243053	0.09849935676511264	0.3882020286102578	0.08994891614134248	0.5738838023763466	0.1994862871520897	0.5187853966337755	0.06209807411241441	1.5357316828232324	0.09480532849763107
PC 36:5	1.764079270914847	0.03840105632522126	0.00439124212548628	0.2212306762732186	0.021242501657449127	0.01932609811488247	0.023385439322162298	0.10318137744746665	0.04326143151470843	0.006026848277090682	0.00206518847628705	0.0010940000490333303	0.43737276362154803	0.026517311677197664	0.12216893811815996	0.09299105234889818	0.005112379254078653	0.38702825699072335	0.174734125073605	0.032908312431420186	0.07884435456382594	0.4184265683215261	0.0527040004338	0.0012293843024050862	0.05229390033580715	0.025442954242710324	0.011464884483040241	0.008588320732968524	0.12311627920677175	0.5401865625387596	0.1287463529871323	0.01657831711605896	0.08026198919877364	0.2931645324902348	6.573439230250306e-4	0.0886291755254518	0.22549417593496185	0.2459364617847034	0.04522524802134749	0.1770181245917241
PC 38:2	0.9123809613011705	0.08389397613669225	0.5266597232662139	2.357495238035546	0.05111165886348079	0.0815254698030607	0.1969341497898416	0.21151343031594425	0.5702728943287501	0.24299118596958258	0.05400757667730791	3.1301533634664573	1.0746878844596222	0.018842317503276262	1.6503094441677586	1.6339786301350423	1.1525295184363755	0.49761743981404627	4.1115244591713775	0.4062092669457093	0.5989884124678326	2.5164110731690976	5.030742723459701	0.040076174968750544	1.8986620959912242	5.4140999936834415	0.019978075206083516	1.71360909767706	0.43165209352554895	0.2860393264099816	1.5307193049211572	0.5133203630173568	0.03384984033309721	0.12795545096900637	0.5461043654768452	0.14650384792554003	0.003834976274594782	0.12090999488427123	1.2072954838649699	0.7001992153941159
