feature	log2FC_Percentage	pval_Percentage	padj_Percentage	log2FC_PQN	pval_PQN	padj_PQN	log2FC_none	pval_none	padj_none
FA 15:0	-1.1742199409756555	0.21436376364622528	0.554070122032153	-1.221997462139485	0.3791262960188049	0.6846907734070954	-0.6744400493153506	0.612513915694793	0.7640637505058757
CE 18:1	-5.864377555978308	0.2152173201281917	0.554070122032153	-0.1734009560778698	0.30635580347349184	0.6391215900050433	22.477353477925657	0.7443204846577121	0.8743959091610015
PC 34:1;P/34:2;O	0.13754508149427797	0.22259754600987694	0.5611313138998981	-0.08472415823900072	0.1915019255008884	0.6391215900050433	1.4389647941141495	0.09426627525034949	0.38502997867763306
PI 38:4	2.083376644679037	0.2324486535156383	0.5646895120716173	1.5478507610300645	0.1416628058504624	0.6391215900050433	3.4856707502787088	0.07655431125048057	0.35627198697339035
SM 40:1;O2	0.6945917867261172	0.23949861777556528	0.5646895120716173	0.3441151428384438	0.20874877657355093	0.6391215900050433	1.3640588912550116	0.10556808727010819	0.38502997867763306
PC 38:3;P/38:4;O	0.12043662174878901	0.24059754049393864	0.5646895120716173	0.09171184604841467	0.19749147536727035	0.6391215900050433	1.5520639435155372	0.10310917228342831	0.38502997867763306
SM 36:1;O2	8.633568909492652	0.24423916760444128	0.5646895120716173	25.077353593414728	0.1004840732104729	0.5526624026576009	27.75071159614989	0.059791854369387165	0.3288551990316294
PC 36:1;P/36:2;O	0.37976741830045313	0.2473433399983117	0.5646895120716173	0.26115880147862536	0.2173639243248418	0.6391215900050433	1.7503457251089125	0.10640510584837265	0.38502997867763306
SM 33:1;O2	3.88178960789434	0.25230863378498064	0.5653582349626418	-0.24396837927102547	0.5103772581183179	0.7180889329339124	23.977060040220483	0.4440858229899892	0.6176366043883758
PC 38:4	-0.09895479625603448	0.26786168551761247	0.5892957081387474	0.080649171552513	0.25689396890915495	0.6391215900050433	0.9360475112649481	0.10318665859966467	0.38502997867763306
TG 50:0	-0.9492772766742243	0.2818397389793065	0.6023203717224569	-0.35860659789038213	0.533247099890167	0.7416425182380484	-0.04702090831812521	0.817585512812935	0.9150661651984169
SM 32:1;O2	1.86727485683997	0.283737695770083	0.6023203717224569	1.0981272232973933	0.17664206850972955	0.6391215900050433	3.0554161617722664	0.09619296699636741	0.38502997867763306
FA 12:0	7.555139866233794	0.29244880207085683	0.6029812732465067	21.035691276984785	0.7066406176141	0.855035147313061	22.213116792686012	0.34630275292784596	0.5475980195775871
PC 34:1	0.2544249292935322	0.30199430699568713	0.6029812732465067	0.40905042896138527	0.6799975692989142	0.8311081402542285	1.440036508122074	0.01974032337293249	0.22732950794339324
SM 42:3;O2	0.9378789303480828	0.30625492294333084	0.6029812732465067	0.23381083978970432	0.23036594331628077	0.6391215900050433	1.7309261985140092	0.12631967779719586	0.4249386383746633
PC O-34:0	0.23173433973349988	0.308225521718035	0.6029812732465067	0.5863727174167214	0.2381490888944305	0.6391215900050433	2.315212573260724	0.1312716500921727	0.4265674546203536
PC 36:2;P/36:3;O	0.10825605832303827	0.30896561108498694	0.6029812732465067	0.11155732575074896	0.25425250498540186	0.6391215900050433	1.6645387321369525	0.13790153064422098	0.4265674546203536
PC 40:6	-0.2596175356403021	0.3311489218424075	0.636016183221132	0.5858251281641339	0.26091804664178314	0.6391215900050433	1.6094932784413094	0.14101403458524087	0.4265674546203536
PC 36:3	0.4134952872120452	0.37112820840252014	0.697918006277753	0.8922248022785036	0.36426721192025	0.6678232218537917	1.8222932887995025	0.12642802464039568	0.4249386383746633
DG 36:1	0.019522390822135298	0.3850395704101024	0.697918006277753	-0.48215580284350656	0.4752483656333426	0.7012811248979811	-0.24112356903774212	0.6979906988707915	0.8445687456336577
PC 32:0	-0.18701093624878473	0.3909465566245355	0.697918006277753	0.19442260685150178	0.7396614032050299	0.8677063490668364	1.1057271311573345	0.6312260979532088	0.7793709984932476
PC 38:2	-0.32578532245323544	0.39892516296176794	0.697918006277753	0.623052949409463	0.2923963827549516	0.6391215900050433	2.394059929545633	0.16634034241789777	0.4707320879279506
Cer 42:2;O2	1.2729936421892265	0.4035911310647098	0.697918006277753	0.3997078854336452	0.3017269649987071	0.6391215900050433	2.2774677973762585	0.1691952123230327	0.4707320879279506
LPC 16:0	0.5089870821553322	0.4038801266558101	0.697918006277753	0.6562107487068316	0.33503652113449967	0.6678232218537917	1.586008435242849	0.18158530089868452	0.47090996746182673
PC O-38:0	-5.444153193406901	0.4077837615956633	0.697918006277753	-0.035725445841676896	0.34311961609464237	0.6678232218537917	22.97262765346332	0.6064993559218966	0.7640637505058757
PC 38:2;P/38:3;O	-0.5141893990925741	0.40952213591504516	0.697918006277753	-0.07588231862118316	0.3006901101992052	0.6391215900050433	1.9243445346695678	0.17117530470107295	0.4707320879279506
PC 36:4	-0.024325238015123818	0.44261066178059183	0.7183930512536671	0.24485571566022774	0.7840199928623207	0.8783927697809335	1.0482679460889321	0.5787710894170868	0.7371715980996578
TG 60:9	-5.119265400210766	0.4426166008184722	0.7183930512536671	20.48927574776308	0.6041485722559249	0.7946572709635902	22.614771448844966	0.5637209794912381	0.7256408353025512
TG 60:8	-5.082519338764387	0.44273345265780095	0.7183930512536671	20.682153492166766	0.6050889556595844	0.7946572709635902	22.558524245908057	0.5636549861534674	0.7256408353025512
SM 34:2;O2	8.128866190100343	0.4477697678536313	0.7183930512536671	24.710212474301354	0.18930754484703716	0.6391215900050433	27.483214384420684	0.10819024194247541	0.38502997867763306
PE 38:4	1.2572071348847318	0.4541436575439274	0.7183930512536671	0.9940072945135071	0.3042423306598278	0.6391215900050433	2.6289160497960555	0.16263208566824205	0.4707320879279506
PE 38:4;P/38:5;O	1.1155502996639532	0.45715921443415186	0.7183930512536671	-0.053662576597947625	0.34724402597485704	0.6678232218537917	2.2161544160391764	0.19323463564541965	0.47090996746182673
Cholesterol	0.22285852603860357	0.46925004251764924	0.7279391685209687	0.36382556503555286	0.4547285869920181	0.6975812105087976	1.3721492155074568	0.18960745157148665	0.47090996746182673
PC 34:2	0.0296449120181782	0.48280393225971097	0.7299992322548956	0.4357695055112162	0.8175558375172496	0.8977125486481368	1.4028324624344608	0.5370967588797286	0.7141616244444743
SM 42:1;O2	0.366236302819431	0.4969578761441451	0.7299992322548956	-0.03281364307647611	0.4250743747499377	0.6975812105087976	1.253059740587765	0.24207766725525057	0.48341599529696627
PC 40:8	-2.058897612249431	0.4982425946915816	0.7299992322548956	26.112231001179403	0.24203210520632773	0.6391215900050433	25.228179468444544	0.13459427834524768	0.4265674546203536
FA 16:0	-0.15524755423827113	0.4984452804371018	0.7299992322548956	0.05733946973829451	0.6682482435637032	0.8280001086699812	0.1960536303999601	0.9839844316138429	0.9839844316138429
TG 52:1	-0.23941253336023427	0.500743275017821	0.7299992322548956	26.191052612478146	0.658109212365859	0.8280001086699812	24.594638840759078	0.5602607579551478	0.7256408353025512
PC 40:5	-0.466943031624366	0.5165652442274644	0.7440999351371809	0.47538685423941446	0.4178506286241337	0.6975812105087976	1.6515712156002482	0.23995164809678993	0.48341599529696627
PC 40:3;P/40:4;O	-1.4268018804748206	0.5243170771464554	0.7463807804084835	-0.7295650668356549	0.3493358766678285	0.6678232218537917	1.9410268145051184	0.19483257826958497	0.47090996746182673
PC 42:3;P/42:4;O	-1.4633765893183712	0.5333570079384506	0.7504209065180527	-0.6424774769463666	0.36288296710386936	0.6678232218537917	1.6629831477639756	0.1984827135582906	0.47090996746182673
TG 48:1	-1.042571268767194	0.5497300249392427	0.7645670461798663	-0.7478209417940045	0.41445322398931594	0.6975812105087976	1.8597370826828663	0.2308094457579234	0.48341599529696627
Cer 42:3;O2	3.0714972343400193	0.5732390536711789	0.788203698797871	0.2752779623918767	0.7434728798707178	0.8677063490668364	25.472261340883293	0.3655537243167418	0.5475980195775871
Cer 42:1;O2	3.5964122966414416	0.5870888125060052	0.798176924867715	0.42569859503882196	0.7579333047223948	0.8714832170580631	25.94870595310148	0.36604213088829807	0.5475980195775871
PC 36:2	0.30350861068043944	0.6085590559828923	0.8064282649097071	0.5766684118858703	0.9070128059751639	0.9300724535847019	1.6514898587202698	0.4565726577653968	0.6234820567895336
PE 42:6	-0.9825194665122626	0.6135302267232119	0.8064282649097071	-0.27972379156259897	0.585798256576648	0.7946572709635902	0.10048665068665802	0.2807328581578601	0.5175045256684299
SM 36:3;O2	5.570519796497942	0.6139228633192066	0.8064282649097071	-0.0041908372081086494	0.7920233088901238	0.8792185355569265	25.445670714327683	0.3322640344618163	0.5475980195775871
FA 18:0	-0.43623337354110736	0.6198167655917584	0.8064282649097071	0.32479064021305354	0.7457971925863718	0.8677063490668364	0.20707200798156522	0.9278455422197622	0.9452846386976795
PC 36:5	-0.8445344651978944	0.6325974658576305	0.8143009932848222	0.6894754501935063	0.4903065875930299	0.7124167401832115	2.329626226781182	0.28227519581914357	0.5175045256684299
PC 36:1	0.08446094419887187	0.6451371347099346	0.8217009821042325	0.20699666052635698	0.8310643140429388	0.8977125486481368	1.3667223205513948	0.7121912396832497	0.8452403239369091
LPC 18:0	-1.1243829348858607	0.6537554026332988	0.8240042054023871	0.7692060935106536	0.461210717691767	0.6975812105087976	2.766691115944656	0.24991205361470978	0.48341599529696627
PC 38:7	-1.7093355503607381	0.6614538619213677	0.8251125494070669	1.2222068563998951	0.47104200181390343	0.7012811248979811	2.597792149907196	0.25554906265191424	0.48341599529696627
PC O-30:0	-4.6588520525275845	0.677998172255978	0.8371201922752382	0.1887247800226541	0.3030480563198149	0.6391215900050433	23.567586077617698	0.43957183038639114	0.6176366043883758
LPC 18:2	-2.9526010064269914	0.6875294988751701	0.8403138319585414	24.874161878754236	0.8573913147948913	0.9100381499138758	24.37997606402643	0.4305860163613435	0.6129518585849714
TG 52:5	-3.6959853496213033	0.728456405132258	0.8814322502100321	22.351168557999888	0.9187918632220493	0.9342337432762013	23.97445445147602	0.40782323683246613	0.5936225491372473
PC 34:3	-0.6201976991285859	0.7407032028064244	0.887377104352251	0.5121776490964218	0.6185883484673558	0.7946572709635902	1.9827463985389124	0.3707945381304316	0.5475980195775871
LPC 18:1	-0.2605718849389679	0.7691265164716694	0.9036997241193856	0.7579909255107137	0.6239044689383559	0.7946572709635902	2.1581950212822365	0.35774663669621876	0.5475980195775871
TG 48:0	-1.7954119259265862	0.7793072825838221	0.9036997241193856	-1.2634611530468443	0.8881029233425338	0.9184654164482615	0.8478958728105385	0.7125166367071465	0.8452403239369091
TG 56:4	-2.9827725771863016	0.8032815965942872	0.9036997241193856	22.825178879005648	0.4285176112046679	0.6975812105087976	24.729257769348905	0.22817051145961553	0.48341599529696627
PC 34:0	-0.8123223644978554	0.8122926419935705	0.9036997241193856	-0.2724856286925225	0.7328941405919491	0.8677063490668364	0.3368085195132389	0.41210160435974197	0.5936225491372473
PC 30:0	-2.0283522157293	0.8126977589354651	0.9036997241193856	1.3663623758161685	0.6110408706882753	0.7946572709635902	2.9313609785653743	0.328366640416875	0.5475980195775871
SM 38:1;O2	7.200882214516398	0.8169529894270127	0.9036997241193856	22.972956949660208	0.5765935559353685	0.7928161394111317	26.145205514853572	0.18734215803078305	0.47090996746182673
TG 56:3	-3.5573048130333813	0.8202797947948377	0.9036997241193856	22.577256353529606	0.44771159610667743	0.6975812105087976	24.164177897451463	0.2290923063218628	0.48341599529696627
PC 40:4	-2.2786540809199978	0.8214738664400327	0.9036997241193856	0.763179771512379	0.6221165923555803	0.7946572709635902	2.4774882264713485	0.33169934918363464	0.5475980195775871
