sample_name	group	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40
KT-522D03	3	7.649586858754011	0.5741398158869007	3.853750173669081	0.016052786621282376	-0.39077670447778207	2.405138323728305	1.3878775428781176	1.5756353069617595	-0.35899537278116134	-0.3659335446893598	-2.8532863889371205	2.014387516051922	-1.2320812094060847	1.136473974862052	-0.7666575751856946	-0.44283342335084347	-1.26937579813769	0.1487763119951087	1.2127291468663577	0.560361315476613	1.4842635348107882	-1.264078481188316	-0.2353734197108542	-1.3910867972796883	-1.6156241981438528	-1.4527003863503098	0.5944032415149777	-1.1851373694406875	-0.23682420950815916	-0.3770977760324325	0.0580860589895508	-0.14480168145041203	0.17269480343995686	0.19276635674957668	0.0770866892221266	0.0622278877533429	-0.22049110720710735	0.027402383904601927	-0.040892933104289944	4.027390752023937e-15
KT-525D03	3	6.331475840615289	3.4170824496392314	-0.8103987721460116	1.0486475202635386	-2.2567236634716057	-0.6314229392689379	-1.8706603912412034	-1.3015147256254993	-1.3421998563298836	-0.24723825446616104	-0.6008631111476681	-0.5719024998240426	-0.3002777554281538	2.1970948879844587	-0.1526565027641368	1.2434519816592633	0.3178959324980827	-0.09307935052752364	-0.7274193703571574	-0.27526882994350205	-0.45643392156891943	0.43562750027065206	0.6125656078443834	1.0264223857878498	-0.30070418277030747	0.31585752463426786	-0.14339158990230014	-0.30367915872948675	-0.2567996688796475	-0.39270882599190865	-0.050922422505602485	-2.2064311575728186	0.7912828526576762	0.5445243122645446	-0.09878870519651113	-0.6311516683925282	-0.1957289604247277	0.34510054073706137	-0.2721859015676403	4.693824514192136e-15
KT-537D03	1	12.23398918901196	-6.98982627683363	-1.451646224715118	-2.193154393764113	0.09821648374048464	0.21080124308392498	2.238314145399715	2.016632996952718	2.2701451615072235	-1.7499234672109323	-2.371065574902583	-2.4049535065961485	-0.1544776363139942	-3.102676083584192	2.2086258715460576	-0.19120596360841507	0.09115811343785718	-1.4881358594204368	-0.2594022164049442	0.8682258872738432	-1.282690277480791	0.4665476284218277	-0.6520168548620338	-0.297033087310885	-0.05587830076949496	0.1387160300442917	-0.25731022918644	-0.22319057823296287	-0.4464478572894144	-0.13590455311638103	-0.009110809472510579	-0.676235451947015	0.27275611911544917	-0.019405190507103834	-0.08307549909697787	0.03390236656882221	-0.12945873837476832	0.12264258006652175	0.09219724706389165	5.331713438634497e-15
KT-538D03	3	7.184276670825896	4.3006055274343975	2.4213136551493966	-0.34527237936389676	-2.0764416449476752	-0.4910176069952718	0.2754674717886227	-0.2645670969860651	-1.1189072891381615	1.5978707011188855	-1.6465176409515487	-0.04527375520045146	-1.0122486442537386	-1.52856097697429	-0.11092381557809158	-0.8978723592665625	1.632660077914806	-0.7107100069712385	1.0654608115872533	0.109142324789293	-0.1409013288385464	1.8208250497187004	-0.03444685140776338	0.5988666447032267	0.8407779161200019	-1.5137982024250831	-0.2368332951376361	0.35630857066384436	1.2230220934017204	-0.41326000611011704	0.3557115229450538	0.5410030105539638	-0.5822916206010597	0.925115205086318	0.22114008404380192	-0.5251293976037822	0.26538944418488103	-0.30356759964577024	-0.29911852391084004	4.044958033647076e-15
KT-539D03	3	6.115570408452576	3.9886444328212316	-3.176774354667032	-0.5086573733446982	-1.98924946312583	-0.015231710348998369	0.6014555118146031	1.6436134735382981	-1.7034818818755473	1.9983666471753712	-1.1752006135883437	-3.591888663563443	-1.2382408200422776	0.762570152489157	-0.4019058243897753	2.3406596481448507	0.5313282335630748	1.061715731188185	-0.570939497775596	-1.0600318526471793	-1.3106939631820047	0.21144297227858158	0.4229613492630356	0.0923827891323562	-1.0802511520115494	-0.5129559180628838	0.3460301122484506	-0.09793343745239683	-0.6285022679320095	0.46890682267290207	-0.35815787468196686	1.1765813786431525	0.2983490338817201	-0.39110024649156355	0.2123192738388546	0.5353318026568062	-0.09396472875468945	-0.15105848680395761	0.09179056072454415	5.331303781437538e-15
KT-565D03	1	10.680205126994435	-2.37840515510489	-1.3242690248183955	0.028889042822099826	0.7671246925373536	2.7811412543189338	-0.11752188692046812	-0.7428871215455366	0.7751392220129183	-3.4740209233588453	1.2989404890920901	2.483569671779612	0.2970786361259914	-1.371089481530062	-2.1987973964090894	0.20689369262844265	-0.8338319583003747	-0.23204541995528163	-1.705219996979131	-1.2474765556948684	-1.3066079965945625	-0.5072302321033869	0.8266522072278654	1.0650676814242839	-0.415699625000156	-1.0706318475608467	0.46325679507657536	1.0669627203133942	0.1576949340299666	-0.10632002057974188	0.4485655084199989	0.36921488681263914	0.43062714268099017	-0.015976444040834634	0.49597946427252565	1.6345095720287844e-4	0.07074498035081563	-0.0831214514295839	-0.20407771194860308	4.836953100691563e-15
KT-663D03	2	-3.3140577177511155	10.332347651147037	-4.264275607427013	-3.9810203079092474	1.5584573554750052	-0.6271852379171051	3.1992004775577456	0.9870724891602901	2.4320279243464356	0.8601792662295451	-0.4017474331270191	0.23731821269726283	3.716094212272182	0.8703351179173753	0.721813125921572	-1.361923850125738	-1.6961937920454009	-0.33974969275757505	-0.7590710479717537	0.6432910961249935	0.4009086050660687	0.43290272706665023	-0.09052114496767227	0.9119044748033736	-0.2700839290225055	-0.19060389583032383	0.6611113347369977	0.09931643281999905	0.263338492922035	0.08212679355282322	-0.3622198734163165	-0.07869804875599538	0.06179025038612728	0.14623111533087602	0.3170772217099043	0.08416555411211159	-0.09277011795116027	0.011943251162057371	0.04247643071791622	5.611130957596253e-15
KT-695D03	3	4.536307839285574	5.206889024650539	0.47419158077494733	-0.6507969219069462	1.9009232481864127	-0.42133681649636073	1.100132937910209	0.00676041401823588	-0.6088692171303154	-0.907180621614655	-0.5178251582091415	2.4393451453761474	-1.062631624013313	0.27994633802891705	-0.4186323054335808	0.9288071353272958	1.2455747481475834	-0.23905259662321904	-0.7693025552509936	-0.25256685594161987	-0.688733733046374	0.9493120976228268	-0.6423072350453087	-2.487878402568622	1.3871167936199758	1.5150761538930342	1.1258912568214599	0.6562492893432758	-0.7800504952104521	-0.284248818778758	-0.3256139597289905	-0.2095721962756761	-0.3475290969053525	-0.16661301888628408	0.42322892608029933	-0.001448690909871373	-0.23845545929122258	-0.20985185725184557	-0.08790190882869607	3.4648291282814074e-15
KT-705D03	3	7.325541542366406	2.29963698966886	0.2948130083615542	-0.004346068264204463	0.25228713768226163	0.19436733326185412	-2.5327342674001305	-0.8147495504039824	-2.472889225929326	0.7112466270575872	1.3753885277736884	-0.21311905522120478	0.6629877970196822	-0.4416174940986839	2.167562779447101	0.5387305117485325	-1.8372274864077693	-0.7419855203087549	-0.5001195220068639	2.0256510596203614	-1.0900015220675208	-2.1568811629187703	1.4152806234123683	-1.1413405485991306	0.2650477462763327	-0.14797703621870556	-0.5953568524424873	0.47767933390163503	0.10977646870755353	0.515909915676893	-0.28273737553370976	0.18806069558230862	-0.6614933527651928	0.6805048263513086	-0.05288610676563276	-0.029771375345922686	-0.07008734040458371	-0.1418194494985521	-0.07478315115067595	4.685836718612353e-15
KT-723D03	3	3.5903809425440016	4.574142537137235	-1.0676609095446583	2.023155734509082	-2.377006440643714	-2.0370436100523888	-1.6670183339480082	-2.2107993731110187	3.3748659076598986	-0.5396459018569243	-0.6826176156778921	-1.5773153754543594	-0.016821838499094542	-0.4114465989212723	0.15061097025360248	-1.2597759152809267	0.2550402163320569	-0.551945545436318	-0.5054430097498741	-2.3395331448286436	0.45913167640164915	-1.4715167167851344	-0.015617354694132762	-1.7455314768776926	-0.39768709988093853	0.2387146740335401	-0.32249199557906616	0.11904790372904249	1.3857312241756605	0.03735960728953284	0.2442823843552372	0.02494667448959762	0.11922098508530515	-0.6172264973320888	-0.39800856601982504	-0.35610315957438377	0.09307188217500484	-0.05620996897266475	0.09531150646737886	4.1538248302529696e-15
