family	feature	KT-352D0	KT-522D0	KT-310D0	KT-412D0	KT-525D0	KT-565D0	KT-723D0	KT-771D0	BS-064D0	KT-612D0	KT-515D0	KT-193D0	KT-247D0	BS-377D0	KT-445D0	KT-716D0	KT-805D0	KT-434D0	KT-313D0	KT-539D0	BS-336D0	KT-537D0	BS-671D0	BS-351D0	KT-705D0	BS-346D0	JV-138D0	KT-695D0	KT-663D0	BS-364D0	JV-148D0	KT-974D0	KT-718D0	KT-347D0	KT-926D0	JV-048D0	KT-880D0	JV-157D0	BS-082D0	KT-538D0	KT-417D0	BS-035D0	BS-126-RAT-05-M2	BS-391-RAN-06-M2	KT-004-SOC-14-M1	BS-135-RAN-IC-M3	BS-356-RAN-03-M4	JV-089-SOC-04-M1	JV-070-MIN-01-M1	BS-007-RAN-02-M3	KT-004-SOC-16-M1	JV-015-RAN-IC-M2	JV-036-SOC-10-M2	JV-070-DAV-07-M3	BS-007-RAN-01-M3	JV-061-MIN-03-M5	JV-070-DAV-04-M1
PC	PC 40:5	6.786102062975027e-9	4.489942528735632e-9	4.407616361071932e-9	2.678954136305186e-9	4.234417344173441e-9	3.933291378225298e-9	5.016051364365971e-9	4.879000780640124e-9	4.106438896189225e-9	4.895530029219377	2.57519571487433e-9	4.379817799579537e-9	3.820293398533007e-9	4.622781065088758e-9	4.59896983075791e-9	9.688270545036135	4.867938595561093	3.527088036117381e-9	2.51610305958132e-9	21.99010826854572	5.446122180717483	5.765682656826568e-9	6.636933205904215e-9	5.48898697381444	2.817227641659514	6.216863560019082	2.236135957066189e-9	11.31920872729243	4.657228017883755e-9	18.44936744432317	27.2677205976808	7.215155979735171	16.37897827883423	4.426345609065155e-9	3.369272237196765e-9	2.747252747252747e-9	29.76561482397993	2.302873986735446e-9	6.608532255304498	3.048780487804878e-9	2.411678167994001	2.590136759220887e-9	5.03220611916264e-9	2.669799231097821e-9	4.55539358600583e-9	4.194630872483221e-9	7.558426231593362	5.663470135930889	7.333861460230835	3.347616497054097e-7	2.446183953033268e-9	5.14827018121911e-9	4.103742613263296e-9	5.430060816681146e-9	6.151574803149606e-9	3.148614609571788e-9	2.362055933484505e-9
PC	PC 40:6	6.786102062975027e-9	4.489942528735632e-9	4.407616361071932e-9	2.678954136305186e-9	4.234417344173441e-9	3.933291378225298e-9	5.016051364365971e-9	4.879000780640124e-9	4.106438896189225e-9	4.647481467116407	2.069387613909534	4.379817799579537e-9	3.820293398533007e-9	4.622781065088758e-9	4.59896983075791e-9	10.77001058768353	5.389563348914026	3.527088036117381e-9	2.51610305958132e-9	19.99671212042071	6.476195416508674	5.765682656826568e-9	6.636933205904215e-9	5.167500630985369	2.687474204774706	6.970852888131561	2.236135957066189e-9	11.2030877148819	4.657228017883755e-9	19.17587064872795	28.21605140182037	7.15662191438531	16.59873034873505	4.426345609065155e-9	3.369272237196765e-9	2.204895496948075	27.86545920306477	2.302873986735446e-9	6.529796124560098	3.048780487804878e-9	2.507490073751296	2.590136759220887e-9	5.03220611916264e-9	2.669799231097821e-9	4.55539358600583e-9	4.194630872483221e-9	7.85300164194406	4.900519330061915	8.973081285141864	3.347616497054097e-7	2.446183953033268e-9	5.14827018121911e-9	4.103742613263296e-9	5.430060816681146e-9	6.151574803149606e-9	3.148614609571788e-9	2.362055933484505e-9
PC	PC 40:7	6.786102062975027e-9	4.489942528735632e-9	4.407616361071932e-9	2.678954136305186e-9	4.234417344173441e-9	3.933291378225298e-9	5.016051364365971e-9	4.879000780640124e-9	4.106438896189225e-9	3.614806246385193e-9	2.57519571487433e-9	4.379817799579537e-9	3.820293398533007e-9	4.622781065088758e-9	4.59896983075791e-9	8.230595065078175	3.616898148148148e-9	3.527088036117381e-9	2.51610305958132e-9	16.91239097807555	4.862242445795817	5.765682656826568e-9	6.636933205904215e-9	4.980904649096265	1.81490825175377	4.782775387907366	2.236135957066189e-9	8.308209790890055	4.657228017883755e-9	15.70212490248223	23.12972643268243	5.847031798871349	11.78614214214057	4.426345609065155e-9	3.369272237196765e-9	2.747252747252747e-9	19.99095728384409	2.302873986735446e-9	4.619331577898595	3.048780487804878e-9	2.822944896115627e-9	2.590136759220887e-9	5.03220611916264e-9	2.669799231097821e-9	4.55539358600583e-9	4.194630872483221e-9	6.221273382371881	4.688263296437524	3.426726332614805	3.347616497054097e-7	2.446183953033268e-9	5.14827018121911e-9	4.103742613263296e-9	5.430060816681146e-9	6.151574803149606e-9	3.148614609571788e-9	2.362055933484505e-9
PC	PC 40:8	6.786102062975027e-9	4.489942528735632e-9	4.407616361071932e-9	2.678954136305186e-9	4.234417344173441e-9	3.933291378225298e-9	5.016051364365971e-9	4.879000780640124e-9	4.106438896189225e-9	3.614806246385193e-9	2.57519571487433e-9	4.379817799579537e-9	3.820293398533007e-9	4.622781065088758e-9	4.59896983075791e-9	3.540231045257582	3.616898148148148e-9	3.527088036117381e-9	2.51610305958132e-9	7.294620126268345	4.905808477237049e-9	5.765682656826568e-9	6.636933205904215e-9	5.468066491688538e-9	1.853499406880189e-9	2.959280303030302e-9	2.236135957066189e-9	3.178527507831391	4.657228017883755e-9	5.16458018836013	11.69926470509965	2.935650540159699e-9	5.406101582471241	4.426345609065155e-9	3.369272237196765e-9	2.747252747252747e-9	6.896371396375951	2.302873986735446e-9	2.369219105382865e-9	3.048780487804878e-9	2.822944896115627e-9	2.590136759220887e-9	5.03220611916264e-9	2.669799231097821e-9	4.55539358600583e-9	4.194630872483221e-9	5.093724531377342e-9	4.685157421289355e-9	2.57519571487433e-9	3.347616497054097e-7	2.446183953033268e-9	5.14827018121911e-9	4.103742613263296e-9	5.430060816681146e-9	6.151574803149606e-9	3.148614609571788e-9	2.362055933484505e-9
PC	PC 42:7	6.786102062975027e-9	4.489942528735632e-9	4.407616361071932e-9	2.678954136305186e-9	4.234417344173441e-9	3.933291378225298e-9	5.016051364365971e-9	4.879000780640124e-9	4.106438896189225e-9	3.614806246385193e-9	2.57519571487433e-9	4.379817799579537e-9	3.820293398533007e-9	4.622781065088758e-9	4.59896983075791e-9	3.678634490876986e-9	3.616898148148148e-9	3.527088036117381e-9	2.51610305958132e-9	3.335112059765208e-9	4.905808477237049e-9	5.765682656826568e-9	6.636933205904215e-9	5.468066491688538e-9	1.853499406880189e-9	2.959280303030302e-9	2.236135957066189e-9	3.112549800796813e-9	4.657228017883755e-9	3.62108922363847e-9	2.453822540057307	2.935650540159699e-9	2.749670039595248e-9	4.426345609065155e-9	3.369272237196765e-9	2.747252747252747e-9	5.02815768302494e-9	2.302873986735446e-9	2.369219105382865e-9	3.048780487804878e-9	2.822944896115627e-9	2.590136759220887e-9	5.03220611916264e-9	2.669799231097821e-9	4.55539358600583e-9	4.194630872483221e-9	5.093724531377342e-9	4.685157421289355e-9	2.57519571487433e-9	3.347616497054097e-7	2.446183953033268e-9	5.14827018121911e-9	4.103742613263296e-9	5.430060816681146e-9	6.151574803149606e-9	3.148614609571788e-9	2.362055933484505e-9
PC	PC 42:8	6.786102062975027e-9	4.489942528735632e-9	4.407616361071932e-9	2.678954136305186e-9	4.234417344173441e-9	3.933291378225298e-9	5.016051364365971e-9	4.879000780640124e-9	4.106438896189225e-9	3.614806246385193e-9	2.57519571487433e-9	4.379817799579537e-9	3.820293398533007e-9	4.622781065088758e-9	4.59896983075791e-9	3.678634490876986e-9	3.616898148148148e-9	3.527088036117381e-9	2.51610305958132e-9	3.335112059765208e-9	4.905808477237049e-9	5.765682656826568e-9	6.636933205904215e-9	5.468066491688538e-9	1.853499406880189e-9	2.959280303030302e-9	2.236135957066189e-9	3.112549800796813e-9	4.657228017883755e-9	3.62108922363847e-9	3.268639723833492	2.935650540159699e-9	2.749670039595248e-9	4.426345609065155e-9	3.369272237196765e-9	2.747252747252747e-9	5.02815768302494e-9	2.302873986735446e-9	2.369219105382865e-9	3.048780487804878e-9	2.822944896115627e-9	2.590136759220887e-9	5.03220611916264e-9	2.669799231097821e-9	4.55539358600583e-9	4.194630872483221e-9	5.093724531377342e-9	4.685157421289355e-9	2.57519571487433e-9	3.347616497054097e-7	2.446183953033268e-9	5.14827018121911e-9	4.103742613263296e-9	5.430060816681146e-9	6.151574803149606e-9	3.148614609571788e-9	2.362055933484505e-9
PC	PC 42:9	6.786102062975027e-9	4.489942528735632e-9	4.407616361071932e-9	2.678954136305186e-9	4.234417344173441e-9	3.933291378225298e-9	5.016051364365971e-9	4.879000780640124e-9	4.106438896189225e-9	3.614806246385193e-9	2.57519571487433e-9	4.379817799579537e-9	3.820293398533007e-9	4.622781065088758e-9	4.59896983075791e-9	3.678634490876986e-9	3.616898148148148e-9	3.527088036117381e-9	2.51610305958132e-9	3.335112059765208e-9	4.905808477237049e-9	5.765682656826568e-9	6.636933205904215e-9	5.468066491688538e-9	1.853499406880189e-9	2.959280303030302e-9	2.236135957066189e-9	3.112549800796813e-9	4.657228017883755e-9	3.62108922363847e-9	2.495021329587752	2.935650540159699e-9	2.749670039595248e-9	4.426345609065155e-9	3.369272237196765e-9	2.747252747252747e-9	5.02815768302494e-9	2.302873986735446e-9	2.369219105382865e-9	3.048780487804878e-9	2.822944896115627e-9	2.590136759220887e-9	5.03220611916264e-9	2.669799231097821e-9	4.55539358600583e-9	4.194630872483221e-9	5.093724531377342e-9	4.685157421289355e-9	2.57519571487433e-9	3.347616497054097e-7	2.446183953033268e-9	5.14827018121911e-9	4.103742613263296e-9	5.430060816681146e-9	6.151574803149606e-9	3.148614609571788e-9	2.362055933484505e-9
PC	PC O-30:0	6.786102062975027e-9	4.489942528735632e-9	4.407616361071932e-9	2.678954136305186e-9	4.234417344173441e-9	3.933291378225298e-9	5.016051364365971e-9	4.879000780640124e-9	4.106438896189225e-9	3.614806246385193e-9	2.57519571487433e-9	4.379817799579537e-9	3.820293398533007e-9	4.622781065088758e-9	4.59896983075791e-9	3.678634490876986e-9	3.616898148148148e-9	3.527088036117381e-9	2.51610305958132e-9	5.016008537886872	4.905808477237049e-9	5.765682656826568e-9	6.636933205904215e-9	5.468066491688538e-9	1.853499406880189e-9	2.959280303030302e-9	2.236135957066189e-9	3.112549800796813e-9	4.657228017883755e-9	4.120799536500579	2.872242647058823e-9	2.935650540159699e-9	2.749670039595248e-9	4.426345609065155e-9	3.369272237196765e-9	2.747252747252747e-9	4.521319388576026	2.302873986735446e-9	2.369219105382865e-9	3.048780487804878e-9	2.822944896115627e-9	2.590136759220887e-9	5.03220611916264e-9	2.669799231097821e-9	4.55539358600583e-9	4.194630872483221e-9	5.093724531377342e-9	4.685157421289355e-9	2.57519571487433e-9	3.347616497054097e-7	2.446183953033268e-9	5.14827018121911e-9	4.103742613263296e-9	5.430060816681146e-9	6.151574803149606e-9	3.148614609571788e-9	2.362055933484505e-9
PC	PC O-32:0	6.786102062975027e-9	4.489942528735632e-9	4.407616361071932e-9	2.636090870124304	4.234417344173441e-9	3.212319068596602	4.749699036918138	6.313427010148321	4.106438896189225e-9	45.43811451706188	8.405438813349814	4.379817799579537e-9	3.820293398533007e-9	5.380917159763313	8.853016924208976	39.1774573278399	7.685908564814815	9.043453724604966	5.225946054750402	121.7649413020277	14.23175039246468	5.765682656826568e-9	6.636933205904215e-9	24.91797900262467	17.72686832740213	42.25852272727272	3.837209302325582	50.82793824701195	33.83941877794337	124.6016801853998	21.85202205882353	38.98543917332081	20.65552133743951	4.426345609065155e-9	16.11522911051213	3.458791208791208	145.8165728077232	2.302873986735446e-9	35.77520849128128	7.48170731707317	7.988934056007226	2.590136759220887e-9	5.03220611916264e-9	2.669799231097821e-9	4.969934402332362	4.194630872483221e-9	39.57314588427058	14.78635682158921	12.49227441285538	3.347616497054097e-7	2.959882583170255	5.14827018121911e-9	4.103742613263296e-9	5.430060816681146e-9	6.151574803149606e-9	10.18891687657431	2.362055933484505e-9
PC	PC 32:1;O/32:0;P	6.786102062975027e-9	4.489942528735632e-9	4.407616361071932e-9	2.678954136305186e-9	4.234417344173441e-9	3.933291378225298e-9	5.016051364365971e-9	4.879000780640124e-9	4.106438896189225e-9	7.189849624060149	2.57519571487433e-9	4.379817799579537e-9	3.820293398533007e-9	4.622781065088758e-9	4.59896983075791e-9	7.441877575044143	3.616898148148148e-9	3.527088036117381e-9	2.51610305958132e-9	28.56523479188901	4.905808477237049e-9	5.765682656826568e-9	6.636933205904215e-9	5.468066491688538e-9	3.251037959667853	9.869199810606059	2.236135957066189e-9	9.785856573705178	5.560730253353204	28.85646002317497	7.740693933823529	6.346876467825271	4.47921249450066	4.426345609065155e-9	2.896226415094339	2.747252747252747e-9	22.51106194690265	2.302873986735446e-9	5.593726307808946	3.048780487804878e-9	2.822944896115627e-9	2.590136759220887e-9	5.03220611916264e-9	2.669799231097821e-9	4.55539358600583e-9	4.194630872483221e-9	11.150162999185	5.369190404797601	3.546044499381953	3.347616497054097e-7	2.446183953033268e-9	5.14827018121911e-9	4.103742613263296e-9	5.430060816681146e-9	6.151574803149606e-9	3.052267002518891	2.362055933484505e-9
PC	PC O-34:0	6.786102062975027e-9	4.489942528735632e-9	4.407616361071932e-9	2.678954136305186e-9	4.234417344173441e-9	3.933291378225298e-9	5.016051364365971e-9	4.879000780640124e-9	4.106438896189225e-9	12.95185078079815	2.117840955912649	4.379817799579537e-9	3.820293398533007e-9	4.622781065088758e-9	4.59896983075791e-9	11.49573278399058	3.616898148148148e-9	3.084085778781038	2.51610305958132e-9	57.46398078975454	4.905808477237049e-9	5.765682656826568e-9	6.636933205904215e-9	9.760498687664041	7.143386714116251	13.23686079545454	2.236135957066189e-9	14.36441733067729	9.654433681073025	39.86819235225956	7.387408088235294	11.06740253640207	8.293004839419268	4.426345609065155e-9	4.359838274932614	2.747252747252747e-9	66.12027353177795	2.302873986735446e-9	12.84827520849128	3.048780487804878e-9	2.404866757000903	2.590136759220887e-9	5.03220611916264e-9	2.669799231097821e-9	4.55539358600583e-9	4.194630872483221e-9	13.27424612876936	4.217110194902548	3.579522043675319	3.347616497054097e-7	2.446183953033268e-9	5.14827018121911e-9	4.103742613263296e-9	5.430060816681146e-9	6.151574803149606e-9	3.148614609571788e-9	2.362055933484505e-9
PC	PC 34:0;P/34:1;O	6.786102062975027e-9	4.489942528735632e-9	7.5326163610719314	4.358658379768539	4.234417344173441e-9	7.221522970421648	6.641252006420546	14.84192037470726	4.697766097240473	74.46500867553499	14.20992995467656	8.12894183601962	3.820293398533007e-9	12.5416050295858	17.36571008094187	66.65685697469098	18.6451099537037	25.00352708803612	7.955917874396135	254.5691035218783	22.21350078492936	7.310885608856089	6.636933205904215e-9	62.22659667541557	40.86966192170818	72.94625946969697	8.843917710196779	68.10258964143426	50.48435171385991	207.3073580533024	45.86971507352941	61.38445279473931	50.8688957325121	4.426345609065155e-9	28.30525606469003	9.252747252747252	314.5615446500402	4.262619749447309	58.14063684609552	17.47560975609756	18.67660343270099	2.590136759220887e-9	6.214774557165861	3.513455788124733	9.106231778425656	4.194630872483221e-9	80.07334963325182	33.25056221889055	23.45745776679028	3.347616497054097e-7	6.274461839530333	5.14827018121911e-9	4.103742613263296e-9	5.430060816681146e-9	5.143331692913386	13.18324937027708	2.362055933484505e-9
PC	PC 34:1;P/34:2;O	6.786102062975027e-9	4.489942528735632e-9	4.407616361071932e-9	2.678954136305186e-9	4.234417344173441e-9	3.933291378225298e-9	5.016051364365971e-9	4.879000780640124e-9	4.106438896189225e-9	24.60237131289763	4.751236093943139	4.379817799579537e-9	3.820293398533007e-9	4.622781065088758e-9	3.864054451802796	27.26236021188934	4.748987268518518	7.685524830699773	2.664553140096618	95.3508537886873	7.123233908948195	5.765682656826568e-9	6.636933205904215e-9	22.46281714785652	16.51097271648873	26.21922348484848	2.779516994633274	29.11479083665338	21.99143070044709	88.20973348783313	11.93129595588235	22.63093001409112	13.85283765948086	4.426345609065155e-9	9.508086253369271	3.027472527472527	97.64682220434433	2.302873986735446e-9	21.9981993934799	4.582317073170731	6.552055103884372	2.590136759220887e-9	5.03220611916264e-9	2.669799231097821e-9	4.55539358600583e-9	4.194630872483221e-9	43.35778321108394	12.0174287856072	9.026060980634528	3.347616497054097e-7	2.778864970645792	5.14827018121911e-9	4.103742613263296e-9	5.430060816681146e-9	6.151574803149606e-9	8.835012594458437	2.362055933484505e-9
PC	PC O-36:0	6.786102062975027e-9	4.489942528735632e-9	4.407616361071932e-9	2.678954136305186e-9	4.234417344173441e-9	3.933291378225298e-9	5.016051364365971e-9	4.879000780640124e-9	4.106438896189225e-9	3.614806246385193e-9	2.57519571487433e-9	4.379817799579537e-9	3.820293398533007e-9	4.622781065088758e-9	4.59896983075791e-9	3.678634490876986e-9	3.616898148148148e-9	3.527088036117381e-9	2.51610305958132e-9	18.50653681963714	4.905808477237049e-9	5.765682656826568e-9	6.636933205904215e-9	5.468066491688538e-9	1.853499406880189e-9	2.664535984848484	2.236135957066189e-9	3.112549800796813e-9	4.657228017883755e-9	8.581981460023174	2.872242647058823e-9	2.935650540159699e-9	2.749670039595248e-9	4.426345609065155e-9	3.369272237196765e-9	2.747252747252747e-9	17.47787610619469	2.302873986735446e-9	2.250284306292646	3.048780487804878e-9	2.822944896115627e-9	2.590136759220887e-9	5.03220611916264e-9	2.669799231097821e-9	4.55539358600583e-9	4.194630872483221e-9	5.093724531377342e-9	4.685157421289355e-9	2.57519571487433e-9	3.347616497054097e-7	2.446183953033268e-9	5.14827018121911e-9	4.103742613263296e-9	5.430060816681146e-9	6.151574803149606e-9	3.148614609571788e-9	2.362055933484505e-9
PC	PC O-36:1//PC P-36:0	6.786102062975027e-9	4.489942528735632e-9	4.407616361071932e-9	2.678954136305186e-9	4.234417344173441e-9	3.933291378225298e-9	5.016051364365971e-9	4.879000780640124e-9	4.106438896189225e-9	26.72787738577212	4.88257107540173	4.379817799579537e-9	3.820293398533007e-9	4.622781065088758e-9	4.787527593818984	18.17981165391407	4.788773148148147	6.708521444695259	2.018669484702093	132.0037353255069	5.661302982731554	5.765682656826568e-9	6.636933205904215e-9	21.64807524059493	13.58244365361803	25.60665246212121	2.156529516994633	18.68774900398406	18.6056259314456	68.29374275782155	4.371553308823529	19.58078910286519	13.22316322041355	4.426345609065155e-9	10.01684636118598	2.747252747252747e-9	123.7429605792438	2.302873986735446e-9	19.45602729340409	6.179878048780488	5.857610659439928	2.590136759220887e-9	5.03220611916264e-9	2.669799231097821e-9	4.55539358600583e-9	4.194630872483221e-9	33.94967400162999	8.71907796101949	5.132365059744541	3.347616497054097e-7	2.035958904109589	5.14827018121911e-9	4.103742613263296e-9	5.430060816681146e-9	6.151574803149606e-9	3.180100755667506	2.362055933484505e-9
PC	PC 36:1;P/36:2;O	6.786102062975027e-9	4.489942528735632e-9	4.407616361071932e-9	2.678954136305186e-9	4.234417344173441e-9	3.933291378225298e-9	5.016051364365971e-9	5.85967993754879	4.106438896189225e-9	41.42567958357432	7.547898640296662	4.379817799579537e-9	3.820293398533007e-9	4.184541420118343	6.870860927152318	29.57622130665097	7.139756944444445	11.35369638826185	3.79176731078905	166.3220384204909	10.49843014128728	5.765682656826568e-9	6.636933205904215e-9	31.86789151356081	22.4458778173191	40.12784090909091	3.504025044722719	40.21414342629482	31.61792101341281	100.5576477404403	10.63878676470588	32.82057303898544	23.80114386273647	4.426345609065155e-9	15.40431266846361	3.129120879120879	161.8061142397426	2.302873986735446e-9	32.88476118271417	9.335365853658537	9.002371273712736	2.590136759220887e-9	5.03220611916264e-9	2.669799231097821e-9	3.78963192419825	4.194630872483221e-9	50.47881010594947	16.57140179910045	9.852698805109187	3.347616497054097e-7	2.969667318982387	5.14827018121911e-9	4.103742613263296e-9	5.430060816681146e-9	6.151574803149606e-9	8.025818639798489	2.362055933484505e-9
PC	PC 36:2;P/36:3;O	6.786102062975027e-9	4.489942528735632e-9	4.407616361071932e-9	2.678954136305186e-9	4.234417344173441e-9	3.933291378225298e-9	5.016051364365971e-9	4.879000780640124e-9	4.106438896189225e-9	20.5320994794679	3.100535640708694	4.379817799579537e-9	3.820293398533007e-9	4.622781065088758e-9	4.59896983075791e-9	17.24911712772219	3.527560763888889	4.899125282167043	2.51610305958132e-9	70.03735325506936	6.142072213500785	5.765682656826568e-9	6.636933205904215e-9	14.67629046369204	11.56212930011862	20.17933238636364	2.236135957066189e-9	24.98443725099601	15.46199701937407	59.82039397450753	10.91739430147059	20.95467355565993	13.26990761108667	4.426345609065155e-9	6.69811320754717	2.747252747252747e-9	75.82461786001609	2.302873986735446e-9	18.63153904473085	3.597560975609756	4.42920054200542	2.590136759220887e-9	5.03220611916264e-9	2.669799231097821e-9	4.55539358600583e-9	4.194630872483221e-9	26.07477587612062	8.87368815592204	8.235475896168108	3.347616497054097e-7	2.446183953033268e-9	5.14827018121911e-9	4.103742613263296e-9	5.430060816681146e-9	6.151574803149606e-9	4.864609571788413	2.362055933484505e-9
PC	PC O-36:4//PC P-36:3	6.786102062975027e-9	4.489942528735632e-9	4.407616361071932e-9	2.678954136305186e-9	4.234417344173441e-9	3.933291378225298e-9	5.016051364365971e-9	5.640124902419985	4.106438896189225e-9	25.93262001156738	4.820766378244747	4.379817799579537e-9	3.820293398533007e-9	4.502588757396449	8.066593083149373	30.76809888169511	9.00607638888889	7.463318284424379	2.239834943639292	79.64247598719315	14.11891679748823	5.765682656826568e-9	6.636933205904215e-9	17.52515310586177	14.46656287069988	28.65767045454545	2.365831842576029	30.01743027888446	14.23714605067064	90.23754345307069	32.88717830882353	33.58384217942696	20.88374395072591	4.426345609065155e-9	8.87466307277628	3.755494505494505	103.630329847144	2.302873986735446e-9	23.08804018195602	5.173780487804877	7.396115627822944	2.590136759220887e-9	5.03220611916264e-9	4.084792823579666	4.55539358600583e-9	4.194630872483221e-9	35.03973105134474	18.05191154422788	22.4119283065513	3.347616497054097e-7	2.128913894324853	5.14827018121911e-9	4.103742613263296e-9	5.430060816681146e-9	6.151574803149606e-9	4.212846347607052	2.362055933484505e-9
PC	PC O-38:0	6.786102062975027e-9	4.489942528735632e-9	4.407616361071932e-9	2.678954136305186e-9	4.234417344173441e-9	3.933291378225298e-9	5.016051364365971e-9	4.879000780640124e-9	4.106438896189225e-9	3.614806246385193e-9	2.57519571487433e-9	4.379817799579537e-9	3.820293398533007e-9	4.622781065088758e-9	4.59896983075791e-9	3.678634490876986e-9	3.616898148148148e-9	3.527088036117381e-9	2.51610305958132e-9	4.425693703308431	4.905808477237049e-9	5.765682656826568e-9	6.636933205904215e-9	5.468066491688538e-9	1.853499406880189e-9	2.959280303030302e-9	2.236135957066189e-9	3.112549800796813e-9	4.657228017883755e-9	3.62108922363847e-9	2.872242647058823e-9	2.935650540159699e-9	2.749670039595248e-9	4.426345609065155e-9	3.369272237196765e-9	2.747252747252747e-9	4.616854384553499	2.302873986735446e-9	2.369219105382865e-9	3.048780487804878e-9	2.822944896115627e-9	2.590136759220887e-9	5.03220611916264e-9	2.669799231097821e-9	4.55539358600583e-9	4.194630872483221e-9	5.093724531377342e-9	4.685157421289355e-9	2.57519571487433e-9	3.347616497054097e-7	2.446183953033268e-9	5.14827018121911e-9	4.103742613263296e-9	5.430060816681146e-9	6.151574803149606e-9	3.148614609571788e-9	2.362055933484505e-9
PC	PC O-38:1//PC P-38:0	6.786102062975027e-9	4.489942528735632e-9	4.407616361071932e-9	2.678954136305186e-9	4.234417344173441e-9	3.933291378225298e-9	5.016051364365971e-9	4.879000780640124e-9	4.106438896189225e-9	4.912521688837479	2.57519571487433e-9	4.379817799579537e-9	3.820293398533007e-9	4.622781065088758e-9	4.59896983075791e-9	3.417083578575633	3.616898148148148e-9	3.527088036117381e-9	2.51610305958132e-9	31.50346851654215	4.905808477237049e-9	5.765682656826568e-9	6.636933205904215e-9	4.840879265091863	2.491103202846975	4.252485795454545	2.236135957066189e-9	4.036977091633466	3.823118479880775	15.60689455388181	2.872242647058823e-9	2.997299201503053	2.972393312802464	4.426345609065155e-9	3.369272237196765e-9	2.747252747252747e-9	35.98652453740949	2.302873986735446e-9	4.380686125852919	3.048780487804878e-9	2.822944896115627e-9	2.590136759220887e-9	5.03220611916264e-9	2.669799231097821e-9	4.55539358600583e-9	4.194630872483221e-9	7.747555012224938	4.685157421289355e-9	2.57519571487433e-9	3.347616497054097e-7	2.446183953033268e-9	5.14827018121911e-9	4.103742613263296e-9	5.430060816681146e-9	6.151574803149606e-9	3.148614609571788e-9	2.362055933484505e-9
PC	PC O-38:2//PC P-38:1	6.786102062975027e-9	4.489942528735632e-9	4.407616361071932e-9	2.678954136305186e-9	4.234417344173441e-9	3.933291378225298e-9	5.016051364365971e-9	4.879000780640124e-9	4.106438896189225e-9	7.37781954887218	2.57519571487433e-9	4.379817799579537e-9	3.820293398533007e-9	4.622781065088758e-9	4.59896983075791e-9	4.668187168922896	3.616898148148148e-9	3.527088036117381e-9	2.51610305958132e-9	40.28815368196371	4.905808477237049e-9	5.765682656826568e-9	6.636933205904215e-9	6.851487314085738	3.647686832740213	6.670217803030303	2.236135957066189e-9	7.112176294820716	5.854135618479881	21.46943800695249	2.872242647058823e-9	5.278299671207139	4.685437747470303	4.426345609065155e-9	3.369272237196765e-9	2.747252747252747e-9	44.62992759452936	2.302873986735446e-9	6.178923426838514	3.048780487804878e-9	2.822944896115627e-9	2.590136759220887e-9	5.03220611916264e-9	2.669799231097821e-9	4.55539358600583e-9	4.194630872483221e-9	12.96862265688671	4.685157421289355e-9	2.57519571487433e-9	3.347616497054097e-7	2.446183953033268e-9	5.14827018121911e-9	4.103742613263296e-9	5.430060816681146e-9	6.151574803149606e-9	3.148614609571788e-9	2.362055933484505e-9
PC	PC 38:2;P/38:3;O	6.786102062975027e-9	4.489942528735632e-9	4.407616361071932e-9	2.678954136305186e-9	4.234417344173441e-9	3.933291378225298e-9	5.016051364365971e-9	4.879000780640124e-9	4.106438896189225e-9	8.40803932909196	2.57519571487433e-9	4.379817799579537e-9	3.820293398533007e-9	4.622781065088758e-9	4.59896983075791e-9	5.650382577987052	3.616898148148148e-9	3.527088036117381e-9	2.51610305958132e-9	37.35325506937033	4.905808477237049e-9	5.765682656826568e-9	6.636933205904215e-9	6.151574803149606	4.174080664294187	7.880563446969697	2.236135957066189e-9	8.917455179282868	6.790238450074515	24.3880359212051	2.574678308823529	8.439995302959135	4.75692916849978	4.426345609065155e-9	3.369272237196765e-9	2.747252747252747e-9	40.85378117457763	2.302873986735446e-9	7.619408642911297	3.048780487804878e-9	2.822944896115627e-9	2.590136759220887e-9	5.03220611916264e-9	2.669799231097821e-9	4.55539358600583e-9	4.194630872483221e-9	13.63080684596577	4.685157421289355e-9	2.737433044911413	3.347616497054097e-7	2.446183953033268e-9	5.14827018121911e-9	4.103742613263296e-9	5.430060816681146e-9	6.151574803149606e-9	3.148614609571788e-9	2.362055933484505e-9
