sig_pval	feature	mean_ctrl	mean_mild	mean_severe	sd_ctrl	sd_mild	sd_severe	method	statistic	pval	negLog10pval	padj	negLog10padj	sig_padj
yes	TG 51:2	4.440137473923169e-4	0.12303436196208299	0.3545658295809935	0.0012010085579040011	0.08188836731339819	0.18610630511658363	One-way ANOVA	426.5220976459414	2.8029658758559057e-26	25.55238218943832	4.925211467575378e-25	24.30757511801318	yes
yes	TG 54:2	0.01608472402504226	0.21789306128895947	1.0063027916880685	0.03961326776129489	0.12783427985587048	0.43809209451625686	One-way ANOVA	65.62997199410964	6.777791503932854e-13	12.168911794909109	2.6052136093241907e-12	11.584156661789617	yes
yes	TG 54:3	0.157191709461336	0.13806066186890628	0.6879623675969356	0.15438233165242868	0.13462906695800392	0.34318740548574156	One-way ANOVA	5.756477571095851	0.006658308069445704	2.1766361145916266	0.008712466941934272	2.0598588567519274	yes
yes	TG 54:4	0.14441306858181518	0.009023406282655019	0.05568793764109908	0.1147308289961711	0.015147469736187401	0.04582311811631901	One-way ANOVA	10.5288003568836	2.40070522122903e-4	3.6196611629971285	3.785727464245778e-4	3.4218506542482108	yes
yes	TG 54:5	0.0939633635205308	3.248718896902747e-4	0.001197283731170455	0.0621401771759598	6.320725370866095e-5	0.002832493197253483	One-way ANOVA	151.38624207703361	1.530206685004475e-18	17.8152499050683	9.996549998921161e-18	17.00014985749502	yes
yes	TG 54:6	0.03676498205457436	0.002866449128122144	0.023864160717204666	0.02524706695688771	0.005640474084263388	0.025368591390150675	One-way ANOVA	12.96436643720617	5.407862453378624e-5	4.266974363016557	1.0233339719470319e-4	3.9899826082200147	yes
no	TG 56:5	0.020841915422528723	0.014384452482983057	0.04873849199870434	0.025262566578300984	0.019870953982352137	0.06483476674788556	One-way ANOVA	0.8542785883469766	0.4338131339321335	0.36269730361757335	0.4446584622804368	0.35197343822580024	no
no	TG 56:6	0.04859781431274336	0.034812330638660655	0.1107484576060586	0.03137816918529702	0.03227602453416101	0.0733063676929032	One-way ANOVA	3.0931853731460013	0.05725557533013988	1.2421822169842227	0.06460950243676335	1.1897036034854485	no
no	TG 56:7	0.041770219243886644	0.03754694324150642	0.062363180181582246	0.024443680560326687	0.03218044516206377	0.05140396556128371	One-way ANOVA	0.2054795177299541	0.8151796447262356	0.08874667332626639	0.821861445092844	0.08520139256161674	no
yes	TG 56:8	0.012440152326313056	0.019301362678228205	0.03870965481520925	0.00938161414875789	0.014639201253189385	0.01679174783435385	One-way ANOVA	3.563133478424487	0.03844447335115526	1.4151660840968878	0.04590941963293298	1.3380981973626622	yes
yes	TG 58:7	0.007585953037696994	0.025784347763008166	0.06654559279502427	0.006243237977244899	0.016162689430338835	0.026661925229824374	One-way ANOVA	12.378004068032507	7.65890008323926e-5	4.115833596174075	1.3853598679976895e-4	3.8584373974409134	yes
yes	TG 58:8	0.007529159791258951	0.02003340132160483	0.05289815677613907	0.006240838493115284	0.016903450744618295	0.021256322920404445	One-way ANOVA	7.786731741980241	0.0015050467908951984	2.822449997936117	0.0021278247733345908	2.6720641391153377	yes
