JV-015-RAN-IC-M2	BS-007-RAN-01-M3	BS-007-RAN-02-M3	KT-004-SOC-16-M1	BS-135-RAN-IC-M3	JV-070-DAV-07-M3	BS-129-RAT-10-M5	JV-036-SOC-10-M2	BS-126-RAT-05-M2	JV-017-RAN-10-M3	JV-070-DAV-04-M1	BS-356-RAN-03-M4	JV-090-MIN-IC-M4	BS-391-RAN-06-M2	JV-061-MIN-03-M5	JV-070-MIN-01-M1	KT-004-SOC-14-M1	JV-089-SOC-04-M1	BS-472-RAT-01-M1	BS-172-RAT-10-M3	BS-082D0	BS-364D0	KT-313D0	KT-412D0	KT-445D0	KT-537D0	KT-538D0	KT-539D0	KT-663D0	KT-695D0	KT-723D0	KT-193D0	KT-247D0	KT-312D0	KT-347D0	KT-417D0	KT-522D0	KT-525D0	KT-565D0	KT-705D0
-1.354207973035703	-1.2831135178036321	-1.3328176553575397	-1.1417399871205371	-1.216627839879576	-1.2443290276732055	-1.1677663308575883	-1.2032709218148068	-1.2194000231051338	-1.2641635729689948	-0.9177213894215953	-1.164928806284413	-1.4753628676338142	-1.3354190548475728	-1.2288892626514525	-1.0586666683000427	-1.1659844695960748	-1.0901303088000696	-1.3693014751965877	-1.2508654132552557	-1.5800982430613741	-1.616842959534867	-1.8459221120734648	-1.862790347268579	-1.6456734530384511	-1.5434296556486793	-1.7040857885466765	-1.2161659022859932	-1.6114293830479893	-1.650602304911559	-1.5009773514746407	-3.597105856613671	-1.9612208366368433	-3.6843767168968276	-1.7303959746790414	-1.4952459177464115	-3.5549347343348727	-1.8403730733069332	-3.6861677649851177	-1.7507661539454495
-1.1028657615608295	-0.9441628966356093	-0.7004414991602157	-1.0004108343240679	-0.5035243523417897	-0.9729949149769309	-0.8513938076535377	-0.7395788821250996	-1.0772221413265974	-0.9292548249384126	-0.7570870814297395	-0.670492595480699	-0.6735911681243345	-0.761220461175999	-0.8764904085545938	-0.7888739188756502	-0.85418224343287	-0.8042340562651457	-0.8122086293851486	-0.8286806568427307	-1.4516142256884246	-1.2434260887219162	-1.1643843267301224	-1.5349671750166611	-1.415224531660177	-1.4910415861889912	-2.1092043818458373	-1.146799638531967	-1.3194162057033834	-1.2634623603299553	-1.3124768344371396	-1.8262538449715269	-1.832351806400111	-1.8518678041905912	-1.4221873943879368	-1.1544714153042783	-1.921466278755286	-1.6374096678509507	-1.7038965319455495	-1.7567565176346371
-0.2263446834100865	-0.365093390583892	-0.09268604815235042	-0.240293641966929	0.010296580336094631	-0.15782601062910703	-0.2558429312378077	-0.02495820276516767	-0.35716782873026676	-0.1505985809142611	-0.1661838921645868	-0.0716530779314505	-0.1416944593404765	-0.08554942661660159	-0.3350255357259475	-0.13159113648900544	-0.09767997825194924	-0.044968150041875675	-0.1684996563545483	-0.20194106431331857	-0.7537047700647995	-0.774796896113718	-0.5902542546607412	-0.8534167211937617	-0.8242535124978271	-0.852325484370537	-1.1391676052232806	-0.5385793384991863	-0.7375596004637079	-0.5296821843833498	-0.6613080631717821	-0.7551210520235571	-0.9805977819773481	-1.0004295861453152	-0.6142311623782467	-0.5611684985105196	-0.9740097586592533	-0.7460580841302513	-0.7787564042105317	-0.7860739498419286
0.34456635908168537	-0.014544655305733381	0.36469722161331874	0.29906533327129164	0.3999398651618091	0.41535226063100517	0.14158670024574682	0.4293469525429072	0.0570132321348638	0.13710688110140656	0.31953401692229644	0.3245106727147841	0.24048767198302334	0.32752974146368846	-0.15394825176280522	0.32732844753316265	0.3562095736824943	0.3691795427716979	0.2287480042234444	0.10104301555581112	-0.40211256668603007	-0.5281858216033647	-0.40931634725622645	-0.5143084740358186	-0.4933851086553946	-0.2909500507295434	-0.7062269324821858	-0.25443997969538723	-0.5619989394971223	-0.2796965835720414	-0.4151595662252229	-0.293693786016929	-0.616649951194371	-0.5360826194620817	-0.3036137027085402	-0.5186666991063015	-0.6031116990189608	-0.2825332453347169	-0.20745700947235854	-0.35761180782422874
-0.5594248573656028	-0.6361686710247251	-0.49075665206876506	-0.5417729852984184	-0.5528621969142085	-0.5187365432167728	-0.672202986572175	-0.4331981680770172	-0.6478224030446866	-0.6158956418107134	-0.53599428410504	-0.6618843059890472	-0.72265873946265	-0.6324509142707985	-0.7543724803965085	-0.496768096433284	-0.6137775505588929	-0.42472006386095196	-0.634990795166213	-0.5984146861721698	-1.3162100554019596	-1.3179470933835717	-1.3090326523503126	-1.5861196974640424	-1.3384831486696513	-1.2832359139561034	-1.6143543601657433	-1.278687235095595	-1.6114293830479893	-1.7437193289024764	-1.443575879750258	-1.3442528256337778	-1.5943735564832189	-1.5290406794317657	-1.335360956650411	-1.4988802024015055	-3.5549347343348727	-1.308350948586726	-1.4237166752546884	-1.4773684469094988
-0.9005315882422074	-0.974749062240685	-0.9121777565903255	-0.8312684352237144	-0.9234030899192666	-0.9566044987887615	-0.9809028413026832	-0.9822581579847919	-0.8153858667209032	-0.9486288884214333	-0.7902088240520124	-1.0182471765453607	-0.8888030056641568	-0.8701737798577068	-0.9397043961871024	-0.8146511389357368	-0.954978586463318	-0.8217428715967161	-0.909118642393205	-1.0123523310229154	-1.4789373528996594	-1.5920193758098349	-1.5448921164094835	-1.7280917733711227	-3.490771493052708	-1.6226109016963042	-1.663340820856617	-1.4690189332658863	-1.918449742401158	-1.4333493069843517	-1.933286261777941	-1.5179246105660462	-1.9457086704585957	-1.7301342074575026	-1.4711207271220614	-1.5213487203106166	-1.7840827226927285	-1.6432392115116745	-1.648741267044494	-1.6846700883516128
-1.6436560961498692	-1.5409294824865787	-3.790699552091532	-1.3932112033436943	-1.4474084103628584	-1.5631918004722032	-1.5467893516312583	-1.4682558132941488	-1.6082603739252532	-1.626711606552191	-1.355386923884395	-1.4711599956342019	-3.690206715681512	-3.8744951536403494	-1.3882656419387596	-1.487843923211669	-1.3777063000977665	-1.3452328688877446	-3.9997293502216116	-1.6481209545170503	-3.3654280780721413	-1.9626852996152104	-3.6312519470842317	-3.603153036762823	-3.490771493052708	-3.43552425833916	-3.4894156235574436	-1.6494749977240177	-1.9562383032905577	-3.4064771605840503	-1.8519813221004606	-3.597105856613671	-3.701583526131087	-3.6843767168968276	-3.508547225062685	-1.7890973287832692	-3.5549347343348727	-3.512470931242651	-3.6861677649851177	-3.6140890140659057
-1.0321750307963415	-0.9061726478765636	-1.13556111728015	-0.8839559561755833	-1.014446057044573	-0.9261697054226395	-0.9015604171192678	-0.7534366407594778	-0.747406271652522	-1.1371810938507085	0.2793566532040133	-0.9415317681051958	-1.1058754913139812	-1.2430513846271773	-1.0374908867517876	-0.822533287813057	-0.8403788459556774	-0.9310837210757308	-1.1602513028474133	-1.0734062964328934	-1.396945129518206	-1.2889833974482552	-1.7504383548034406	-1.5578300579761653	-1.495136298455158	-1.2451925601688683	-1.4480229383992183	-1.1789843219033684	-1.2929086552236726	-1.3272959145364256	-1.5616751918282523	-1.3491325902518645	-1.5843122304753228	-1.6312982734134078	-1.2413754966596713	-1.3543190757539811	-1.3846730189399152	-1.5081495574600081	-1.3895025747235867	-1.3785605671583565
0.0035037319222256595	-0.16079796440656935	-0.04414319068116285	-0.05001506820858847	-0.08331650656964862	-0.08365010845769226	-0.07793377717993347	-0.19285271824109643	0.04303435367068789	-0.023331856720727844	0.21697718447586078	-0.08888249356915169	-0.0292464239054283	0.0206510357356427	-0.19634999923494742	0.15711179278173015	-0.004548090681134565	0.010604322812398087	-0.05141420953226383	-0.10679727621461614	-3.3654280780721413	-0.8372747601556169	-3.6312519470842317	-3.603153036762823	-3.490771493052708	-3.43552425833916	-3.4894156235574436	-3.4690189332658865	-3.474752243168445	-3.4064771605840503	-0.9436270951161597	-3.597105856613671	-3.701583526131087	-3.6843767168968276	-3.508547225062685	-3.574427163794036	-3.5549347343348727	-3.512470931242651	-3.6861677649851177	-3.6140890140659057
-3.7005609474863417	-0.9233657162524445	-0.8526804546153218	-3.702841370769593	-1.0983706886277913	-0.9451750370079798	-3.6331491823060067	-1.0182248201061992	-0.7155901654753585	-3.6874094469058027	-0.8385401433739705	-0.8677938545039559	-0.8915560702362431	-0.9055454726590068	-0.8825889267660443	-0.9810867205497219	-0.9892326864862189	-1.1650827533551957	-1.057225244053531	-0.9609362003841915	-3.3654280780721413	-3.6254431312967847	-3.6312519470842317	-3.603153036762823	-3.490771493052708	-3.43552425833916	-3.4894156235574436	-3.4690189332658865	-3.474752243168445	-3.4064771605840503	-3.464765178820196	-0.9646485644289468	-1.2244622714114246	-0.9202005845064967	-3.508547225062685	-0.7628521579234427	-3.5549347343348727	-0.8965208795862498	-0.5896053266109824	-1.1089390357459994
-0.3165661580446088	-0.213098134279355	-0.17538089548005312	-0.26130333206743234	-0.30859327027056993	-0.18865198869464467	-0.37835949490879656	-0.37350340683410904	-0.20481441662937133	-0.2514059112359061	-0.12142853305001909	-0.21082993649643977	-0.26110070734881546	-0.21524468486768847	-0.14591079389235176	-0.2226662041972697	-0.38832927235819875	-0.18428692157607707	-0.12640874840621288	-0.28683938791557445	-0.5997595233131272	-0.7042770806590459	-0.7441975690332748	-1.0807088032565029	-0.7356592266576366	-0.5998336868467342	-3.4894156235574436	-3.4690189332658865	-3.474752243168445	-0.8255521849084311	-0.5327990640920234	-0.22272415856278885	-0.6005241712229716	-0.502247502843829	-0.548552386734269	-0.4389764644485224	-0.43799508778411694	-0.14084900406662942	-0.3579921035467952	-0.5338233867260608
-0.9681671876633732	-0.8434927347542461	-1.197413485071075	-0.8899280141267376	-1.016532343595833	-0.9050946793389951	-0.9906846620638852	-0.9791314743435403	-1.0850073981332602	-1.0735676250297332	-0.973376785777407	-1.0238151307843029	-1.0547229688665998	-0.923643694751803	-0.7676344110643453	-1.0505234081866914	-0.954978586463318	-0.8540685367846136	-1.063718554506402	-1.2103454315264264	-1.095915133854225	-1.217203165984935	-1.1343222990110169	-1.1117913429285502	-1.0239038726985985	-1.0970677647345548	-1.1220597025314245	-0.8984759933839888	-0.9136508595193892	-1.1709487136765016	-0.9905489147439409	-1.0987953028240705	-1.0995235348031247	-1.1738317066902153	-1.28843913702263	-1.119582303785526	-1.2784729301616284	-1.0470880797942326	-1.2405635617115203	-1.0675463505877745
-1.141852376953176	-1.2230133410456137	-1.374059044753251	-1.0544813597886615	-1.2694411463084219	-1.178453248405118	-1.306813321377255	-1.2117040893516697	-1.264478397840322	-1.3053924043309342	-1.0713237140776568	-1.331432601334369	-1.3322718686810582	-1.1763946080169594	-0.9991282418635216	-1.1849775845076904	-1.2000035568855059	-1.0867439798935912	-1.358255239717512	-1.5965886380079455	-1.2755229666327432	-1.5216394103408277	-1.4551606880285506	-1.3651069336340274	-1.3004397948824165	-1.359977296946629	-1.3133243645017623	-1.167988937601905	-1.1587818977115276	-1.3061066154664875	-1.2606451961642713	-1.4067741584433795	-1.3455576689379645	-1.3663133819340658	-1.3979575147634362	-1.4775171507859797	-1.4685749036601243	-1.316571278833417	-1.4847706406646664	-1.3218329427094295
0.3536689623770555	0.4385627362145322	0.2639135024653557	0.48782642530105585	0.29148191893044967	0.4744016741751335	0.39473022690120085	0.3448939906020787	0.4338124906702097	0.381851539378944	0.6007373283210656	0.4455158795091077	0.32640883187566544	0.27803779479417645	0.4329361515155348	0.5090534324917668	0.37728961752776646	0.4998214773308213	0.250153551642083	0.24027525432257774	0.4176174940425516	0.2770492898618191	0.20703030283045668	0.37246256120407234	0.4029902690052355	0.4811928192596527	0.4372868706252015	0.6419409478589918	0.49661639362297805	0.42366222684129223	0.39724687243002055	0.30358891783872693	0.3606222826886255	0.18473761008254788	0.4062189118631675	0.3318539919781169	0.35064529390036986	0.35227740438700805	0.38630271731877525	0.31507436913915887
-0.4942749030739093	-0.513678689272051	-0.7115183060439072	-0.5047343718961916	-0.5983002358371603	-0.6089492910328783	-0.6590982795131292	-0.6017332329934575	-0.601941900308737	-0.6572146615490514	-0.47646033126019693	-0.5813522206504635	-0.6378976160341886	-0.6042822987441068	-0.6024522211986628	-0.5610307722061385	-0.6165668631780048	-0.4490794097203966	-0.671349746782874	-0.785313688791073	-0.6110797423611224	-0.7772540143053859	-0.7981048351714467	-0.6523015778742763	-0.7288436546321788	-0.6566497863364202	-0.59069044196795	-0.4364001724151665	-0.5453333174541526	-0.575888491898906	-0.5862433833189895	-0.6913099762458025	-0.6515906692109446	-0.8781967429129401	-0.7642542419400088	-0.6993659004023361	-0.8169474080014419	-0.5679882590924822	-0.6703890085960769	-0.6349961134275791
-1.5606818610851052	-1.6368839516946265	-1.7300017117379205	-1.3101444175099275	-1.6871687492879168	-1.4636889768858672	-1.6203119576008342	-1.5551925240385358	-1.6556850238533913	-1.6874094469058025	-1.4276351575375652	-1.5978463985120217	-1.6731733763827317	-1.5800289274787565	-1.2570478395885591	-1.4841789691252636	-1.542640757090638	-1.4600947153301775	-1.7796212621815566	-1.9068266354587504	-1.5660875286185596	-1.8620151377338474	-1.8678239535212946	-1.6686545855192552	-3.490771493052708	-3.43552425833916	-1.632083127126175	-1.397136925959761	-1.4178473918319727	-1.503387173592107	-1.5782744536477142	-1.710615131441189	-1.6845501868323067	-1.7652986245207536	-1.6956338684198295	-1.8035751521518921	-3.5549347343348727	-1.7062909572587637	-3.6861677649851177	-1.6140890140659054
-0.40433466022518116	-0.32188301396588886	-0.6405573902429734	-0.17443893281597572	-0.5126040101937083	-0.316822972496666	-0.3111367437236061	-0.44487586906541693	-0.3613884108483784	-0.29895299420553584	-0.21778062305656537	-0.3433528971725655	-0.37214338071875036	-0.40851778535452654	-0.30721444905428924	-0.3440883670827326	-0.44686516653492553	-0.36896040671148067	-0.4696577813842334	-0.5362871120379455	-0.31388968755681385	-0.4037681342260158	-0.6222262049973215	-0.2848809565511959	-0.2998797761305383	-0.3007098880186996	-0.18470972534467794	0.0032986130509555637	-0.1989803430035139	-0.1202453065554974	-0.3465004527307167	-0.3059590948817854	-0.2405354344604293	-0.5019620644622733	-0.3444919331692335	-0.3785275113848024	-0.28565534456297415	-0.34692985452027764	-0.3886260971669579	-0.2914563023736821
-0.7472846108190373	-0.7530042232557379	-1.028771713671003	-0.5966504735061778	-0.8211258265362297	-0.7709679218268499	-0.7393874202480631	-0.7782166315628268	-0.7494743445218951	-0.7605527379561102	-0.6188225311383917	-0.7260663826483448	-0.8088220589109392	-0.7693257256410178	-0.7459644318325497	-0.7673342410195404	-0.873971292251469	-0.7244665199065385	-0.83478197759977	-0.9505209654556522	-0.8079208761664834	-0.8605201466468961	-1.0368593967088051	-0.7327491314837957	-0.9393214950798326	-0.8050963833141359	-0.6852761912220929	-0.4642677776748853	-0.6454484703374204	-0.5862757010984102	-0.7081290705743479	-0.8089374854725033	-0.7401624320646388	-1.0652833862700846	-0.8904991283505923	-0.8977335541691696	-0.845664773359042	-0.792311627836694	-0.8916797183259482	-0.7093734687872245
-0.6050429051631909	-0.4724003630729882	-0.8088809449208685	-0.5017174735622135	-0.8028462062485763	-0.5663237454055318	-0.5789192724426093	-0.5773453817037967	-0.5949871834997795	-0.5989189767234063	-0.4638900525846374	-0.5981967772981934	-0.5995960078531054	-0.6284892495643203	-0.4740748721538992	-0.684085993513626	-0.6273327049361205	-0.6221705166915119	-0.6997864501988447	-0.7501909626640068	-0.6770082560694306	-0.6960242055824919	-0.8445005249386707	-0.5649303983941043	-0.6105297171572275	-0.6842451543558175	-0.5825420888353731	-0.3604539095330519	-0.4848576794496722	-0.5601400484542451	-0.5908635809557347	-0.6769825303229471	-0.6746418981720578	-0.8635187274571274	-0.7626920298889562	-0.7483523610932097	-0.7480767048160553	-0.7453150651604703	-0.8036432270302374	-0.6569608163890923
-0.9964104306465427	-0.9842020360083784	-1.1985227946956654	-0.8846154771556376	-1.163637420140383	-1.017270170372172	-0.9546308032658926	-0.9496254249688809	-1.0505043401858762	-0.9901801041460849	-0.8662315508548074	-0.9777775405803144	-1.0557294455207804	-1.0497186911648038	-1.0964687467111254	-1.0169005035586143	-1.1050280436546491	-0.9718286887657902	-1.1138030104201806	-1.1412645123831273	-1.1150080757632472	-1.1690770981677416	-1.228131425908414	-0.9509066957594996	-1.1790176319969536	-1.132328200918671	-1.0225480032033338	-0.7959980261369902	-0.9306841988181696	-0.9165186811592158	-0.9133151808473209	-1.1043454675868336	-1.1298746943223996	-1.3459202232922225	-1.207517229398704	-1.1996788177839324	-1.1875788133088536	-1.0892250573058428	-1.2678664736653724	-1.0494229498138161
-1.1466779208424673	-1.133527346116764	-1.470553265980478	-1.2059117226963783	-1.4061866736350646	-1.1298100696069546	-1.3730777943209318	-1.1605515669042885	-1.2889029971717403	-1.5200921121576265	-1.1754303355962157	-1.4240963552712431	-1.3360982765341112	-1.2005531550062616	-1.039375030626339	-1.487843923211669	-1.2621514636343503	-1.2495479469089945	-1.3976693588936493	-1.5240379708593337	-1.352590853366969	-1.5462618852491599	-1.469883944849257	-1.3243994358099938	-1.386967772096751	-1.6501944233283927	-1.432510772220971	-1.09795107099415	-1.0927352005935769	-1.3533987171006308	-1.2525775744162384	-1.5759165575437328	-1.5943735564832189	-1.702105483857259	-1.6277336327818936	-1.6299444916438677	-3.5549347343348727	-1.6148438399522094	-1.7271263726640242	-1.4019014096619478
-0.11770248526184235	-0.13225627588133357	-0.405450869688312	-0.21868394640421243	-0.3832098175790125	-0.16224556426358186	-0.297490730016705	-0.25769818818946033	-0.21287372076396383	-0.2732720847213259	-0.08835013240398402	-0.24644288416450916	-0.21019977272436136	-0.2815415820924835	-0.1403161979889555	-0.3491399056126378	-0.2672542802581146	-0.26924921114680167	-0.33143663977339066	-0.3888770809519138	-0.20525978511362925	-0.27558304910445336	-0.5136492553941476	-0.23523829796907023	-0.18242054446598205	-0.38902909400445146	-0.2380207735173392	-0.0036360818174680496	-0.04338847900945797	-0.15096344776451703	-0.282350526385642	-0.352334095118376	-0.3613377645631554	-0.5724424405641457	-0.34867937797011844	-0.38803594809854297	-0.44535618743048605	-0.3713348411219118	-0.3627093981356502	-0.36587045287583075
-0.36872890305009304	-0.24528973575676583	-0.5582116857385458	-0.3557065878595733	-0.49170608616449063	-0.3676069803000411	-0.4487416968936864	-0.4490843591640537	-0.42059381064652734	-0.47816259815242873	-0.330018272081724	-0.38850437520127523	-0.41213938479284945	-0.4578546463020684	-0.3755239460530316	-0.4937729502039246	-0.5163118183682888	-0.3961178627154703	-0.5607126218340989	-0.5790299777208311	-0.37508922328453986	-0.570447269767643	-0.5974262531309215	-0.4308420682408686	-0.44898417408095614	-0.47791697127906446	-0.46698725237195693	-0.19416861324922155	-0.33550302559683826	-0.3258506736622447	-0.34782553226944024	-0.5375424387124034	-0.5796955410274061	-0.7359637511182263	-0.5452317136765737	-0.5271522964098567	-0.6184209918559793	-0.45215090255436563	-0.5491303101956052	-0.47547058016641297
-1.7367731201407866	-1.7863656293804524	-3.790699552091532	-1.6421435304159815	-1.8287491572154344	-1.5187365432167725	-1.6693613549604513	-1.6700759080584933	-1.8034866434211954	-1.6118624855132717	-1.5679074485667512	-3.691268083674257	-1.7557082644379443	-1.7953139075927245	-3.878224121363594	-1.6676313278273138	-3.8074585801001746	-1.6253649405225084	-2.11891575794082	-2.019530915650039	-1.4903668146804412	-1.9178729551988483	-1.7679290869637758	-1.607517842165273	-3.490771493052708	-1.590426218324903	-1.591788532267002	-1.397136925959761	-1.5157108508473516	-1.4333493069843517	-1.5353462531059034	-1.647715849968758	-1.6333976643849255	-1.6549929392116178	-1.6572888763436098	-1.7548832282521676	-3.5549347343348727	-1.6203763285521704	-3.6861677649851177	-1.5806652585789558
-0.42249361659767914	-0.5559167080021785	-0.8061722387477395	-0.6021262841965115	-0.7602540790219604	-0.47926883059552483	-0.6966354398271132	-0.606726689006488	-0.6060198127291763	-0.7119776383965396	-0.5126725039146417	-0.7144597463361906	-0.7597671209148119	-0.6476375833516259	-0.5828769730299764	-0.7844796707775579	-0.6500018119659488	-0.6073797532062238	-0.7554522294197689	-0.7914538979387084	-0.6570071779374285	-0.6611835010999356	-0.8264312683630696	-0.6119269610703278	-0.6105297171572275	-0.9196504146274807	-0.6731743235656603	-0.3993508363542907	-0.3453846474454596	-0.6378390593364359	-0.6730745298000781	-0.8225888908851214	-0.874861005962095	-1.050908261317241	-0.8264021486888533	-0.8886854251917725	-1.0158586355420962	-0.8739816742880134	-0.9131130716208552	-0.7777648983591537
-0.7102220926987403	-0.6871723248311864	-0.9208813441122039	-0.6718370894060564	-0.8392807993672244	-0.6581557557868132	-0.8421607072171907	-0.7677511978846618	-0.7982365454527052	-0.8964209718169868	-0.6935706131693834	-0.8333328189548278	-0.9156897499529624	-0.8130426745531562	-0.7642807690567575	-0.8513050303830816	-0.7764542987366375	-0.6981806638172194	-0.969939879389756	-0.9752234914845964	-0.768830982445681	-0.979039405073715	-0.8822890858280704	-0.8045023913175539	-0.8385251520493847	-0.9731262604402037	-0.8755738016813742	-0.5735963872264784	-0.6467371789444684	-0.7620385711162119	-0.7173533709337727	-0.9646485644289468	-1.0650956297777217	-1.1528977998545722	-0.9644791807124095	-0.9702011107095662	-1.1483945539009175	-0.9430970216276049	-1.048678035472607	-0.8939297106599486
-0.1783776298676554	-0.3346624752232267	-0.5366350991771941	-0.36438487716498824	-0.47757311575825223	-0.22695982564174688	-0.43531748897710365	-0.3673670351320896	-0.3352591018615155	-0.35074962345138244	-0.18566520791481028	-0.33754414608530786	-0.37887676337771886	-0.44945027908896057	-0.2953656591390949	-0.4303583347948087	-0.34282002100514153	-0.3612764115246586	-0.4514628050508664	-0.46322841488275146	-0.3909163853348129	-0.2816407981351296	-0.5103491294697047	-0.27579410237649243	-0.233813340491776	-0.43682910002750397	-0.3517450863206883	-0.13295965539953708	-0.24048811878965598	-0.2560277511231698	-0.36959582738844093	-0.5233875062675484	-0.5554554904528491	-0.7089449083875644	-0.44259424474881537	-0.4974228370006859	-0.5935136402684243	-0.3694561309885557	-0.4071856481196746	-0.44825138937577724
0.1360163273543073	0.278092359846466	-0.018011197409390597	0.2566770062034051	0.0443170142145377	0.23391395254798683	0.17587153817766604	0.07050915444721595	0.1436555256001904	0.23417299348761395	0.33064633932625076	0.1908008607618915	0.127755088850482	0.0322169033026147	0.0743261725346074	0.21929304139707628	0.1921069081258079	0.22267944954492025	-0.03208778613860058	0.029758909034343476	0.24256278047503352	0.06315464378438519	0.015543741694237584	0.20234782139557733	0.29810362272270885	0.23462878685302047	0.16764022929966052	0.37694682827959736	0.2280228347325988	0.278637308462489	0.16627251771654433	0.1591497921405624	0.11703820024480183	-0.02770367101197722	0.21061826902652833	0.12895020471831337	0.11177040178502624	0.1610107658306964	0.19327220101009918	0.058839676376817016
-0.16349780470472455	-0.04083089543740109	-0.39888262847828326	-0.09122426021525712	-0.26373808229169954	-0.1167774242464539	-0.22169784016806904	-0.24683003412168528	-0.24620710178759644	-0.1635329712676713	-0.03547158406004002	-0.17091557959093892	-0.24882583076500064	-0.3295593877588468	-0.30546865620937463	-0.12150012291326487	-0.13870003834921674	-0.07657580734882886	-0.4061110420920758	-0.3654257099223541	-0.08439471082441366	-0.2917943747820836	-0.29901553159278854	-0.18518339454808577	-0.18135426727456788	-0.10918839741040832	-0.19121775644762828	0.04711964345118809	-0.095991067852072	-0.04437184129027741	-0.08837073678292984	-0.195877689115558	-0.27719197172080967	-0.4063093860081649	-0.18757054771986154	-0.263097211490243	-0.29893900761247066	-0.1417728386670739	-0.17228457937402514	-0.2171925649233817
-1.1860131948260557	-1.074787260311684	-1.415951206081428	-1.1489583441257187	-1.31686579623656	-1.1165913910536744	-1.349847953602457	-1.2203042611135873	-1.0156625102950676	-1.279169481593953	-1.1477453353870077	-1.2762947357034389	-1.148627471734931	-1.350748686828785	-1.277251225676846	-0.9915242064507993	-1.1542460663248308	-1.1339092333786567	-1.5027997021483968	-1.5644039546365442	-1.1723034797176797	-1.6042538322268465	-1.4271319644283071	-1.3108969654063467	-1.4115902470050832	-1.321580906032323	-1.4030557928826952	-1.1265962524436801	-0.9668963714726144	-1.1076240841743437	-1.1837318115724687	-1.4210145975579898	-1.478867054983504	-1.4748617023541963	-1.4751234695757354	-1.4130591615590613	-1.5681630000686277	-1.3193463328881891	-1.3895025747235867	-1.3087376446192818
-1.8313292277553654	-1.9013201450821515	-1.9333670556602636	-1.7251177654807455	-3.8110203902550026	-1.64602918521855	-1.8338086328524248	-2.029972562943296	-1.9737483588161528	-1.8361510981867273	-1.817784921783351	-1.950905394180013	-3.690206715681512	-1.9013673000406508	-2.072044147379707	-1.968661323491295	-1.790425240801394	-1.6432151714697205	-2.221578099837968	-3.751924675473007	-3.3654280780721413	-3.6254431312967847	-1.890889257589988	-1.7706441240565864	-3.490771493052708	-3.43552425833916	-1.817317765621726	-1.7055909397029492	-1.6966009927848016	-3.4064771605840503	-1.7088903231477048	-3.597105856613671	-1.9612208366368433	-2.0311642031214836	-3.508547225062685	-3.574427163794036	-3.5549347343348727	-3.512470931242651	-3.6861677649851177	-1.9238929340373918
-3.7005609474863417	-3.8969553396797014	-3.790699552091532	-3.702841370769593	-3.8110203902550026	-2.2544293545775314	-3.6331491823060067	-3.8223642524415498	-3.6727183631521716	-3.6874094469058027	-3.7720274312226763	-3.691268083674257	-3.690206715681512	-3.8744951536403494	-3.878224121363594	-3.559725930517794	-3.8074585801001746	-3.798551208934782	-3.9997293502216116	-3.751924675473007	-0.5062897807776104	-0.7515415334323232	-1.139890253249959	-1.4825791055569728	-0.8716781624259651	-1.175452870354085	-0.7312610015900534	-0.7905005542257725	-1.3286242074902073	-1.1142210892275743	-1.059931462200258	-0.31607248936594345	-0.4856817129270555	-0.8795560381756651	-0.7217958029171239	-0.41455931670146956	-0.845664773359042	-0.2282658635408566	-0.19634985668366722	-0.5137184689483426
-3.7005609474863417	-3.8969553396797014	-3.790699552091532	-3.702841370769593	-3.8110203902550026	-1.3932113183601207	-0.7868120701762013	-3.8223642524415498	-3.6727183631521716	-3.6874094469058027	-3.7720274312226763	-3.691268083674257	-1.156180609625377	-3.8744951536403494	-3.878224121363594	-3.559725930517794	-3.8074585801001746	-1.3272594978758439	-3.9997293502216116	-3.751924675473007	-0.8429838445658214	-0.39961713983489117	-1.122049424753129	-0.9924928736729428	-0.692120847607439	-0.5916688357159987	-0.45558992960413314	-0.36384950526655474	-1.1362957495638404	-0.83945079442499	-0.6606257464848456	0.09890085860487444	-0.015573234815801586	-0.3198257215428555	-0.14909120494169856	0.03803880015910617	-0.3837935833064906	0.21539551822483843	0.200492132876085	-0.036252672773161444
-1.2518546275812619	-1.7094346188432383	-0.5193226801974575	-3.702841370769593	-0.962215689203199	-0.7734928968573536	-0.32693867413824507	-2.317214274121644	-0.4387075455649922	-0.48792853204344666	-2.016152575550185	-3.691268083674257	-0.7618108634247982	-0.5116358506816693	-0.9139644911667453	-3.559725930517794	-3.8074585801001746	-0.7963851471782746	-0.830642992734589	-0.375895493744827	-0.3504877282792047	-1.0715601046529102	-1.2927954534796269	-1.3131184254003048	-1.2706634050126528	-0.9091849809493158	-0.8972388661615767	-0.4561817085607141	-1.6754116937148635	-1.012025479757834	-0.9320107998276983	-0.06460627051900848	-0.43771084926586346	-0.4668927726829212	-0.2556941940827919	-0.0371118906820265	-0.8129956566056739	0.06271691368501027	-0.012962483206072607	-0.05814857624739438
