"feature","KT-539_D0_D60","BS-671_D0_D60","BS-064_D0_D60","KT-805_D0_D60","KT-926_D0_D60","KT-705_D0_D60","BS-336_D0_D60","BS-082_D0_D60","BS-351_D0_D60","KT-347_D0_D60","BS-377_D0_D60","KT-313_D0_D60","BS-364_D0_D60","KT-880_D0_D60","JV-138_D0_D60","KT-412_D0_D60","KT-515_D0_D60","KT-771_D0_D60","KT-723_D0_D60","KT-718_D0_D60","KT-417_D0_D60","KT-522_D0_D60","KT-312_D0_D60","JV-157_D0_D60","KT-538_D0_D60","KT-193_D0_D60","JV-035_D0_D60","KT-434_D0_D60","KT-247_D0_D60","KT-716_D0_D60","KT-974_D0_D60","KT-537_D0_D60","KT-612_D0_D60","KT-445_D0_D60","KT-525_D0_D60","KT-352_D0_D60","JV-148_D0_D60","BS-346_D0_D60","KT-663_D0_D60","KT-695_D0_D60"
"LPC 20:3","0.1642758891727255","0.5482189400521286","0.4071068830442082","0.649871216999356","1.44474814525576","0.244003198294243","0.4581578465482513","0.3348880597014925","0.1963427656166578","0.3171104321257093","0.3487654320987654","0.8479291811571293","1.41609081934847","0.5985309017223911","0.6310069621327898","0.3105579823621528","0.4731733620922081","0.2807039286156897","0.8520534388916378","0.3245098039215686","0.4041648958776031","1.348623853211009","0.5529386575313135","0.5378003085739476","0.4219391947411668","0.1943887775551102","0.4394724446537918","0.02140410958904109","0.6491392434711325","0.5912513445679455","0.1486623772434812","0.5156765676567657","0.6052387575336114","0.5548597194388777","0.3793357933579335","0.3824125696908262","0.5332394366197183","0.5159649122807017","0.9237160120845921","0.2693568726355612"
"LPC 20:4","0.3219427580225499","0.765504753282028","0.5917204709456894","1.005977011494253","0.5891462519190975","0.6065028901734104","0.4188696153107598","0.213189878461845","0.2677824267782427","0.7313679002164725","0.813325721741967","1.074661181026138","1.017702702702703","1.045695683626718","2.593319004119649","0.5294607310893955","0.4582530776316892","0.5113223740674722","0.7021128233735444","0.4150191723519745","0.4485918453131568","3.552307320608843","1.003528190937392","0.6281239857189225","0.8788968824940048","0.4307661809891962","0.6299066804917789","0.4263746505125816","0.7320774463631606","1.319015692919767","0.1919270706381319","0.6144361394511431","1.013003901170351","0.3991587652384687","0.6601684161956396","0.8411579746286457","0.7514989466861125","0.5693839452395768","0.8329064645015879","0.3014896738517097"
"LPC 20:5","1","1","0.07776049766718507","0.1269035532994924","1","1","1","1","1","1","0.1364256480218281","1","1","1","1","0.04640371229698376","1","0.09541984732824427","1","1","1","1","1","1","0.1132502831257078","0.07204610951008646","0.04187604690117253","1","0.115606936416185","1","1","0.03054367745876604","1","0.04777830864787386","1","1","0.1470588235294118","1","1","1"
"LPC 22:5","1","0.1302083333333333","0.1129943502824859","0.603585657370518","0.8402366863905325","0.620260663507109","0.1351351351351351","0.05830903790087464","1","1","0.5230414746543779","1.221872541306058","0.1706484641638225","0.08347245409015025","1.705882352941177","0.03063725490196078","0.6709129511677283","0.3152972611890447","1.191931540342298","0.104602510460251","0.5850860420650096","9.76","0.7234042553191489","0.8937269372693726","0.6021052631578947","0.5339366515837104","0.3133302794319744","1","0.9646504320502749","1.918367346938775","0.07194244604316546","1","1.125451263537906","0.1079913606911447","1","1","0.1118568232662192","0.8303684879288438","1.029782359679267","1"
"LPC 22:6","0.4905730129390018","0.7556762092793682","0.8624271598682544","1.382941382941383","0.7064248386105133","1.548451264563797","0.5155291790306628","0.2796208530805687","0.5707964601769913","1.144396551724138","1.116356990557417","1.405428329092451","0.7065106815869786","0.9267313482770156","3.016690340909091","0.5829447035309794","0.749317738791423","1.041755319148936","0.98711943793911","0.8462542417123466","0.6580161476355249","4.93223284100782","1.025226165622825","0.8221218961625283","1.009316770186335","0.7242549981139192","0.3890562248995984","0.04782400765184122","1.250593119810202","1.062876830318691","0.3044063235788766","0.9168231821840622","1.008678500986193","0.5888069705093834","1.651292802236198","1.159298780487805","0.7225079598334558","0.913089842708611","0.6921081882178585","0.5737704918032787"
"LPC O-16:0","0.7006369426751592","1.00797057020233","0.04570383912248629","1.681541582150101","0.7587285044293903","0.0423908435777872","0.7235404896421845","0.278794402583423","0.4716810149524241","10.39","1.460648148148148","1.267012687427912","1.479348237968928","0.08058017727639001","11.62","1.327226463104326","1.185929648241206","0.5997778600518326","0.6877156659765356","0.0508646998982706","0.8870813397129187","1","0.7201467645096731","0.06939625260235947","1.005224660397074","0.05165289256198347","0.4618666666666666","1","0.2606276430002226","1.00358137684043","0.6425452276980661","14.46","1.454545454545455","1.021662245800177","0.07183908045977011","16.06","0.09157509157509157","0.5525731210662718","1.314720812182741","11.21"
"LPC 16:0/16:1","1","0.07739938080495357","0.04599816007359706","0.09115770282588878","0.5777003484320558","0.03519887363604365","0.04106776180698152","0.04081632653061224","0.07012622720897616","1","0.1131221719457014","1.393767705382436","0.9835782195332757","1","1","1.1119804400978","1.111926605504587","0.04149377593360996","0.7442607897153352","0.04145936981757877","0.09861932938856015","1","0.04856726566294318","0.08361204013377926","0.1077586206896552","0.05162622612287041","0.06006006006006007","1","0.03429355281207133","0.9383919248172642","0.5475806451612903","1","0.7440758293838863","0.07412898443291327","1","1","0.07892659826361484","0.4266219239373601","1.159284497444634","1"
"LPC 16:1/16:2","0.04098360655737705","0.5817627494456763","0.02822466836014677","1.241971830985916","0.8442017346610987","0.2390490148184335","0.3932234432234432","0.2217633698120999","0.3336719146775012","0.5247563352826511","1.308789691670502","1.467058329836341","0.7823915900131406","0.03763643206624012","0.9469205834683955","0.3080703979705089","0.6061345416521436","0.4312489052373445","0.4002476123098691","0.5676824946846208","0.6934065934065934","0.09199632014719412","0.9271474280088604","0.5099841521394611","0.5674967234600262","0.1950402144772118","0.5109833709710532","0.3830906148867315","0.6903171953255426","0.9371995658241586","0.3183292781832928","0.48572501878287","0.816303946883069","0.4649834131957243","0.6158605174353206","1.328892005610098","0.04508566275924256","0.3640380238318383","0.56120826709062","0.2597618388258101"
"LPC 18.0/18:1","10.89","1.104770813844715","0.05868544600938967","1.937142857142857","0.718496683861459","0.0473709142586452","0.7374616171954964","0.05162622612287041","0.6793628808864266","1","9.95","19.24","1.527055150884495","1","1","1.235085646780862","1.232919254658385","0.6609642301710731","0.7122207621550591","0.06756756756756756","1","1","0.6428","0.09442870632672333","7.74","0.07930214115781127","0.80623973727422","1","0.3822382238223823","1.134358974358974","0.8141086749285033","12.72","1.048361934477379","0.898533724340176","1","11.15","0.1036269430051813","0.4642375168690958","1.347826086956522","1"
"LPC 18:1/18:2","1","0.09514747859181732","0.0855431993156544","0.103950103950104","1.150110375275938","0.04940711462450594","0.078125","0.07468259895444361","0.08673026886383348","1","0.1322751322751323","10.51","1.118207816968541","1","1","0.04826254826254826","1","0.08928571428571429","0.5091678420310296","0.07462686567164178","1","1","1","0.1031991744066048","1","0.0856898029134533","0.09242144177449169","1","0.0681198910081744","1.007756948933419","1","1","1","0.06939625260235947","1","1","0.1146788990825688","0.04025764895330113","0.1095290251916758","1"
