feature	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34
PC 36:3	0.06361076866017562	0.6613383839223751	0.02431279829039261	3.147243722339909	0.03681865789019503	0.3591714064281916	0.7541045276725579	5.064216562060313	0.2466559891395581	0.06461973714863763	0.83189702531646	9.9412666795566	1.9186896721934978	7.0997355799460236	1.2167330085786547	0.956699451806404	5.328219659983106	5.044461262174647	2.4910154049303874	3.1011628810240643	2.039041345465417	2.155185165942021	5.795072416553193	6.3825652455869335	0.0027401311279903837	0.3238701135161655	0.7159506695614503	2.026554408405322	5.490452259974436	15.357568563339669	3.0473360735807757	0.2274474013411945	2.2259909640613125	0.07334796903932855
PC 36:4	0.34750162767887394	0.20268900028496029	4.219574941612739	3.214585065133671	0.2517568696431211	2.7761975944504425	6.285472477319302e-4	0.007306334517983106	0.4538275479840292	2.3566681014820223	0.3914261670213267	1.9873824711636414	0.03169665125319224	0.14704318014760745	0.043974265368997296	0.1194974888292276	1.7766012770507889	0.04145345707638557	4.052332923325355	0.032983505245004915	1.779003390884155e-4	0.09154596194817931	1.605507434487507	0.7136178935013153	6.442224236659875	2.7853339818125837	0.32108364856303023	5.910443106702237	0.1599189574399832	0.6188460641274602	1.6379186954779856	14.250251282252993	0.10637835425181773	0.012733983768923237
PC 36:5	1.3638055182336648	1.1216101440406216	0.19592461414225013	0.03655694547435276	0.02328630085180324	1.2238063265710055	0.041982886331419035	0.8285187762627066	0.08836569288762902	0.7022067110422707	0.30894087243555424	0.3005861990144825	0.07111262619963932	0.10546102924983229	0.015466499528271494	0.4265078432938004	0.7133320448030908	2.178781654037356	0.6429365288498498	1.15263651068707	2.2777023449029277	0.01962689016381288	0.8216332820815658	0.7067065603908183	0.2732242025466922	0.391299124109875	0.4455653928592927	2.5923238981114333e-5	0.05371383993761694	0.1669997646633885	0.10844238261589606	0.4531515783816966	0.21440280372149362	0.568981486466809
PC 38:2	1.211740700545435	1.3932879451651443	0.2261901253263911	5.414194408890863e-4	0.03240569551838921	0.02547983118935489	0.1415717906333137	1.4836694976089424	0.09009486365105711	0.04313628524005346	0.0689417673447103	1.4770391741384996	0.005428600125011112	0.6635512247365565	1.1092703695951691	3.26321779462104	0.032197007110220395	2.757329405275523	1.8136373843778135	0.002375538077709567	0.3743010890914476	1.6215764365022676	1.6573676073579278	0.006951698499659134	4.466722177792841e-4	0.023655926900776256	0.14082208130206356	0.017000552327390877	0.4567970539286016	0.12337274256734364	0.10198965466743559	0.013960653485839828	0.05991731898961274	0.8437015565705858
PC 38:3	0.5892526028598335	1.4424692274039084	0.05951432969074329	0.8191208363888629	0.0021209297321030606	0.493787005246828	0.04139936469806911	0.527096395688569	0.02508335933165103	2.3835231774570182	3.5266405395693736	0.7386680264969356	0.48822107614640625	3.241557129300913	2.076619090717313	2.7015957146165754	1.3003192163304538	2.1562277252583097	3.7049706388123917	7.813888182558269	0.8449243054126372	4.074240726541882	2.783268026418714	3.4260674523860772	1.1051913462766658	9.644589818917689	1.2639171960711304	8.394705768493543	12.715462055318868	1.5089197184733816	0.8265581509086659	1.9415651091456851	1.4763608463581934	0.018200339219866874
PC 38:4	0.10794785266539954	0.992149912061335	1.3796058532673539	7.200260742211749	0.07889669986119865	0.2926152754496949	0.5662822262485615	0.8259689919691661	0.6908818069217287	2.460312422052311	0.22940532296319394	0.12447445029974775	0.02181187387107588	0.10241757653972317	0.5714062642099139	0.04062991413187486	0.2510728298731354	1.9088586549086604	0.2548139777005896	2.885248162647027	0.009146885175337918	1.0151635550901859	4.534706902663372	0.5835372641613905	0.2522035288156792	6.66843380262582	3.0565898360404695	2.6911186290854334	0.587681638495832	0.3541148721658941	47.70357825413476	0.49735006562030987	2.6682659893044285	0.027375084387830508
PC 38:5	0.11160226183228725	0.9525725703854024	0.0024769364283248672	3.680031082893994	0.043145150646819126	0.4927788481368227	0.9339585871752312	6.783089928631228	0.15134467412718888	0.1990762217729286	0.03474575103518167	4.985954457399042	0.005180785866663689	0.34661151571604043	7.889775958722721	0.4745439371113087	1.3906878989924087	2.2665425208174743	0.8991942035245513	0.006166431605976757	0.10602314296855489	8.757979277421965	0.01263763292772403	11.684591847140332	3.0962117686439394	6.604410972169868	1.1984035755018523	4.763790926588484	19.210972812718495	0.27979883985015686	3.235397186300595	1.3341691208112607	0.7730189164462643	0.024512891161926995
PC 38:6	0.647508695115048	1.3026684618068518	0.013886081645385245	1.1323527835102563	0.03171056098384704	0.6169986981735822	0.00235847958999177	0.7020242668097478	1.001942348052352	0.09628445275526226	0.8275054267871433	4.009280380078673	2.3475884484696183	3.251952748993562	2.2626780229083012	7.29347952833421	0.6110471664123002	0.7175123548347827	0.3548256512357011	5.215061216473643	0.06388604491561863	0.45236719804846404	5.903528351203093	6.631071895010092	1.632805648631724	0.049581914299102386	2.7198215820960927	0.018365232143877624	3.1845291648243665	0.5207963654699038	0.2396559205433682	0.014502632411915378	3.418690866019448	0.5881662746497202
PC 38:7	1.511353895947105	0.31857657151204233	0.034491793679630026	0.6611403538920804	0.03470276407111793	2.9036317211157514	0.003351269670333825	0.7746918348659785	1.8642421649392344	0.010232649577199134	1.1228166298105402	0.9533299623221269	0.2592722435652277	0.0015921712582440434	0.04024238403760166	0.07972417046119441	0.5031303194136795	0.013373314291878534	0.006756286267826899	0.00177309495818156	0.018760226235103882	0.012979031618034589	0.03915380646818732	0.0411345117363416	0.017868461948196506	0.1927511747191125	0.005467674651705352	1.3045123426104778e-4	0.01746062992671076	0.0017910266669687726	0.19973761148909322	0.06143835463346389	0.1339691041245452	1.410282314183291
PC 40:4	1.5130956772485114	0.31786877477587633	0.0354216182060885	0.6735286914048695	0.04383433615895124	2.864322195751896	0.008440507452942635	0.7495317044081234	1.8692845288028777	0.014314647819018379	1.162367653723631	0.946833922642204	0.24928596360045355	0.0013985395354646768	0.03859302636413564	0.07445423631072003	0.4610910344919439	0.00931683246486839	0.007871787225551168	7.273952502095694e-4	0.021062034898839555	0.013455206084052904	0.029755896432382495	0.03449037621504483	0.015304185535497	0.1803901774780537	0.005232326319570549	2.790787437674848e-4	0.019403127970762057	0.0016797129850962616	0.18980608363298695	0.05691503864204241	0.13007537546353967	0.02229300517362223
PC 40:5	1.0268662134577642	1.4322649139096668	0.09294519964635883	0.206265538348105	0.04272755145002503	0.8588867594051256	0.015608822751109197	1.7748463459291934	0.3802162940645949	0.7272094150393903	1.0739867704963242	0.5815648315059713	0.6700982222229359	2.1345405702355142	0.09835427052521739	0.803779349511666	3.115573470707411	1.8966755712648176	0.6451950040498671	0.4276911473687989	0.06104337613688003	0.21851975277786187	4.893684876759409	0.027700737473959694	0.040747282326311876	0.8429404642669718	0.31785393040319226	0.6165126007066599	0.22482648731407318	0.9951425452468308	0.03174580465743723	0.012748543657162213	0.21313919172854562	0.01992762153557198
PC 40:6	1.0252644994835092	1.4376044450904568	0.09667785901729481	0.20391244351752855	0.04488845741450106	0.8671555700089157	0.014683331549176419	1.7589731744681443	0.3920430765405064	0.7355147778652567	1.067736182502049	0.5619530820509451	0.6896814072715249	2.145886022492553	0.09946192487886693	0.7883845631848703	3.0591474589509797	1.8315099587650276	0.6299988186301261	0.4563093316613829	0.048813770918499984	0.22536307784384968	4.924078990351925	0.02690257035257265	0.03667381488939323	0.8398869010995488	0.31746219410129256	0.6169553283986315	0.22154674941542046	1.003447501400349	0.03424633575876689	0.01028035338653812	0.2016906529884001	0.05990148119077167
PC 40:7	1.1627352425141535	1.2243954256237084	0.05394668165694006	0.07521914458485951	0.09015314344969383	2.1113627403359496	0.025090469840848173	1.8266493065779807	0.0020605726749290936	1.5705063885844779	0.3303764108083563	0.07673759193817087	0.5062622908786945	0.09576029497151087	0.292105511074795	1.4754725603227277	1.3216828530160576	0.0011759740415796746	0.10479441911161629	0.5185169885101459	1.5069765988077102	0.6060751114492056	0.4858347056930709	0.8380489121178334	0.9277523567848969	0.4695555623243061	0.5168730122868446	0.29959278630120395	0.30993157918037695	0.03566326824887627	0.1986386463539124	0.0019783612518596214	0.7277546651010256	0.06960749581274957
PC 40:8	1.72625950632411	0.023825599531506488	1.2812126435314584	0.7418346186957423	0.2977598807345669	0.0015589173863953339	0.12145040803500207	1.1411600071911399	0.36170950206905883	0.009653379279538054	1.0331278402948723	0.11289477444703905	0.011851259249241618	0.030094217804918673	0.07310967940891383	0.006812306687766307	0.010129896003925573	7.205570047205344e-4	0.01665893498463813	0.07169344368727462	0.01474920677270905	0.12620912015126773	9.900863635816039e-4	0.0011729944541849205	0.003931580831722009	0.0013872240855254902	0.06342836002373405	0.0155632531208728	0.0486450140165696	0.12264999950183318	0.0028691732226235863	0.02175064553706504	0.038520386256667774	2.4398480345477394
PC 42:7	0.5288382563144767	2.0764188296660744	0.7264456484432648	1.6205648340564038	3.306189729899087	0.04237200869951054	0.35340218874135304	0.008465569917150228	0.20550521938873553	0.07393577587191054	0.202596699105205	0.05693671127391058	0.06200604370905227	0.004985260838894823	0.10168124306836274	0.020583286624552964	0.005326767754249803	0.06435789022613067	0.0030528985202050137	0.0030947015279233566	0.07228238323909347	8.867298575328927e-4	0.029152136479097694	0.0014968874300462435	0.05156413734989539	0.1004605212057533	0.5042696349861477	0.10312682750138184	0.009832304301194542	0.009224741854725532	0.07985085163283477	0.13690921514521345	0.3810347768248067	1.3595311723684878
PC 42:8	0.5288382563144767	2.0764188296660744	0.7264456484432648	1.6205648340564038	3.306189729899087	0.04237200869951054	0.35340218874135304	0.008465569917150228	0.20550521938873553	0.07393577587191054	0.202596699105205	0.05693671127391058	0.06200604370905227	0.004985260838894823	0.10168124306836274	0.020583286624552964	0.005326767754249803	0.06435789022613067	0.0030528985202050137	0.0030947015279233566	0.07228238323909347	8.867298575328927e-4	0.029152136479097694	0.0014968874300462435	0.05156413734989539	0.1004605212057533	0.5042696349861477	0.10312682750138184	0.009832304301194542	0.009224741854725532	0.07985085163283477	0.13690921514521345	0.3810347768248067	1.3595311723684878
PC 42:9	0.5288382563144767	2.0764188296660744	0.7264456484432648	1.6205648340564038	3.306189729899087	0.04237200869951054	0.35340218874135304	0.008465569917150228	0.20550521938873553	0.07393577587191054	0.202596699105205	0.05693671127391058	0.06200604370905227	0.004985260838894823	0.10168124306836274	0.020583286624552964	0.005326767754249803	0.06435789022613067	0.0030528985202050137	0.0030947015279233566	0.07228238323909347	8.867298575328927e-4	0.029152136479097694	0.0014968874300462435	0.05156413734989539	0.1004605212057533	0.5042696349861477	0.10312682750138184	0.009832304301194542	0.009224741854725532	0.07985085163283477	0.13690921514521345	0.3810347768248067	1.3595311723684878
PC O-30:0	1.5508666710847396	0.3859527507521563	0.6471388156234522	0.20728315031531597	0.35735264360232805	0.21083763865750366	3.6171074726753427	0.11727394141159561	0.012203628775588492	0.002000329317390169	0.03932430274998177	0.05523737058865993	4.019209368016185e-6	0.01470021292014962	0.02391385826711957	0.005744048466958189	0.06572920033982366	0.0012075257027610803	0.007466811099461177	0.015305925311975697	0.013157467444320958	0.09135191601488123	0.018583720983598468	0.0011770763867481712	0.009998614634281826	0.03375884839006714	0.013111055955145653	2.8213834339026065e-4	0.013703658256651052	0.019058578916537554	0.0028335756406081113	0.007433948423668406	0.035092813396883374	0.9486676108645746
PC O-32:0	0.29464262820419324	1.2571925583418215	0.01611728958200721	2.5375315154310027	0.00328992770548809	0.1817036619315186	0.37554652003812594	0.6369239628747977	0.26478426715901665	1.329696563998531	3.272839104392421	5.329274605827969	0.23119055840577124	0.07437683655152057	0.35102331149008753	5.81849259606419	0.9712818539105522	7.612090841001431	6.441627527407627	0.15833893763921578	3.5837101380164373	2.500518762041975	8.864015970420157	12.107040376800816	9.59809113887097	0.022815391601236572	4.620433882939554	1.638402796269412	0.058691330745521283	2.595939385087285	3.787457023812805	2.736749998499427	0.0027410107301121906	0.038450312730452116
PC O-34:0	0.9559748078184857	1.7406866299268817	0.1020540060962251	0.31612917796422796	0.04643970676422667	1.1049663012637121e-4	0.09308365753968231	2.569320999355366	0.2928417609498956	0.02891429982530109	1.5501630189145004	0.0057953071015998435	1.2031833791521727	0.8350504215116341	0.34389446939174	2.1853639774553844	1.2496261157619002	1.1993601881748803	0.04035700471806689	0.1544714265706185	1.0180876548997602	0.7895337552842082	2.7749527756155263	0.9372621247716113	0.066969599428258	1.6386415036212763	0.08264790508919412	0.7413307686918866	1.7117749835965854	0.05843738571871277	0.02462662098032719	0.721481308670892	0.38894742363872237	0.15466703003709548
PC O-36:0	1.4056843600110507	0.011052344363871532	0.2310870460160943	0.33388138222247316	0.14253752337038927	0.09829189489246759	3.014327858968318	0.38162666025696407	1.1786007775153813	2.0278661354718253	3.8654492112749543	0.16804490166581748	0.18319147665148847	0.05155259968223088	0.011835956873415503	0.22928774652243863	3.2123659326654237	2.1645867648291404	0.15197813067793126	1.0313415125246435	0.33172094661548185	0.002176085303777794	2.9634360603993	1.4331471705903844	0.47731308600314026	0.4307664756826692	0.004220164888699591	0.15569238225735602	0.18087172295796036	0.006877550876156732	0.226925682551335	0.32134344208911453	0.003992326146384616	0.054131103188344513
PC O-38:0	1.3153604111499506	1.5278782379834581	0.05655023282554093	0.6699738597850847	0.8903369790704082	0.0116189486550516	0.05695877896482213	0.3422051294781152	0.11991175755397582	0.023238368541487163	0.04816166068698488	0.004335777284038044	3.9530974272196503e-4	0.01004982109606069	0.18094076009286214	2.463562290343964e-4	0.008140259641238306	0.0076359517995195315	0.02866591765392881	0.009601093854346389	0.008171036333709907	0.0945949721809988	0.019907817056766385	0.0056867684079664055	0.002685704648759224	0.032563463702834604	0.03863965875448251	0.0038628959439461863	0.04140493654448627	0.0019111541616786785	0.0325141416432963	0.019838740431827043	0.13276422486196995	0.13318676331203674
PE 36:1	1.2038790934612753	0.14363380709507628	1.6981975115888417	0.998398275147553	0.010327946395236908	0.3375984482631578	5.730081118996852	0.23405960727566855	0.08517123378798014	0.0509964359981775	0.07107944235429767	0.08050456382694486	0.011506705783493597	0.04556077524641548	0.045364378161824766	0.003575926421163716	0.13104376265550247	0.024723979290364087	0.021114542453608654	0.02100913860147451	0.06191571175972797	0.10499595900030041	0.024919392123671866	0.008134142679735354	0.018894955073460805	0.015667261725497567	0.004690905899192967	0.03166306629079734	0.0063082023547580855	0.05129968701617438	0.025671196059657328	0.03948871811126934	0.2493939185933514	1.3844528814504538
PE 38:4	1.1429441070822415	0.7345925521098059	0.19715404836335362	1.4464467210955045	0.038895792247228375	3.2960320323567096	0.026949471496565982	0.8045274364140045	1.8703367591862692	0.004501871428531803	1.3005271690127946	1.1070659454608613	0.21836818681506762	6.166487521365566e-5	0.0526402348367204	0.10236704594321788	0.6035627581325685	0.0010154720100217624	0.004252679537371085	9.527219727897145e-4	0.006214908233307823	0.022350058468749552	0.034659135146256285	0.05594261594334272	0.02213530810566217	0.15458456443935456	0.04699961344793762	0.023522778597509883	0.03653325189964499	1.3938148419816642e-6	0.10146058852820011	0.0023779697152419366	0.012126946193065612	0.3317354404397882
PE 42:6	0.0021498031129445123	0.0041749421148811715	1.5295543628816792	4.304398186128811	0.7317731061295254	0.33643583745785677	0.0011227500556148665	1.7185284141970045	0.09593026895617965	7.440202720087073	0.015177983382672481	0.33927766515674496	0.12095684310419737	13.330587651553508	12.702537572994792	1.4490946261914337	0.7412410961268738	5.588146249715638	0.2949203339377945	0.7346190322333673	4.57756797636748	0.8086518042217393	0.2482929935247368	0.3938481343086395	3.7269911039911348	2.0710888001963914	1.3724630401487687	1.4881599755277672	1.5261247102950004	0.009469562672368698	1.9626338683793418	6.3906808958842305	0.6770513442708315	0.35796722455874425
PI 38:4	1.1482359672803792	1.2865643540289928	0.07290448161031161	0.8938750565690481	0.12095769032498892	1.9149477890596955	0.0032408779465979073	3.634397056003514e-4	0.6793550825957603	0.16898222844892655	3.407754789562144	0.010206870517926432	0.0635761279467617	0.12029817521666507	3.3430753942617636e-4	0.003316527155302162	1.4267944085579778	0.22684429085522514	0.04043430287936955	0.12674368328461746	0.08273929578457848	0.10348753781701965	0.09767580230974207	6.892891084020854e-4	0.06039380256702974	0.206293624461392	0.23728482725089892	0.11289020334803249	0.3321375019550154	0.37421599356053453	0.16249318195092732	0.1437348813117522	0.46277062221993503	0.12511421648567783
SM 32:1;O2	1.2258891730345771	1.1445404702960373	0.12760212276287936	0.6652714006359437	0.06564459913526596	1.919899101130822	4.0540729860706647e-4	5.015281212924822e-4	0.7212862820091279	0.14568047777673326	3.7012766789332714	0.010376855124912909	0.06654970810288742	0.17624799283344686	3.950267892097773e-4	0.00320148475210762	1.3709337569540132	0.20855353654224354	0.03542100740021952	0.09335718793153477	0.16993484569369713	0.04777714273006648	0.07640980715659788	0.06338645884056468	0.005091534637276736	0.2614275302139672	0.13038786678488826	0.18430446703199047	0.4124299730284602	0.3341777948017842	0.3816702685655396	0.3595155858270363	0.04310694431386605	4.545655003247524e-4
SM 33:1;O2	1.1249726589111684	1.4125507630122314	0.3357092534520707	0.3628802301021846	2.686952824803256	0.02539938396811352	0.16114424418559975	0.5962619555500904	0.0936352333526572	2.0403800610972354e-4	0.060774591669437314	0.003840479081692632	9.335411828863613e-4	0.023101332936564793	0.30048468496030034	6.474828287646865e-4	0.02772415996595826	0.05624830904288679	0.028922287562847437	0.019505202064116146	0.07653846157015849	0.0824934242175983	0.039577721924940835	0.005726745009860687	4.5651011931246e-4	0.03309039666224337	3.154437350010674e-4	0.004383941056722508	0.028981675268324233	0.001387365921098027	0.04923420847398384	0.0035881210105529007	2.628535136671193e-4	3.933656214877584
SM 34:1;O2	0.899892404516512	1.4800264219382855	2.085420570318247	0.15618225281302184	1.6169425631577423	0.0120963424412316	0.21393079688278538	0.02045736405731381	0.2678724740358262	0.5992290904390062	0.09294172051337622	0.4639890050901641	0.016121294347700356	0.02330288345071587	0.002737526610437489	0.03535666016188278	0.07823222533908446	1.3947401774856427	0.026316036976428318	0.057829863667337646	0.17037827703228595	0.020810483443136615	0.17628659174160438	0.008704980872663559	0.009987435089264828	0.0011624185054373685	0.2159120180267323	0.20647809525568378	0.3105864545087363	0.06924153727897629	0.19061195001695255	0.03551043834215129	0.8421778736940428	0.273430313310699
SM 34:2;O2	1.4794104029334434	0.0038134212390644744	2.139545723372653	1.5326175586560886	0.05689087830591227	2.8374006401496514e-4	0.07934485550626233	1.2717094946467284	0.5585817712489065	0.06144233455301065	1.2992635040099905	0.15009457671989032	0.006132819508232686	0.04555971023599508	0.07240273499626922	0.008478192541452007	0.02331959542069709	0.015045830017981538	0.014235684695319877	0.09516066931376681	0.0637625986481744	0.11205255506572102	3.058698247448415e-4	6.712757410782243e-4	7.372967853816183e-5	0.0035420707765316537	0.008355267741661744	0.0012590127248826586	0.037140234077404924	0.10431308225766552	0.003208424676061132	0.10546168536523387	0.011070775414574005	0.328194573569043
SM 36:1;O2	1.4764637664172944	0.004357366807010896	2.145393052424052	1.5415769454505053	0.05567281348768772	2.8151426850937664e-4	0.07961585364989773	1.27578362017393	0.5612336248004748	0.061622629509593956	1.3046981589624729	0.1507851552046078	0.0060668192944278295	0.04561705848105459	0.07236523436395377	0.008422634503492265	0.023286600013346037	0.015111363917470373	0.014290658810785641	0.09510590469691929	0.06386144532531571	0.11227323435422587	3.3493666485594274e-4	6.68368149316527e-4	6.701681114271698e-5	0.0034562054883211196	0.00815300627811483	0.001233473559651989	0.03735174675581941	0.10450202802166873	0.0031037985739869036	0.10585768937679337	0.01115756247454846	0.36794776067291135
SM 36:3;O2	1.3279385603029636	0.19926228810421193	1.351158230780897	0.7180521228373564	0.0725751243372279	0.3030478225236959	5.163022612246005	0.19600249826220245	0.04956964871530462	0.012371044004310888	0.06126372713980197	0.08169765782093973	0.001944995342214469	0.02682342788020938	0.042395549311257864	0.00690840063204646	0.1154703393464926	0.0046076456164475125	0.005058574386419363	0.024840817465624852	0.07169832477055461	0.07690645761027114	0.031117504689272133	0.002740572772508385	0.0019878977234082484	0.033820692287371217	0.006664099904787647	0.009516155344312213	0.005416954937781302	0.007170520189030044	0.00364840689121744	0.008105266877760437	0.02531717561929991	2.461323418961716
SM 38:1;O2	1.3296314549062647	0.20385313978240338	1.3409334174236387	0.7106451426422774	0.07879923396852957	0.30157560598613065	5.147228914038408	0.1946865621298516	0.048871365426627816	0.012274932405935255	0.06014021997433485	0.08097837309659763	0.0018336832981186422	0.026660109451588313	0.0412604159761462	0.006758852744701198	0.11523897530771818	0.004450399829931031	0.004934139183464466	0.024924847590805103	0.07112537369192422	0.07622426467372322	0.03145234119143617	0.0027403961357101605	0.00207259752126345	0.032881077825035	0.006203649580972827	0.00927899657165031	0.00520786632565382	0.007186568130199218	0.003824848856690374	0.00793763060033138	0.02502315424111253	3.60592748558092
SM 40:1;O2	0.35065606791796716	1.9460326436978064	0.030527052275107224	0.9373998406939532	0.008990683007907101	0.01542520050200748	0.035023607249751246	0.2805614588020794	1.1620600090979614	3.5337342332459802	4.439671478479604	2.039497629399236	3.8353332499326402	0.008693030340281661	0.004045721552838385	1.1045997454043828	4.153708386969699	3.539545900208506	0.026760370525332155	13.279724763189124	0.033116940926638055	0.06492436018380798	0.0015856143548166164	0.13433844994133806	1.0549434357773118	1.1571702723370103	0.45615296551257467	0.2095637412452107	0.7824670781844234	0.08931535366458944	0.5820396525314228	0.3695247302338858	1.3540533260540213	0.0014816638226983864
SM 42:1;O2	0.5820938248810956	1.9664013245054446	0.014415159353180199	0.36437738261620295	0.002617536910754452	0.264869380063646	0.00958074021389996	1.36754398261813	0.38566981737067435	0.25471459179622336	1.7318580339154959	0.6856026254590344	4.819760044215858	4.2244832693459085	0.05750192595320255	2.794596705786316	4.249089378977615	0.0045603053512088465	0.3754918558872739	5.043925793233974	1.0039256546439952	1.7459698535237762	0.42849280520776845	0.7864136560188343	0.9027858851028581	1.0107530630721608	0.37830379173580486	0.11922974806628633	7.365344513354002	3.6748634236011366	0.4436444563188813	0.6906612700629707	0.10345161713419926	0.34661033640080446
SM 42:2;O2	0.042165924252294776	1.346158841841683	0.3549099534434274	5.300874664335356	0.12094044874399118	0.07855610794959987	1.7374556820376135	2.65095295933192	1.3837533629808492	1.9413421204583947	0.7648719117899031	1.6482876157913318	0.2395069422053894	0.772503512558611	4.3917720001554565	0.13378406529670994	0.00990366053168228	0.12579497554612698	0.7737031021709642	4.373400402532699e-5	0.5522025373246536	3.1039893393771134	0.1250558432335509	0.024866884641237836	7.598921496430153	1.0898364965410248	15.114457273652917	13.319161233315798	1.8031225780101517e-4	0.21859768142278585	3.0507619400850174	2.9204105638485642	0.4655326933529389	0.19691816692081662
SM 42:3;O2	0.9649647965174004	1.9184205314869793	0.12300032950718391	0.049114661899181365	0.0017610315957569968	0.03963369641282757	0.13758714578001738	1.515898522975774	0.08727105098447145	0.009492861552050296	0.04866722635432566	1.690926768741001	0.007259955779867725	0.7420816908674326	1.2522157742231277	3.661580520908767	0.0087041889272336	2.9587961970370453	1.934382060542568	4.752950976465056e-4	0.53344138065781	1.868938641279911	1.5711812896897017	0.022696054782566946	9.874364564083013e-4	0.020637354889722327	0.07051702546461962	0.007754069897041348	0.4709200288229167	0.10977048843577863	0.09421016969059619	0.04838014539271623	0.0023188110292520926	0.08693229053061496
TG 46:0	0.6957955646834487	0.05889981112574567	3.840424381671323	0.2919527964547432	2.2060169194296666	0.2654380404210422	1.0826059194180104	0.0011940339131798663	2.23001536547664	3.388323913392665	0.10028296295736303	0.19180869221089902	1.9098881830174108	0.4182465842551212	0.03326328020292285	0.0484448951268623	3.4608180146014904	0.3112151308242959	0.8113667064890296	0.03678251549721555	1.1887951096649392	0.30986296156090604	0.03870231980287567	0.3022606075109136	0.7922805553716541	0.1171341957023421	0.6554686185283104	0.2405496060870934	0.6509219782868105	0.6812391580419151	0.11858015652865894	0.20660336345611988	1.4707238552902994e-5	0.25585860253169956
TG 46:1	0.5642843763060181	0.4319760935473979	2.097941179575336	0.0020734696824286133	2.0885483377439753	0.01033722766289334	1.166666598673249	2.6158945223706978	2.7342087041255696	8.089145933594608	0.2589106071402563	0.9078705255646974	0.033289172630717526	0.15694491029604873	0.08766508903668652	0.9382564946780939	0.29969979467015745	0.3028793801482353	0.05497379224754571	1.5327132404480661	0.08987210520911469	2.6146805289954482	0.011445213625422694	0.7648515383374199	0.3399478017886157	0.72179086986668	0.9448146794132556	0.04726871747217944	0.0011757499509376043	0.0779346388065712	0.4577606445210344	0.21064983772102192	0.0022388341651880302	0.03991872752286757
TG 48:0	0.9586966060704789	0.40425813804360267	0.8912241969413083	0.027288930850760392	0.06244954915107661	0.1985996135052678	0.03164004955555802	0.34953392471152145	2.3660363372472353	3.742158357494235	1.888652614149398	2.0249666302523406	0.5061530427703205	4.2099474343167715	0.026088819196301273	8.663431972187285	0.00565383885192563	3.7394244002652233	2.280228485161357	0.7444728151487665	0.4819423283833256	0.3968739726739567	8.96237460754126	0.8347881837566098	1.8533526642657474	1.3241354487728694	0.0017071169998313163	0.03636958525189615	0.12652474942478564	0.25947771797714	0.05668805890995104	0.10430919305907096	0.11744706711845779	0.002347847490720976
TG 48:1	1.0023917582741386	0.4811874457788936	1.7761946526921302	0.5524118770361036	0.3723118272104587	0.04306654267889964	0.19954018680443114	2.19094520821227	0.21202768312933407	2.182013768887393	0.1956863000583067	0.15868383310839165	0.9190727164528631	5.160773646227613	1.4293465959488656	0.34325473218502917	1.5015074032522617	5.202014111032962	0.4835637049284495	0.008870768924859227	1.9559858875788295e-4	0.08108991764243921	0.07721795226900198	1.396138806587774	0.3252096018199371	1.1056013720037345	0.9798450585619993	0.0024661361944393724	0.5184301551952218	0.6013940488989277	0.04795569683248988	0.466784889482058	0.037686934784762476	0.0020260805838224153
TG 49:1	0.8056983271500935	1.2998995922098597	0.6071310653049224	0.10325273563711605	1.7020530379185204	0.07278583904721349	0.8817514314125151	0.7885483764553747	0.0026923171540153717	0.17587957729574819	2.4175468863440144	1.044932494424368	0.9326703033850282	2.7672391516405934	0.014879434478724246	0.29573922519928875	1.8478168993494841	3.4831691355226404	0.8430579807841799	1.2534588484907607	1.7189729596107735	0.19013624520240544	2.1563880575769003	2.986734571483057	0.10139799282179483	4.250937151068763	0.19634969224258114	0.2027349240163999	0.3229310727488044	4.6535233653975796e-4	0.8008889384156667	1.5503374015037583	0.3658289823166772	0.7402682315757879
TG 50:0	0.2099685410595185	0.02782021688525867	0.9242811145126641	0.6270046830696411	4.881298794459792	0.003639631062745009	0.22036282744093788	2.7788496583632103	0.0683625020049864	0.016299838106859216	0.12071690100140547	1.3486553818543656	0.01633344722001055	0.1356923957202952	15.08065034589837	1.495166978134076	0.011362659132321384	9.05020995311515	17.193015830734666	2.5518452890014762	18.70923463469111	0.08786624088705342	0.04587720314268529	0.8942801846995825	2.9056616629597483	3.9979590398984395	4.117920534520111	1.7770586001667366	0.34518413407584847	0.28972060822741325	0.2573948219646916	1.1529943122668485	0.86682716459449	0.07941184889458477
TG 50:1	0.6527728982943856	1.12520785101329	0.9626793898093979	0.026550530818382365	0.18713842547827914	4.243979483663443	0.005843418806192686	0.3367002875197203	1.063357441275366	0.6163961903380974	0.007851958077359255	2.571745637941015	0.030318837477391586	0.46706769893925515	10.712079320535445	0.2460314867517136	0.1645486619241531	0.6162007402473946	0.1540995057022361	0.028867477688782922	0.9591635773250666	3.8986578482669225	0.23196466459547482	9.143266575424468e-4	0.6417854288182017	4.055680053353079	0.8634648950615621	3.3563180672049455	0.10747233283519661	0.0010545396653116308	0.5213004649297747	7.081831294751743	3.35414371660293	0.2078735496633541
