"","KT-612_D0_D60","BS-346_D0_D60","BS-671_D0_D60","BS-336_D0_D60","KT-313_D0_D60","BS-377_D0_D60","KT-771_D0_D60","KT-723_D0_D60","KT-412_D0_D60","KT-445_D0_D60","JV-138_D0_D60","KT-352_D0_D60","BS-364_D0_D60","JV-148_D0_D60","KT-515_D0_D60","KT-663_D0_D60","KT-537_D0_D60","KT-695_D0_D60","KT-705_D0_D60","BS-082_D0_D60","KT-880_D0_D60","KT-716_D0_D60","KT-522_D0_D60","JV-157_D0_D60","KT-247_D0_D60","KT-926_D0_D60","JV-035_D0_D60","KT-312_D0_D60","KT-718_D0_D60","KT-193_D0_D60","KT-805_D0_D60","KT-417_D0_D60","KT-525_D0_D60","KT-539_D0_D60","BS-064_D0_D60","BS-351_D0_D60","KT-347_D0_D60","KT-538_D0_D60","KT-434_D0_D60","KT-974_D0_D60"
"TG 51:2",-0.704732143459102,-1.04040559467064,-1.26643150315522,-1.13494524346305,-1.03913608408164,-0.915707622100583,-0.63448075249202,-1.11151249223067,-2.41707364580052,-1.15623230667596,-0.240777904565074,0.310427578609923,0.325149509677064,0.509186755495096,-0.607422168610079,-1.20773642749539,-0.514028739772955,-1.20416167346641,-0.208184534202283,-0.238627244583825,0.0773611275266446,-0.520431614519623,0.500274783204477,1.46601123296596,0.581103466297922,0.8880712100659,1.43201181664259,-0.322370593773186,1.63734394095444,1.03247793028478,1.1312569217412,1.33393654715519,1.66630637875016,1.07228733916643,1.19037020515466,1.03413189187073,-0.388530041686323,-0.0208224814883468,0.186638897456856,0.519403279272877
"TG 58:8",0.428988473458555,0.725838093937781,-0.255037215733557,-0.349122375928847,-0.627682972140512,-0.0869869829261454,0.251084536992852,-0.813743208042581,-2.45850819342366,-0.854428024126679,-1.19199030419199,-0.286821751762795,-0.824609465377624,-0.367045468974609,-1.2246356512706,-2.30707602263949,-0.932304263533973,-0.88607375147651,-0.584787490230944,-1.23395758955314,-0.658530204905693,-0.133382511081129,0.717882914944259,0.945341249795124,0.230789095567944,0.162383404983313,0.627572285156519,0.66767117131044,1.13749319180533,1.54196988452268,1.57333499936526,1.05769422297036,0.596642736366419,1.01985519370796,0.340732172057304,1.63821541279719,0.947730653517329,-0.51929568521769,1.27797741516995,0.706822024111593
"TG 58:7",0.443680879662658,0.079212029130188,-1.13801809462682,-0.256929658533312,-0.729963217818007,-0.613414512801325,0.445743381925037,-0.773508938729058,-1.69983393876315,-1.00904733036052,-0.975667964446197,-0.635179914730927,-0.738741020237579,-0.507472301871887,-1.07179786393624,-1.52620180100792,-1.16690162148134,-1.27998804757208,-0.532234980974549,-1.37839279284994,-0.710448626611298,0.189296208245631,0.84969741264272,1.26533212251041,0.48467900483151,-0.0711460986201447,1.02829095905415,0.12384203762891,1.36719727727882,1.87081424271671,1.99307391847354,1.04539768253107,0.491321096265259,1.02857906230563,0.899604353556963,1.17950520199124,1.40790524159394,-0.447930329440929,0.79614950108134,0.273497441987483
"TG 58:5",-0.0548079825599889,-0.217219037151637,-0.743116854515368,-0.670693552204395,-1.13461990850317,0.314349686351911,0.782009010420173,-1.12500273504943,-2.08432477578855,-0.594366178684797,-1.24768674902085,-0.205338853470372,-0.257555951352639,-0.371961518825495,-1.06537147057883,-1.27643500905353,-1.28336761571404,-1.33233247849217,-0.419736159094892,-0.877626520357028,-0.766582917228432,-0.331225507043432,1.12742585031865,1.16511301427628,0.442768652265002,-0.488016071550692,1.22529600634686,0.659323260948692,1.39973908739436,1.68013702941903,1.56363719535491,1.60282917589742,0.261950585279552,0.484852142408587,1.4474707281393,1.5864529235492,0.704273365765356,-0.0290639995859992,-0.197412566055221,0.326236697745696
"TG 56:8",0.524221084389567,0.107561576777512,-0.668306476905425,-0.63395285672771,0.238968036941229,-0.400188750323687,-0.0807771302844108,-0.91683523895055,-2.41148057306139,-0.700424602188138,-1.30084401187614,-1.7751134436964,0.0709897843043003,0.0399194972220145,-1.15496196837475,-1.48442258124836,-1.38523490466178,-0.220308862789001,-0.57315839783038,-0.559984114141708,-1.28866458035098,0.158039144787087,0.293101807332053,1.2051830925584,0.243783509085695,0.617914665259178,0.689766150024703,-0.15817176546019,0.541208217766116,0.979495014736099,1.66486923331743,1.49239758127242,1.17983180246038,1.24267804859175,1.5959118514732,1.60477816364033,-0.16951940912312,0.171102854574979,0.941369050834821,0.279259500644861
"TG 58:9",0.784472882656719,-0.191236576918314,-0.191236576918314,-0.184489348552996,-0.202285489882282,-0.350793025746874,1.12204046571355,-0.0535985722036799,-1.3868936313816,-1.52431629603186,-0.320155447364463,0.0341958587817065,-0.25774900168044,-0.832046910693866,-1.62269574273993,-2.10856900959414,-1.93281715148951,-0.191236576918314,-0.0503572683326232,-1.08523932792154,0.201431254615418,1.02982236390139,-0.350310027861072,1.20135913773378,-0.191236576918314,0.950275392294838,0.22856792197933,2.14492057784932,1.84766969822226,1.7460376598521,1.30261100401512,-0.867931761359876,0.4497540216408,-0.46297895127569,0.273809998257839,-0.29940669873048,-0.191236576918314,0.0131856257962893,1.37858112063778,0.140081563486236
"PC 34:2",-0.129943075548601,-1.72299972741121,-0.206434267079238,-0.17891416780932,-0.296520184692027,0.798816002544114,1.26069656617176,-0.552896390322616,-1.3264522525195,-1.61546345739182,0.863021687807686,0.501173309914281,-0.505285458561847,1.33196948286759,-1.44580842417345,-0.274763896811776,-0.927013450760846,-0.762414198110054,1.39660875962803,0.38312965918852,-0.150019421560025,0.458123316495047,0.923552133229159,2.24450356011772,0.11322759473588,-0.412033451491842,1.77045038930851,0.00777401179808037,0.696558899222406,0.667920850335213,0.284988925710475,0.970668879663597,0.53981970013431,-0.605291193822132,0.128403456517457,0.0577700904425599,-0.46114856017804,-0.114902680311054,-1.1355432685902,-2.57532974868679
"PC 34:1",0.474794001993003,-0.555324065514676,0.149345883863147,-0.546326907984686,-0.258019715901181,0.598634966513244,0.00899710155732441,-0.888978046272725,-1.84237793084239,-1.52319380123839,0.329277748540374,2.21523859598929,-0.122672380585644,1.15059651780388,-1.12607102297892,-0.174612623329719,-0.388712016357175,-1.56952232815745,0.459482021799827,-0.563055200844616,-1.0786656877851,0.00871859814124404,1.30917219049049,1.5734132160271,0.463984591032101,0.809181669059201,1.96270468841546,0.829621554805121,0.312351103598497,0.422433279163781,-0.0272694137730616,0.0800151211080425,0.508596374931642,-0.274753370279125,1.361736331882,-0.0471815262391573,-0.0358504717583612,-0.653101848246526,-0.923161232013958,-2.42944596661191
"PC 36:2",-0.537067189609465,-1.06078556935635,0.772164009716842,-0.139723767435761,0.0767489343819425,0.804137700626878,0.815597195365547,-0.512773611644185,-1.65860944505005,-0.326776547399421,0.497840043995418,0.0935121841762875,0.575984368551693,1.18052402415535,-1.12964083254477,-1.09250882386304,-0.306959000877779,-1.69355293472439,0.330127520026256,0.465538542172649,0.381559456513731,0.988421637446944,1.7252900534743,1.5870911114561,0.409917376291468,0.884633226769656,1.77618940544124,0.629268323229003,-0.553575682992369,0.0105608009416606,0.109387590167753,0.797152856639851,0.594196229447085,-1.48459897683938,0.15144189189169,0.173664649572199,-0.506135189012176,-1.09862212589688,-0.945417079958818,-2.7842023552467
"PC 32:0",0.44879729582424,-0.724029503358767,0.493591316475012,-0.823679355119179,0.165104217945642,0.555990376214598,0.0632741039894857,-0.0948279225006811,-1.08782138049865,-0.463902488396702,1.18648488615568,1.30984836764271,0.231155157492965,1.03234018752983,-1.4576671117823,-1.1632795883221,-0.117281930993163,-0.847700164561382,-0.255819916642617,-0.59757791507313,-1.08905034985545,0.741676539081152,2.94400201220862,1.57261392138444,-0.198549158733188,-1.23852217963941,1.10400051839804,0.679651606639789,-0.745185621738299,-0.105744291275736,-0.363625764970015,0.150904686382167,-0.377761059471817,0.342185705735626,1.56584485520052,0.150904686382167,0.387112956377094,-1.15852527539007,0.15693683795647,-2.37186925669359
"PI 38:4",-0.632606202734059,-0.493324418232135,0.339399341172093,-0.0638411264003797,0.578089754747723,0.566453179475443,-0.155252114027772,0.165387554716187,-0.822104991255284,-0.243508009294764,-0.138006424588709,0.983464989638015,0.811532611632881,0.705400749713917,-0.326898659769828,-2.46330937926032,0.157215646345764,-1.23956974532655,0.173345347382563,0.0167030260110476,0.531750024569689,0.718726201944244,1.40638618110992,0.110368939142295,0.39545686044591,0.263760944108162,-0.269769243881397,1.18924943337766,0.160346484611267,0.796701744381536,1.40326527041384,0.302282123051487,1.22831238690693,-2.92783699084335,0.681015337047833,0.109049338669719,-0.320773556232585,-2.94778181938595,-0.244592082665537,-0.504488706717496
"PC 36:1",-0.0829085615312396,-0.0918350389941097,0.366924829273881,1.11378149461859,0.439326002275035,-0.657722221288998,-0.190148742423208,-0.979121705472155,-2.17959728264048,-0.739355310154488,0.716895568079642,1.2471869344771,1.13849254920632,0.905051922674,0.122238640416418,0.821107411895894,0.134398079621619,-0.83989687015841,-0.338442204311278,-0.82368845959941,-0.21105243907421,-0.00074678379770708,0.22745011915092,2.46435600429887,0.499936180055605,2.25712165292335,0.911869331524531,0.60718478555185,-0.402677512669148,-0.572310666680005,-0.89225458087902,-0.514152438603329,-0.033064658002189,0.0391911138986245,0.672029071988195,-0.158608793400989,-0.0175005506982358,-2.30911123423142,-0.727934794020759,-1.92241084329965
"PC 32:1",0.601520870543675,0.278283699492461,0.190156384588924,-0.203911426658266,-0.721118895289728,-0.0839090149124612,-1.12464394332467,-1.03229948770642,-1.71173268079843,-1.42172345869769,0.140697923114579,1.18567312096181,0.565426789997141,0.712143456140339,-0.573697324179602,0.466053589763127,-0.614414733646417,-0.831802290291002,0.0229513649948654,-0.329302448440824,-1.61442418329136,-0.961807596113366,1.32008765362897,2.47932476586239,0.296125115848828,0.97705982333621,1.45772008190813,0.000215172490623593,0.174433325807945,-0.0263094449907658,-0.207681150415395,0.0990308508896538,1.27414891828397,0.641594275363815,1.99337053940409,0.0317587943237148,-0.405084912924842,0.303815106991852,-1.39562571397324,-1.95210291808265
