feature	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20
PC 34:1;P/34:2;O	2.1022198795359106	0.6359802788884427	0.7468383111172708	0.2874072159732363	0.570248276029185	0.38271568811464196	0.3718376913110363	0.01058031154160574	0.5854268239454146	4.4386754399708375	2.7809433265578196	0.19208561574390523	0.18468813274994633	0.5591733061553417	0.269739428484096	0.293064417551991	0.0015982633110527412	0.6763301979300019	0.4455544780071885	0.9367834588559288
PC 34:2	0.24226631190244183	3.3602986228002036	0.007433300658868732	2.143302611045038	0.21304661313000745	0.2445119280114341	1.0791874231041503	1.3522998372537625	0.19648873154772487	0.6590678722285525	0.09850357810187663	0.002048097858556991	0.8618944724888602	0.7355565546837145	0.8623807493085826	0.038423815570007236	1.850136868316097	0.6235755072187982	3.8836180401022102	0.018612522215068417
PC 34:3	0.01180882122677735	3.123173281067826	1.0462975298006807	2.4561203780627823	0.04035787170150288	0.0022166040811429644	0.07071497209879735	0.1342205557835734	0.12055203031140753	0.2785069085452627	0.2921651185002803	6.555520141039221	0.19576891897020193	0.08909728116344609	2.654278069313831	0.2009435386935124	1.2075880799034742	0.026319968315062246	0.9485414269349299	0.10017752675386112
PC 36:1	0.03753921974544509	0.39543372802865573	1.6450375564580684	0.6768055091091907	0.04667536523261692	8.293952572559407	1.4307505239503526	1.0796146146349792	0.010236148919988556	0.17661977626895936	0.4877816891580557	5.005126677978557	7.069794672826929	1.436576076241308	0.8176649455381375	0.06394032811614468	0.011286436992862872	0.02776004194125121	0.5062690242988945	0.009745140701409262
PC 36:1;P/36:2;O	1.7093642472962247	1.6886205560010432	0.14011996330914123	0.04186318104846022	0.23699120511931476	2.115529014269746	0.9348794972275629	0.28953799046368	0.3187299483736598	0.02186062231614552	2.2844586714109987	0.0291859109457236	1.757844464141217	0.009333777222035636	0.10669559894090956	0.0027226755229525714	0.003458228815249041	5.513827452917978e-5	0.176762326085654	0.33884689128038575
PC 36:2	0.3240249512522228	3.118965117979641	0.06575090765116715	1.3234098048670213	1.5550798259352652	0.49057498592334775	1.7062779843054678	0.4978708603852808	0.06472767609229986	1.414268832656943e-4	0.9701551167164584	0.1407844466296425	0.6393907515566905	0.16499075973968114	1.3305585955608743	0.04993599055356118	1.4639055341933482	0.21457509452447238	0.19451357521736104	0.03445122456552003
PC 36:2;P/36:3;O	2.434111345590786	1.067327322845181	0.4355161099761522	0.04003927608139616	0.013255047716659323	1.0434291085995053	0.04435541635008044	0.2668631630106753	0.0026475416860960626	0.08604324677453165	1.7493952857596466	0.32363448680429635	1.1283270597524995	1.2207243889681423	0.10221202534965297	0.05298477770254804	0.53299037768809	1.4224944103479085	0.10023129023826134	2.0089575177841095
PC 36:3	0.001662088581459182	1.0718831423578548	6.20373554630786	0.4765017090757973	0.4385938994768348	0.15791101656396217	0.187825499184271	0.43269129894552544	0.12603872567472024	3.7862732421751297	0.2422395035320474	0.6620447598251509	0.0019436665824102335	1.3672824679298676	1.3393412576054782	0.4364668935902132	2.269977175966573e-6	0.07393899366575947	1.5262466614222383	0.4947608029549684
PC 36:4	0.1973049008716464	3.125421526004706	0.10178287181961614	0.00721760907099884	1.1386420066902208	0.7801131730262184	1.8956308606189836	0.36698524930749116	1.3371343961195383	1.1264447457994883e-4	0.9406728606786705	0.06444177772438742	0.12572818146716427	4.7371684440252855	0.0655581733871221	6.066260550837921	3.2292837351002115	0.17250975283503503	1.0092920220618058	0.1905959766932339
PC 36:5	0.01592507171871797	3.259395946670989	1.9445014839537635	0.06800271751771651	1.0122938565821915	0.37330924368310625	0.16744025023850917	0.036905985545190076	0.8001145499190919	1.116035385953256	0.6674006050895595	0.13978997439554378	0.684752222965329	0.39939541856818433	3.9436001807662207	1.5194447225485808	0.02037935440723845	2.480209485732161	0.7165116438618763	0.6124521161984908
PC 38:2	0.8021165167963898	0.024201075568727404	0.7306814467312794	0.5098075184560705	0.3306883215879907	5.264380198423669	0.17908606866663498	2.6568643689117697	1.0210930099878277	8.867813539498178	0.9707558178195835	2.0704055008677975	0.6211240694583474	1.2762768257696468	1.5527663323677292	0.03072452735378862	0.0012976179340378224	1.4999393934132024	3.009680140357589	3.147766431611995e-5
PC 38:2;P/38:3;O	1.5962377787709765	0.10042949123898463	1.8452405182047453	0.001159029449178363	0.005067926693753745	0.013808468433283498	0.5428964436173346	1.0162008074484543	0.2043080660950576	9.976569201696083	0.1687053069864811	1.3370669083201565	4.420813308884609	0.6797063814180255	2.920923509408544	0.08311505669247456	0.6233076429128195	0.04822458486524871	0.12333505930555227	2.7230398265219993
PC 38:3	0.8101399246279423	0.07219204186472471	4.207928476116206	1.3825416644554973	0.20722761844913096	1.2283027342843484	0.05788008382037255	0.10426334224029915	0.6006624606133535	6.735705584803369	0.021888662722971908	0.5977347374110887	0.05169242351919882	0.138894359403543	0.2676123934928198	2.6477261399533396	0.18674699303242445	1.6026202231033384	0.5438751238247986	0.06637377333097677
PC 38:3;P/38:4;O	2.370955212018737	1.354652691896005	0.010233279863306714	0.026926056319425542	0.11327171112271492	0.45102309000967533	0.11658904585184553	0.04269700168147973	0.17081060689196376	1.6959815936440996	0.4630839327311556	0.5306057283672444	2.0799691591857683	1.4926127797081663	0.017810259601489967	0.1904079056491475	0.23876567104343419	1.0517500741146353	0.5738861167831215	0.9598849999422473
PC 38:4	0.005850896350254681	1.8215917689988166	0.1427193081778658	2.498996204937237	2.6021701606938223	0.13448106722319725	3.8415612966658954	0.8952622126737728	1.4320072793917917	2.837859556988913	1.313818919887478e-4	0.37785845728013306	3.4773900044530315e-7	0.8527250575367056	0.10769397306267209	1.5033229649764661	0.27252197956757085	0.020698493953928827	0.36634017232595306	0.12041341177763562
PC 38:4;P/38:5;O	2.774691123337254	0.8877709402266022	5.783948539359345e-4	0.3074474204740839	0.04921399505535499	0.4423190501698674	0.055865261464543146	0.10581968799237372	0.10469583312634839	0.5575791388118494	0.4440782041765898	5.431665347727238e-4	1.8356977211980794	1.1599741653372622	0.06068821456603448	0.897810461519975	0.24316761109575968	1.6314968512882204	0.45700804155254104	0.15994433948872105
PC 38:5	0.004268839779456426	3.177950747930262	1.3525447153421335	1.2015617131728502	0.029640501293852067	0.02699933185846426	1.737216987846298	0.04305202358155649	1.9039769401844158	0.00587112463887034	0.04036464130620225	1.6589796926325018	0.6417012740509545	0.14142759143222822	0.26167437674160055	5.649277176274032	0.2212569922187204	0.7708336775129311	0.25121699360741234	0.08445487017098402
PC 38:6	0.14156771086029957	2.5115659161652504	0.04752748282833963	1.6177979931730753	1.30816236301672	3.3903859372518066	0.8385757631798049	0.7593660152373259	0.44655494429325276	0.020718528618820536	1.2679144775912028	0.01060533634141883	0.11323547144773154	0.9891874161271743	3.1499332333231824	1.9169092361736508	0.41729452863498406	0.1124924752056047	0.6001700666280877	0.015248988297786816
