feature	BS-007-RAN-01-M3	BS-007-RAN-02-M3	BS-082D0	BS-126-RAT-05-M2	BS-129-RAT-10-M5	BS-135-RAN-IC-M3	BS-172-RAT-10-M3	BS-356-RAN-03-M4	BS-364D0	BS-391-RAN-06-M2	BS-472-RAT-01-M1	JV-015-RAN-IC-M2	JV-017-RAN-10-M3	JV-036-SOC-10-M2	JV-061-MIN-03-M5	JV-070-DAV-04-M1	JV-070-DAV-07-M3	JV-070-MIN-01-M1	JV-089-SOC-04-M1	JV-090-MIN-IC-M4	KT-004-SOC-14-M1	KT-004-SOC-16-M1	KT-193D0	KT-247D0	KT-312D0	KT-313D0	KT-347D0	KT-412D0	KT-417D0	KT-445D0	KT-522D0	KT-525D0	KT-537D0	KT-538D0	KT-539D0	KT-565D0	KT-663D0	KT-695D0	KT-705D0	KT-723D0
35:1	0.023073636595294746	0.018620797974057173	0.027158918471513287	0.022096066900091783	0.023971104346449938	0.02055091915144791	0.012392911962523838	0.02524373436262624	0.013739940823496234	0.02630092800888624	0.016610348246957854	0.027499078382336815	0.020539532438083586	0.02784886346530181	0.05532891584445426	0.037356384983747444	0.034380407751635915	0.03279601156403903	0.03466612388209702	0.021223970025223873	0.028665481619038844	0.048961597852825764	0.019470848094511994	0.02067520446584417	0.017167275449968773	0.013557388659945628	0.02015422634126375	0.021445956190400184	0.01571899760751528	3.230193262462889e-4	2.786539897678253e-4	0.019665683382497533	3.668392033719855e-4	0.02333011464159111	0.04007403508176121	2.059834059768144e-4	0.03820785070785069	0.03137710177555171	0.02431705549638406	0.026407394070339672
36:1	1.628973387983199	3.382184592018316	0.8764139881362938	2.06704456606724	3.384114837880859	3.567979504707396	3.464704101522736	4.619806966863526	1.5215799984364884	3.497355888937989	3.8961272872999877	2.464156545478095	2.5039743995267707	4.79662802950474	2.193566491326067	2.159063825327629	2.298084683855778	2.711320687117781	2.598687139822154	2.1874974490420644	3.3392170272960797	2.1602570582999805	1.249421564090698	1.110497039867361	0.6881388605065797	0.7905360077230366	1.142589601039337	0.7446235486573831	1.2271475081392438	0.9603364569302169	1.0391007278442204	0.7832472959685346	1.036687588729231	0.7705418419125509	1.6464315430201557	0.9508194019889752	1.3081161518661513	1.1507552076183591	1.105939683975547	0.8083406210881896
36:2	4.899597986254704	9.082091811868409	3.066371223617048	12.644049359214058	10.815389914448751	7.391377576011359	9.623096138899761	9.828973699693204	2.7058207601030007	10.21050087914523	9.180119214270489	9.273964550101127	8.011444627474503	9.202769832906814	8.681080422829398	8.218573729840653	10.170215761616072	9.322886379733717	8.828412227918637	8.525301421189686	10.939152841543754	9.460292540591537	4.423675539810297	2.6752521778544716	1.9034992285067787	1.5544247342868693	4.258122928378078	1.7992159757411317	4.302476141758716	1.952974846485063	3.0883221685968074	3.1446656833824966	2.927376842908444	2.956443972081629	2.857822078076446	3.618510492794698	2.640363577863577	2.50153943905586	3.6918153654610277	2.544712519505459
36:3	9.080109891363737	6.016946545356214	1.718771554697198	6.124009926233129	5.782388918367914	5.899813496545746	6.070048279244175	5.398087583543527	1.8001691434094467	6.093938370383818	6.876283924885204	5.661223310450644	4.958243130553378	5.985398163480352	9.028408353872099	4.60666769213606	4.496138752777034	5.401971619048143	5.223771419848107	6.389843514036391	5.239551509845187	5.113810936871252	1.4244063287842346	1.142702646823772	1.2490744149682103	1.3674262700117574	1.905969681842281	0.6877668275944617	2.149239893217386	0.8514789439852176	0.7498578864652178	1.3707595870206486	1.009541487679704	1.16099723278918	1.30172691922365	0.9184800072506153	1.1345050407550403	1.00720496699521	1.1599235471775196	1.4091945744808536
36:4	14.105091540215946	8.741574088916737	2.2817802455511087	7.986028486929326	7.6328185364128025	9.516157194444142	7.63120110332325	8.616052979269599	1.5642211940956146	9.277418717449262	11.471746898317651	10.314744886267396	8.157891493758038	8.845702242962513	10.865910769548446	8.500521468089028	7.643419508098219	10.429407274100244	13.400524126350074	8.918965249830617	9.744238471880557	11.338277067140815	3.700472610585565	1.3389182892063507	2.3953520118805827	1.538062368662797	3.5093159035449712	1.172046442963731	1.8457833122858622	1.1586703232454383	1.922155221418459	2.541175024582103	2.035957578714519	2.4694278289384144	3.501044302185393	2.1290444841763536	1.2943747318747314	2.3368096547342136	2.19583011132348	2.6037004647015425
36:5	0.6246363049726221	0.6206392924744448	0.16898882604497156	0.6826409899037971	0.5594809208627733	0.6386236755859716	0.5183778032324257	0.6606122419896947	0.11370985509100333	0.7296171145612349	0.7081411719501248	0.7691771199697109	0.36437130545160284	0.7948216167394245	1.174481986334552	0.48968980677790197	0.5325688876955792	0.8284437879117759	0.6348035162262905	0.624066349395525	0.73844773301219635	0.8079654771178859	0.17397329206525	0.08031521734808697	0.10755401486727426	0.09396672829824383	0.16433446093645826	0.07630770458444718	0.12388701504228146	0.06783405851172067	0.07328599930893805	0.1232177974434611	0.13499682684089068	0.12215907249833123	0.13686301811821838	0.15242772042284267	0.11127198627198621	0.11687970411393012	0.10577919140927064	0.10082823190493329
38:1	0.3369765168697441	0.15528126310539853	0.21037384466822992	0.2541047693510555	0.2636821478109493	0.1574540347016949	0.17774976586248475	0.25223376512333795	0.20136120172365174	0.23523977234343935	0.19962436598000552	0.24828878017675127	0.25181466769090477	0.264639470118922	0.33567973823333974	0.34364493516723327	0.27144150501053493	0.2069731486100278	0.2386873942524203	0.2514224141449597	0.23586706071317834	0.31497967201676175	0.21038630668355815	0.21152324568902114	0.13692453431179916	0.14305382517046078	0.17270621649359857	0.2723137693013605	0.17850387113619048	0.24517166862093326	0.178617207441176	0.1797566371681415	0.2068973107017998	0.2614917016078337	0.43605983936424914	0.15716533876030936	0.32744798369798356	0.27533406808046623	0.2203125227972396	0.25652897096901395
38:2	0.12614433193581467	0.1457279841447953	0.10001379500620766	0.12960193085630758	0.211550814086631	0.14323836130370085	0.1437577787652765	0.21681110561449146	0.12389636294290571	0.136711422746698	0.1045651440847648	0.1667878884493907	0.1333015655231625	0.17431883185307834	0.1624128701941277	0.1778231538592865	0.1681365655282385	0.21193388985500855	0.1812815652550028	0.13326204256222296	0.18071716672872312	0.2134884246457221	0.10291733992813482	0.09462882043982523	0.05336333814568608	0.09443422445893163	0.07348540989045398	0.12942385189322902	0.08418988549109879	0.09529070124265522	0.07328599930893805	0.08204277286135689	0.09537819287671623	0.09785686974667383	0.19561562887368183	0.06426682266476608	0.15417202917202913	0.1411969579899827	0.10918357917876442	0.15364302004561264
38:3	1.3312981202592864	2.266555913398716	0.5612843150779413	1.3637947445354726	1.5099468446579338	2.1478028286099695	1.597269310369858	2.2464887797708104	0.8303188376957639	2.2601442145301274	2.4102015555691194	1.883288331822212	1.575587533325392	2.042300165587836	1.7511998962251913	1.291922400139284	1.1700798771473422	1.8828768992060052	1.8177452389736288	2.449531848199636	1.5818983715202197	1.3491199797017497	0.184340886505185	0.3254356702941049	0.3030127534241477	0.6897905850948198	0.46726798609668413	0.3700674300762078	0.6213000410292481	0.4228322980563921	0.17694528350256905	0.39085545722713844	0.46038320023184187	0.15002559832023174	0.45270075223718387	0.26180490899653114	0.49536143286143264	0.282001702207771	0.1797030401182782	0.5408371486873462
38:4	4.854591717071573	6.179352287686469	1.883880535246239	4.457881497093517	4.510524012995595	6.163885081732396	4.141180053077072	6.160285498492499	1.216458553942296	5.610775637063213	6.569292669332995	6.011736925483475	5.529652922980863	5.089869035074513	3.9876529156220797	5.577426601464845	5.0002210169069725	6.223249891828281	8.444699581462213	5.849040431662898	5.542875926759691	6.6912862231578405	2.0601168756621977	1.155227049529043	1.7185890567926572	1.5121163317446253	2.15836260863903	1.1890037106491638	1.755732105652978	1.3188879090635974	1.722638964744696	2.429019174041297	2.2725688648894504	1.026201014859987	2.1079621673939988	1.8476711516120248	1.0875831188331184	1.7406447209987312	1.5446193651303155	2.070408285748579
38:5	3.351382326355037	2.964269117487519	0.7703648779141944	2.3861627630281808	2.3773284553299625	3.4293766890769546	2.680586857493906	2.779660878929828	0.5858426492501068	3.0634573304157544	3.024184066673538	2.988432452897864	2.7490110215131076	3.341412012644888	2.728986263074434	2.9734668246565668	2.802330664213104	3.2798767531397357	4.244214891803529	2.6458535709329567	3.185451644915692	3.295888613356009	1.0124841009146237	0.4357696941262541	0.5770686566917215	0.73607270500291	0.9379466874203513	0.4790428121134739	0.8821288318386964	0.49486560780931454	0.4946108318378899	0.7540560471976397	0.5652992123962297	0.5174749039252918	1.0504151737956562	0.6084749812555097	0.5057512870012868	0.9326843502782747	0.6886590116575966	0.810055386936913
38:6	4.79728796025249	4.1814216250613265	0.9759966891985093	3.384735017166944	3.68061179843792	5.592785854786896	3.55977544043524	4.096203057341956	0.5299353038303635	4.846980666815304	4.495200509917678	6.199647294429442	3.3746451795771333	5.887851874153242	2.9346827588215203	6.171240992631835	6.941731757510068	5.069050762162773	5.313617107891155	4.06357395329094	5.018640352585421	7.144627009754652	1.3495573542910455	0.555646120019562	0.6221586090783864	0.7963797097316337	1.182277923680595	0.6526054343055498	0.7236067373222289	0.6961066480607526	0.6052364657757164	1.3080752212389375	1.0454917296101587	0.7601729020718437	1.0789424530064013	1.19944137300299	0.47391141141141124	1.075450163357035	1.0417426574650932	0.8573829243616776
38:7	0.18966022168440078	0.16823486169604704	0.062077527934887515	0.2507053744433491	0.16221223038325833	0.1455561341403303	0.1274699516145309	0.15309103419915265	0.03624501631025731	0.17489449589665468	0.1312817885542693	0.18711329421024833	0.17438063039932966	0.1256962215866325	0.15989791947392523	0.17511861919982966	0.12835352227277408	0.1868545868942728	0.16744691948554202	0.1867301208949985	0.13958843223184136	0.2222103287166708	0.06397564373911083	0.019482404208199314	0.04095325950715443	0.04067216597983689	0.07937664528251569	0.03191956270199097	0.047689840199071784	0.04909893758943591	0.06269714769776069	0.03779498525073745	0.05209116687882193	0.03855949503262975	0.07912923876313867	0.06097108816913706	0.03049924924924924	0.06314641732329782	0.03380070713997384	0.033266457465233094
