sample_name	group	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53	PC54	PC55	PC56	PC57
KT-412D0	1	-4.910417483456979	0.5624137632047492	0.7799256305539816	0.14799461594376026	0.1509325485832538	-2.0588951900812638	-1.2990589321271322	0.3538905387715834	-0.0012339995730313615	2.2499198890550076	1.242121810972723	-0.9529956369911421	-0.48990752959463973	-0.6697002949746461	-0.5554381509570279	0.14594309120337437	-1.27905278673712	1.032283573622972	0.07632323698156139	-1.143391007528042	-0.6533700659576885	-0.6246203305099803	0.30047371032365533	0.35418103606853624	-0.019944455890672445	-1.8926518797700205	-0.33783680624283424	0.19653653586834766	0.053169419692436264	0.06796103787439504	0.40820220387782147	-0.8450914245597227	-0.2880569180458796	0.1116454809026912	-0.042672601438118136	0.15419034550495364	-0.07169689385060127	0.47061546687603245	0.06313480354527867	-0.1438594318650337	-0.37696148435317794	0.8566007495574803	-0.1030801705704346	0.9892371169444499	0.29839692401433265	0.48614747555316634	0.17933630115282717	-0.051288551522013316	-0.17167303745876308	0.16101821723970663	-0.33532415759963685	-0.07441566661228698	-0.09174717061257015	-0.009860040271356745	-0.005706807921280831	0.005011783144278586	-1.1032841307212493e-15
KT-445D0	1	-1.7589407080911956	-2.0732284365036473	2.929471774589598	-0.13091989303462742	-0.3671743924778495	2.3718881938994176	0.017178056990175487	0.6367063015759323	-0.35641654421651403	-1.1829710655423498	0.32452159153657195	-0.15578349866904379	-1.998274533470214	1.0043835858862584	-0.15652934019179476	0.7765933628488364	-0.1448191357335895	1.4993536696891774	-0.05654381309543739	-0.6157279111390577	0.22978667959040455	1.9411406057436569	-0.18789649938312591	-0.5594206025084283	-1.6379493439873134	-0.3882039877080897	0.7969466688764342	-0.7451016593883415	-0.11520347553579025	-0.9886799689906041	-0.6656362025586805	-0.6045523637793062	-0.04789517588560839	-0.623429735533034	-0.48782355604522387	0.21377220918621073	0.13691029754166031	0.6091970320638591	-0.8888739736175184	1.0062382445923996	-1.0347340329407917	-0.35845190463708954	-0.15201532201670068	-0.20350754885719224	0.2800799511193755	0.06094056187195417	0.09968863927274345	-0.008625399916735072	0.1490364558442731	-0.04599250677320901	0.032281245215976355	-0.022302769668371296	0.02070909790431013	0.003047132903991271	0.005209458190679035	0.012760075738157685	-4.142519660632615e-15
KT-537D0	1	-3.7362858632075717	1.9667500326358733	1.271496057009837	2.0536670283239897	-0.2903609565777384	-0.6176449921522692	0.16440731228778144	-0.7551442650780059	0.021457717801747787	1.2433197838155619	-0.695894053865633	1.4391776722179355	-1.2130893283740467	-0.577670627932999	0.017438200861261768	0.7054573173061678	0.2826460739405545	0.05008496228345993	0.6690033578060712	-0.9115350931980843	-0.3988458706661163	0.37890029720851176	-0.26902814181550205	0.8101534603826331	0.04726588156859702	0.12114156746173488	0.2602633310091385	0.27190851144985656	0.22396314153826274	-0.1754989284134575	0.021887579255082376	0.19651508810941104	0.30024424083975415	0.08337323337406839	-0.09997181709384254	0.38168697722525735	0.3602482278637896	-0.6532775846676958	-0.06095541477638296	-0.01605352710756266	0.19561808388874694	-0.06708883482541017	0.11908481794407867	-0.13988589063872545	-0.5500802191425314	0.04615006124455013	0.08826229840559366	0.11827146115295044	0.6219526073331597	-0.19928818923036473	-0.20327326399008314	-0.03949196929920057	-0.3807755538917008	-0.13709653065121147	-0.06383338731716887	0.08656781439836371	-6.938893903907228e-18
KT-538D0	1	-1.605846912111246	-1.7758838765889633	2.0955069757000877	-0.6245262406338555	-1.673257488115686	1.9873397231154284	-0.07839217316262188	-0.24653066297944085	-1.7983858142256164	-2.2692985016032052	0.9834758152300722	0.7630824890864243	0.823027550395651	-1.0018493219181814	1.2085337782539618	-0.19062763094230134	0.033686320634190595	0.9126681139418005	0.7296723838111628	-0.6044800659824768	0.718706711384705	2.8391766969822254	1.2329338216153005	0.8885988753576354	0.36280232795705203	0.7557514356790587	-0.9289577946335187	0.624652199048913	0.5530857013760929	1.9308221639545677	-0.7442692857623785	-0.3000034075571852	-0.10734506058154294	0.08326702011892409	0.6031001162925566	0.3179111920850414	0.06909631296725195	0.277672770840898	-0.22000993751534859	-0.3090831907150996	-0.03765781568365498	0.41678481138599677	-0.058290216940640203	0.18850488662231535	0.1235745660629398	-0.25061483172871946	-0.5661409441139432	-0.16882230104976167	-0.011858354512750373	-0.1276648187880107	-0.06328827429927092	-0.03167437601679825	0.007634630528639504	-0.0027336663504072814	-0.005378060317275699	0.002234054505028672	2.699229728619912e-15
KT-539D0	2	18.529719635685733	12.386583085878673	2.9545139908534477	-0.9513073509200808	-7.517456131177912	-3.2919636233833227	0.1526169518771754	6.795577472198987	3.542741054276747	-1.3003059949355085	-1.2106689486668034	-0.3231813495361828	0.5319670949036372	-0.5762241593890832	0.9499158367293408	0.4341852449124135	-0.6021923240962321	-0.8635978848762056	-0.29358750943674206	-0.14202388170627375	-0.5288091693631983	0.5253593690767123	-0.22805973589081036	0.12456406615675211	-0.21773680691917882	-0.036663478671902214	-0.21162142192993866	-0.1162388851902945	-0.08279705223743493	-0.19862594146627846	-0.07711809827906652	0.02958216064782645	0.097699830414749	0.3825142482142886	0.02951822502217096	0.021729758553104453	0.1622806124157108	0.03872061205127591	-0.08289254003537158	0.06580811246734541	0.04357048573996829	0.045399948542593986	-0.01747181304052714	0.022265581049711713	0.027192167340870023	0.025475949119788035	-0.0339011160052089	-0.0010108274646886406	-0.007773174744158645	3.416390603111913e-4	0.005712334517330053	-0.004903247568556937	-0.0044289669577222916	-0.0034311433465207992	0.0010389778808612485	9.283929672865773e-4	-9.992007221626409e-16
KT-663D0	1	0.7500743886086387	-4.336128960041513	1.6284758337277485	-1.8345024805495347	-1.407817965486441	3.0667074166496198	0.6172779558379072	-0.8328406931829643	0.40480215111060613	-0.9792373320804095	1.2326378721732592	0.45854839771053113	2.056799641552803	-0.9293508534228773	1.4495863638621866	0.27313735325516997	1.6593450454314698	-0.3683200678251361	1.0758139269096354	-2.8800935339336	0.05148452833343023	-1.1593971798496245	-1.5154837823492842	-0.5884678948179455	-0.44946432251023244	0.08815125872372202	2.0159101420702843	-0.22163049867469864	-1.510947201314868	-0.15498329922310264	-0.24699839666136575	-0.34693274297942817	-0.6927729294428076	0.4597929429996716	0.6320724569022733	-0.7498527581317035	0.3008913290826527	0.058706212591693334	0.1313555238309791	-0.055527883948458034	0.4703760922740011	0.08810631016355076	-0.09689215276461786	0.09632344842508962	0.1109747267103693	0.054261797928944165	-0.204732782103425	-0.020256052104767282	0.024835706510374624	0.04666716801337447	-0.06962614807524384	0.012564039935127294	-0.008854275393010756	0.004323546400735387	0.0015567372176941048	0.0023247527911559825	-1.582067810090848e-15
KT-695D0	2	11.323710361468036	-3.3150849752955427	-1.9860385859626741	0.7625699489514534	-0.6629258244552746	-2.2145452555834972	6.575301314460815	1.65294999366831	-5.362647104056247	2.1452031336620845	2.975066354572091	2.9096850942247006	0.7756441987275073	3.714574311243667	0.7490286697210007	0.8894663785840528	-0.8356390517385681	0.2541653464232183	-0.6592368972995171	0.5191468144773886	-0.4035503268408719	-0.2644923662191941	-0.4930896043957286	0.1529714434204406	-0.032774675774550885	-0.04191927197695061	0.0437716836039198	-0.1056507404494299	0.047069403874610324	0.028668582049919872	-0.12742219071152405	0.002105509297885673	0.06176862045849533	0.291184990741727	0.06607243181599375	-0.10985070496569546	0.051830123157871666	-0.01797151586008208	-0.036343611765143294	0.02794546371631603	0.015442760122805613	0.04382396035018595	-0.03262628251065951	0.021569455863336723	0.003155549073455715	0.0029492589534951983	-0.017648785443149934	-0.007172477154513204	-0.007256340390080621	0.012756423448964778	-0.002530408745006568	-0.003401050446130302	-0.0038556464693918647	-5.144004503994729e-4	-0.0016227118199807003	-0.0018065031577526314	-1.2212453270876722e-15
KT-716D0	2	9.035391351120653	-4.725723053769285	-1.4613857597999094	-0.41105835857914896	-1.746195926082685	-1.2425291236439755	3.533115888906514	-0.37424601548994163	-4.402760609533077	0.3044538380143159	-4.7564879327255	-3.4270033747796345	-1.056459397399691	-0.7739518186353392	0.28536371334271377	-2.565311777527507	0.8917412938801501	0.5452644170244945	1.6196335375881115	-1.8267902345122204	0.5336499758110204	-0.5415193950126586	0.21177350348981333	-0.8223661969048943	-0.07513320545755695	-0.39993511563621625	-0.49480349517563693	-0.5165493132860695	0.7423741498003259	0.02405890957372354	0.25986648882124114	0.16621177552409305	0.29398493743194887	-0.05389156225532868	0.06901702555804293	-0.05704062001645803	-0.20766926355138296	-0.09577114835564525	-0.18926329040024284	-0.046407291965813155	0.004488360473505209	-0.010178123750731408	-0.008215663249147631	-0.06495178950484282	0.013177264495453816	-0.005306197550922901	0.031629735514486834	0.0033366466138808303	0.010812491951812418	0.006718946265494215	0.005162277209030265	0.006655835548335504	0.0027842890986028036	-0.0033017187553914832	3.3118355176998265e-4	-1.8352041053214946e-4	-2.4702462297909733e-15
KT-723D0	1	-3.477502134526573	2.826043945653023	0.7704580755424888	1.8177834396898094	-0.16490157892593646	-0.08827881183208422	0.6858502767043908	-0.6885720170636314	0.6819106414664232	1.4347627923823205	-1.1098769450563062	1.3248227410687297	0.6263318544614603	-0.34210333836051826	-0.612665650123603	-0.43383765928304585	-0.509577473354731	1.857428651234996	-0.5769216272950345	-0.6065283439463193	0.9895068300715986	-0.3722889655522027	0.049868103093986954	0.6936679384005995	-0.613673375828787	0.22819595404762485	-0.7905996592087422	-0.28166155162585516	-0.6078990912207576	-0.6196814148651247	-0.07497030314625985	-0.46611241215196014	-0.47185234215160016	0.18017951395602247	0.3421351659666648	1.0756384911000378	0.3593777072860987	-0.16018347036300407	-0.4995841207816166	-0.11234028761205722	0.8228180557660592	0.07072004902094504	0.46546498129503144	-0.06119663946700503	0.3071108360714554	-0.08513632125582948	0.3684298558447648	-0.5083638370946777	-0.03285225719167621	-0.0916763714941906	0.22551561006827994	0.2879080448351544	-0.053558744275079256	0.1996156289855024	0.00506306151779542	0.007838441258398294	8.049116928532385e-16
KT-771D0	1	-3.9218032715545976	-0.13973935084682587	1.8465660043728382	0.5287442555989493	0.01510946726903441	-0.5286835445909411	-1.4274925077884646	1.0628236992301685	-0.5451585049394907	1.5962556695864485	0.2281030458448953	0.3274009494103789	-1.984880897711791	-0.06931244196770418	1.3930303197802916	0.018289581342214874	1.75045681734094	-0.2746016485630261	-0.8362245669529578	0.7891139433367259	0.546453690281213	0.07054543253392596	-0.26520622107703495	-0.9370704210579661	-0.146543166570447	0.7490616258727488	-0.8223436222329301	-0.7778809298958119	-0.8100018213543927	0.14497663619743728	-0.41727525511841984	-0.1983877940319566	0.1834547457256997	-0.3154737220297319	0.7187770315578218	0.23036871080965027	-0.03628519358499482	0.8998689994021387	-0.31079164545152255	-1.3071726134605017	0.1349426922758171	-0.31043880465298357	-0.32458239405582806	-0.12437085690271352	0.09158381083374838	0.026772969344162373	0.24687782150334628	0.43063412048643096	-0.1639480769626576	0.25553756142992123	0.1264421997570726	-0.22611208890603904	-0.16538448627759564	0.019176543284836436	0.023848907855102255	0.024338938096282604	-2.789435349370706e-15
KT-805D0	1	-0.6240924758801064	-3.5082807765670916	2.9592916927653667	-0.982460788543846	0.0575008770107228	2.8490626709567572	0.6713472194569761	1.3378354516204427	0.5882927961201438	-1.1971287884960793	0.8260942788207404	-1.9720569697180068	-0.8364459681038906	1.5077731440490771	-0.6694758101489451	-0.8608983239057921	-1.5107179178488659	0.5815557393417511	-0.4251431983958516	0.13779055627158385	1.0250567469846257	0.7073012365178644	-0.16447588848585232	0.13608625358207505	0.8366229894368722	0.08539758214992448	1.0557406806411733	0.022129109089734554	0.7183350009100959	-0.43191031787636364	-0.1039676083606114	-0.1821363271903376	0.33883820221489513	0.290613128845855	0.07151542297645627	0.7432800551192729	0.29252911867077674	-0.02086325755059461	1.202942864061458	-0.12543144074015664	0.6263569937324996	0.34964673251815026	-1.234519684804406	-0.2712428835558897	-0.2611994919827338	-0.052071879551652725	0.38958113392022925	-0.13589518045024268	0.006648680518853139	0.14119670273814844	-0.004220440586614967	0.037844809768786014	0.01630407173386575	-0.009858607232389799	-0.005899761727991748	-1.3729249298492178e-4	2.636779683484747e-16
KT-880D0	2	12.344513538975995	-3.195948558177758	-5.2345291076715474	7.854219813711716	-1.7130605223666688	2.4662799506796866	-5.188554711130767	-0.8874462174612463	-0.5000155978081962	0.5815536414728986	-1.5261777317048264	-0.8450368614550863	0.2401288385143206	1.5523379872593046	2.569843484687742	1.4089167131932514	-0.3663617737672878	1.0615658669632675	0.023834309214905244	0.5949963085343745	-0.439306297576882	-0.6094508788812809	1.8026792814485073	-0.08733234151612448	1.0177270132472964	-0.5596580266751746	1.0452379501923146	0.11842904311968303	-0.7276201109932566	0.37056848011079835	-0.22241596542238026	0.5007927277918627	-0.3986573441819985	-0.20829550235549033	-0.2481015209245827	0.4160105434929674	0.22566109426805822	0.15010332636093116	0.0071898623319626475	0.17093681057632426	0.11585572793658057	-0.04368748045425478	0.0048569006155775064	-0.003016603457945327	0.009550042946092772	0.032039310188289837	0.014985923774461531	0.021489282893275636	-0.01461757949311178	-0.002005069586148602	0.016249755047884486	-0.0022842559101023327	-8.408847666683851e-4	0.003474935577351077	0.0013976884453944741	8.379899023835593e-4	7.632783294297951e-16
KT-974D0	2	7.0704506088477705	-6.694221052160012	-1.8501199356537925	-2.666456187707531	0.024095314902267864	-2.20854009991663	-0.2556499846871832	-0.6988207706179536	1.5993835941669456	0.005991890367854746	2.575190572570319	1.622005200497616	-0.9304119143014797	-2.9402364625327087	-0.6473708415039227	-2.313561027002296	1.0168353676825324	1.2453219486838443	-1.131070629092612	0.5140175043795377	-1.002211297161001	-0.8710656694374534	1.241566243830699	-0.80895615786956	-0.007470791966008633	-0.6215686083505834	0.7662397524461771	-0.6336165058925359	1.1188573981082577	0.07910684503540215	-1.7892968609950417	0.9611754524148827	-0.26934342254075555	0.767079296802384	-0.2735989808549181	0.28529372075397974	0.3759900313190809	-0.028625103571490375	-0.09969545125809143	-0.07441291192334146	-0.04537035069756565	-0.19107113824074773	0.04298564355849748	-0.02655744178096741	-0.07263041411512011	0.005318967902850967	0.013982691248725887	-0.07857698288186585	0.02364849838905842	-0.012565417978454107	0.004008870909964368	0.006953650124732915	0.012391680372812346	-0.003718081854223878	0.0018740626638199549	-0.0012659592977963333	-4.218847493575595e-15
BS-671D0	1	-1.3020111821729743	8.160812834483604	-7.061936618232525	-2.6074707174287886	1.420913104235091	4.773793581591276	0.49769581682506425	2.074636131985834	0.3549570776218596	1.1232483975932306	-1.8687478076426813	1.9544309870403045	-0.8206935587529889	-1.1595188848737032	-1.2263499051267113	-0.10928326309756925	-0.6907293239354236	1.979846530602026	0.5191185072641155	0.7923584596952868	-0.6861790164427379	0.2733183527181825	-2.41136872618325	-0.14371964312328622	0.8038368348543322	-0.584773414497955	0.39554867974522945	0.13016592225065263	0.045924095214159556	1.2553836801695497	0.14303780954311085	0.6481630188561434	0.2699157549769461	-0.04820066064352872	-0.03704117610612903	-0.13352368643160983	-0.03941223934246075	-0.08691167794758992	-0.5598176755195028	0.22285681487572506	0.1903403620462353	0.30659623511921535	-0.2797581411879429	-0.029280704418018416	0.15715502999270692	0.11247007929405993	-0.030263248376657392	0.2583688609169546	-0.11518879426317447	-0.01672722171884455	0.13099398173621973	-0.027458323146260302	-0.005274044170203438	0.0018434730617831498	0.030930001054965413	0.006443950061356211	-2.0261570199409107e-15
JV-015-RAN-IC-M2	1	-4.3005805499877106	2.2844895547481	-0.12626754759812933	1.5154033687695008	-0.3656223054841053	-1.002872261112931	0.8068675848136645	-1.0704722162761404	0.04384291849790493	-0.031289427873510925	0.1950214813294704	0.2355184564101548	-0.5281543614314392	-0.254151767461124	-0.25852160927411316	0.36125148791448414	-0.0431315368592146	-1.2251641700610865	1.5418584548630248	-0.48373152135761094	-0.7892379967633664	0.22377665039837158	0.04476246901428465	0.9508554869819338	0.3308657912811596	-0.2255072283342943	0.4469771627111166	0.18762433052929178	-0.08388265767131328	0.08572282454582132	-0.41977490409530516	0.5247988581070162	0.6358473593751326	0.38201493461778613	0.19588950479254674	0.2950380897701166	-0.361926751093402	-0.07558590259122176	0.8732001506710091	-0.030069765340734873	-0.4747778625145007	-0.8455260953590658	-0.21807288417166978	0.2772878471411556	0.9160047453546835	-0.3798777298806845	0.13164551989967047	0.19510150698824652	-0.31098322046960625	-0.001651491975214146	0.13651712436032384	0.3510684904618333	-0.12061454844457516	-0.0865866052914726	-0.003332948651100253	2.6194812660372687e-4	-4.978656376053436e-16
BS-007-RAN-01-M3	1	-4.5535801116708425	2.90602005622866	-1.086288586191362	1.4007419467801183	-0.22991950374934492	-0.7416622757699975	1.284933618309776	-1.0583324317684135	0.9318989214642138	0.002979801875481566	-0.18577954638525693	-0.1410375267627356	1.376277270810716	-0.006714345381095766	-0.7310778241291479	-0.6689139362560623	-1.0868253339582843	0.41050529300738703	-0.09818105205342599	-0.506947544003204	0.9771907771907681	-0.6710272700923974	0.39560654152899116	0.9562707096582512	-0.44231510994069256	0.8266188059786268	-0.3377511108628547	-1.0974347507030764	-0.8168339655963537	0.29017364078571517	0.04869618345423808	0.49563645725513966	-0.16947567209858497	0.24282950940686024	-0.6712812799034231	0.2614692189572566	0.5957670918125849	-0.31371013315673185	-0.37827693380127875	0.05377210184886862	-0.14460132433939768	-0.1551712748770514	-0.4660255703312886	0.0524673334042869	0.06466176231474191	-0.3614191691259158	0.04002154992136552	0.6155764341000484	0.12824384259340355	-0.04526257824687476	-0.295723988800822	-0.17932071039647587	0.01603929352176402	0.056432064029632016	-0.054591015771500426	-0.13695398813435314	-4.858093094473048e-15
BS-007-RAN-02-M3	2	21.29773809185982	22.320080597355062	5.130425650425464	-2.7604638121956713	5.491102772524528	2.2512060490820613	-1.0635927768167726	-3.826261207969605	-1.5681915352736548	0.9282410182641927	1.6698338972266882	-0.36858219945629456	-0.468016726888625	0.08805995527367538	-0.4455585595648675	-0.42892178997627917	0.7250206169524951	-0.056740947433169674	0.3741851950809665	-0.15601930149510015	0.6390253331499935	-0.44334145580855117	0.7660149372524343	-0.061567917839426	0.016838673919890704	0.1253891814374426	0.14628516863748905	0.18492610364476716	-0.04966624250807359	1.350133632449721e-4	0.14508108860710145	-0.07597797271064372	-0.1171276070834247	-0.2639449774829316	-0.1595451520343664	0.0012116112116587197	-0.14569713063676945	0.02539895628920471	0.09651859137783728	-0.05217549007161652	-0.08439115051728385	-0.036589020546583	0.0053537581927567	0.001290533346530759	-0.04501025731113099	-0.022640907721797773	0.02106515212713804	-0.014614541272616924	0.005353408827115248	-0.008737513206499854	-0.008739795590284781	0.002877151836710043	0.004159830640339257	0.0017538894940510238	-0.003578777246754629	-0.0017853064550209935	-4.9960036108132044e-15
KT-004-SOC-16-M1	1	-3.815927568281951	1.4983174734222935	0.23913523990886626	-3.6225225410557846	-0.24403784108888815	-3.947413181670678	-4.896173967410468	-1.220234438941732	-2.3788167121914325	-1.8173161839541012	-1.2310880378238838	1.5685676144260703	1.3583683969750313	1.0300226206333303	-0.7679643237547068	0.6725988332066503	0.10786294777736387	-0.4020158804584836	-2.7961762014298275	-1.806942423053961	0.9856867457445221	0.8905570498173838	-0.11764130051443514	-0.5239615215650089	1.3568976931670569	-0.8693099395215674	0.35417524306426834	-1.480505088940339	0.004278750908633095	0.773577168473474	0.11069535537367978	-0.24579047011281824	0.7902910147774317	-0.09125336709632918	-0.09277177393484667	-0.31989725441496586	-0.2619614828169414	-0.4049234534674573	0.08513055086614167	0.32116011560076385	0.2295232911010499	-0.1279540633969012	0.15198761982088585	-0.1185824801697729	0.06637828475510303	0.04701193058032189	0.16075607274808673	0.012371199635341513	-0.01899519450333354	0.03161088378239289	0.010521007913307723	0.026927225085644185	-0.0022300387463278946	-0.017278786448991428	-0.0025766043181371656	-9.61273716431343e-4	-3.969047313034935e-15
BS-135-RAN-IC-M3	1	-4.7837293317614265	3.6332395934655697	-2.3714796905104927	0.6748289843168795	-0.24089764751686985	-1.0604275964657375	1.5362550030666644	-1.2900857398302696	1.3500237605185563	-0.4521582582949705	0.35844531717453837	-0.8845495600623673	1.2136161578278213	0.6526681979761131	-0.2695887324341262	-0.8886528873968657	0.16068298805691936	0.10262781219585056	-0.23198242235310304	0.3286075397901293	0.5817320292297397	-0.6483791688567265	0.23718414244205127	0.5730810927381068	-0.41380590346860147	-0.2006502174135586	-0.4865094096105552	-0.4767914426458633	-0.16970994653431956	0.22879001742048896	-0.30692390936949454	-0.05102944960159907	-0.09986055381353195	0.2154860009194599	0.34117113919642794	0.28996027634390775	-0.7595980612145664	1.2694922616149777	0.16146936369482	1.0838157038600007	0.5035485300220585	-0.0841875891820189	0.06684791363748027	0.21339831124277878	-0.47153184667823694	-0.22015872793132266	-0.22415322197853751	0.516393143469497	-0.028726238801762033	0.132068537472715	-0.018124419485080777	0.08096423324041507	0.11432494880651674	0.0016520400884744138	-0.017506214610679964	0.12367583061418101	-1.2602766052971504e-15
JV-070-DAV-07-M3	1	-3.573233951074107	2.488714988662693	0.9013020497688922	1.9666701640618263	-0.28357575062604995	-0.698176135902075	0.43174606022743245	-1.1417995855283838	0.19956959789221954	0.8108445953921398	-0.5902255477520612	1.1945838095967438	-1.3226773546148598	-0.33708465334856585	-0.03309183379581567	0.7587758106428798	0.5352874981383459	-0.15968529337537615	0.9770926406281059	-0.6226139966554587	-0.924223460270827	0.48314345750853194	-0.29934498762987227	0.6421926007217661	0.1495874722136145	-0.2112803240847414	0.3322401826553282	0.6166968260956817	0.29735202036276226	-0.4160146414878194	-0.29357000126607974	0.11752337657748413	0.790009785787603	0.22715610837402836	0.6360058855447384	0.6326221269582688	-0.3866123788416557	-0.2916781031413572	0.44032647261581676	0.2902740889983385	0.3883587899592585	-0.5279436293177906	0.3558056920845953	-0.3483112572365141	0.10728565364326154	0.13187025013793202	0.018677930718914257	-0.2307049751181688	-0.21916184907992628	0.09044063792911543	-0.2788150061389907	-0.4934951076414864	0.25749417084279	0.12419634643358413	-0.003897083924599824	-0.00265237798913522	-1.3201245652183502e-15
JV-036-SOC-10-M2	1	-4.625382345222716	3.0364343235292806	-1.689449928238438	1.2423351036359027	-0.30017761321611125	-0.9477288598722665	1.510967360832748	-1.7275834189479842	0.8065613198564552	-0.8350136773532252	0.18136383469917292	-0.36689233243441355	0.3920518193073535	0.5477021293719295	-0.3677998743627025	-0.13162713887840788	0.6730077188445894	-0.8967075230833227	0.7406105907635463	-0.07427908156548789	-0.46255546568497297	0.4468033876959782	0.15231112658544405	0.4868160052677238	0.08046803815858185	-0.09229569646123262	0.2251999793293071	-0.30219558671779095	-0.14405647650801337	0.06453782755088151	-0.24239579135648598	0.6757174731209092	0.7984380747422821	0.17643688127135831	-0.6776035902522705	-0.4053162535903006	-0.14852011802353957	1.4184870554821463	0.664381211989519	0.025517521275176713	-0.04609839643577585	0.7074295648748338	0.3289370094354863	-0.33577044296202174	0.03906292287303694	0.5165030469237918	-0.08945403732568301	-0.22751831785830898	0.31116089079232584	0.004559927212600805	0.37298820039047703	-0.09987542084342292	-0.16007875958074416	0.0952269027078544	-0.03317628647135448	-0.07541570168090993	-2.7000970903579002e-15
BS-126-RAT-05-M2	1	-3.826656840893074	2.496232922675917	0.037575776251399115	1.4254088250481884	-0.5280793956999688	-0.5440913828463664	-0.04970419191947705	0.044547941392273076	0.8146030636896925	1.070344559766826	-0.981633844156742	0.961172463840369	-0.1258160260933139	-0.4216919305458499	1.2129640027646849	0.7053131120244993	-0.26141595734539225	1.5117782884524342	-0.7677486325746062	-0.41615384059232213	0.9474517269846779	-0.9632837058083273	0.2788504029837388	0.8018746791526886	-0.8251733892548155	0.3475116693612141	0.8521398355778398	0.6025384467300365	2.45286334397698	-0.18092288100902076	0.07802345072757523	-0.9337017480625069	-0.10423842872610381	-0.7037567614525315	-0.10938715151798645	-1.1934610141408692	0.4164752102103686	0.11544501544763004	0.7299798571925395	-0.12076102926851506	0.0017839464506779839	0.047578009856543986	0.3402481509532698	-0.26730087052675156	0.06312243114443394	-0.25654503726171035	-0.14401398969892798	0.36429901706467893	-0.029582935806764524	0.10534571986311556	0.0206304023109596	0.03333056603997038	-0.04478898309998631	0.0419955049945566	0.09997722255031644	-0.021329883084487886	8.892626218726107e-16
JV-070-DAV-04-M1	1	-4.790299701639071	4.011663367585502	-3.147357986612193	0.45665283035161314	-0.16960088701867282	-0.3734008719107553	2.0767787426118334	-1.3832811673135423	1.096149335088753	-0.8963157655318725	0.37383809250863265	-0.9805579729534996	1.522196888502857	0.9075430887503093	-0.7048586009758275	-0.9602552174149069	0.2868997383734917	-0.4989164736647977	-0.06398523195637595	0.4670759763968915	0.27756967287973516	0.030328274351919652	0.6601255485311417	-0.5526455664489244	-0.2779629325298428	-0.6899380510760823	-0.5044776315806173	0.31693586876143015	-0.6297652211848364	0.02949862776969787	-0.03646342776394948	-0.8666429086901116	-0.1725185005495443	0.1792851460761724	-0.026934566066928657	0.7426280176347819	0.7146988078508202	-0.662730412180722	-0.033379806012536706	0.29457516759745084	0.08243936070635853	-0.21430325026813318	0.00878508793990914	-0.3846522203010862	0.05243066719712452	0.3452064049153743	-0.3709124984979189	-0.11326177234491307	-0.20743599173593072	0.07899937720979207	0.08051020756752274	-0.16098630618989837	-0.15234574698507367	-0.2038670470933545	0.17165036528681812	-0.01509936581833544	-1.996666720849305e-15
BS-356-RAN-03-M4	2	2.9076417340685374	-5.802761930931991	1.1779941321678933	-1.7067470075575277	0.2105740382611649	2.48410966864069	0.8228080763970593	-0.8468047776045368	3.1452479418002928	1.0092930265610338	-1.1185890832171617	1.7294060059058811	-0.06127663365091815	1.5740825966303844	-1.105840133368384	2.1968539253816344	0.7137573338517759	-1.5813155997775123	0.22978295212942557	-0.6585888454599398	0.11396943744856199	-0.4061493827435097	1.6415809475033634	-0.3468844551244023	-1.7510548300407152	-1.1076838636916482	-0.3980943171050148	-0.6118125464039105	1.00983222972076	0.9996147770420901	1.5367100411728871	0.8684632296512195	-0.24021762015295495	0.4521035151897455	0.5938076753634214	0.04864207218095727	-0.31636756984572767	0.01020836407530525	-0.34647428109767386	-0.1930308710359524	-0.04357831682229841	0.05119903251198112	-0.45129399205378207	-0.2209043373761332	-0.036979307927743996	-0.01779803857798352	0.004943760154935958	-0.11714630282519908	-0.020409927006656375	0.022082534440552654	0.018683636205060958	0.026649082298438116	0.00924899031927469	0.008916128959611618	0.0024858708821210223	0.002217841127619625	5.273559366969494e-16
