sig_pval	feature	mean_ctrl	mean_mild	mean_severe	sd_ctrl	sd_mild	sd_severe	method	statistic	pval	negLog10pval	padj	negLog10padj	sig_padj
yes	PC 34:1	12.950683755699538	6.067267450150797	4.695034411260294	2.464069785728706	2.7895648768251835	0.8007742583132341	One-way ANOVA	60.830074512384215	2.0094468549824488e-12	11.696923475360512	8.232250018799064e-12	11.084481448238828	yes
yes	PC 34:1;P/34:2;O	0.4309299501241372	0.06741939626767565	0.046188599853472324	0.19067731800097062	0.04824055085613751	0.01528997245543779	One-way ANOVA	139.00092879504848	6.2078222080101794e-18	17.207060729763043	4.379963446762738e-17	16.358529513910394	yes
yes	PC 34:2	15.53605473373105	6.198390093030194	5.769459236013007	2.416402845743338	2.5605494679404126	1.588463959093345	One-way ANOVA	66.69281496593172	5.373064536603645e-13	12.269777943030316	2.3530317108574583e-12	11.628372219973315	yes
yes	PC 34:3	0.33095056524649297	0.0805209407470714	0.06164758516729423	0.07041407982085858	0.03579357028388108	0.008913788705836563	One-way ANOVA	185.53880420612097	5.1640535514427666e-20	19.287009262731043	4.3722320068882095e-19	18.359296800830766	yes
yes	PC 34:4	0.03191855854842982	1.5996650380191197e-4	1.0634686981033243e-4	0.0217475228002058	4.982621123573965e-5	1.82682974881379e-5	One-way ANOVA	24.43226378926397	1.7225699883478488e-7	6.7638231235940545	5.087590430701786e-7	6.293487858217684	yes
yes	PC 36:1	2.487017012067103	0.67554432802147	0.5335126074139214	0.9246171595999958	0.4446554561116586	0.21581837504971085	One-way ANOVA	56.00730269406099	6.412072284858075e-12	11.193001590382453	2.4676763035665926e-11	10.607711809304384	yes
yes	PC 36:1;P/36:2;O	0.15637352731732124	0.02434304160896453	0.01982703211138882	0.13835149235481342	0.02438490617872137	0.004286715472398915	One-way ANOVA	18.813124568259312	2.3080065788651384e-6	5.636762957578371	6.372105119910273e-6	5.195717068303988	yes
yes	PC 36:2	8.803631420241576	3.169810776523944	2.8487658268646165	1.5166525896433654	1.062853876962661	0.4537139600820433	One-way ANOVA	104.87903955950125	5.684749731617189e-16	15.245288650161845	3.2816509814335593e-15	14.483907610028094	yes
yes	PC 36:2;P/36:3;O	0.36268041183891153	0.0817343427046098	0.054226884925377195	0.11236735061770811	0.05628564398699466	0.014308211083421013	One-way ANOVA	133.74870582939087	1.1626130589407173e-17	16.93456480318073	7.771150446603742e-17	16.109514683177604	yes
yes	PC 36:3	5.883560167557461	1.4902897360189291	1.1617791527838783	1.2082771735323445	0.5360338053822019	0.2045989096570854	One-way ANOVA	203.5501207155259	1.0797748896765587e-20	19.966666776329223	1.1427617582410247e-19	18.942044301420893	yes
yes	PC 36:4	9.60157276662177	2.691839162342789	2.0339754097092206	1.841970274703867	0.7650947938854215	0.5710670194619739	One-way ANOVA	198.24930582802543	1.6883374082986042e-20	19.772540756810454	1.6493757757994058e-19	18.782680388161335	yes
yes	PC 36:5	0.6711816441316396	0.12579388500351363	0.09842889862659332	0.16535732111900672	0.030478201577918033	0.02855750330475148	One-way ANOVA	250.506208743881	3.1050911670549413e-22	21.507925644193474	3.9434657821597755e-21	20.404121923237515	yes
yes	PC 38:2	0.06731248948618253	0.021943911663509365	0.018303863816647902	0.02757031911524766	0.009707002186752751	0.00962725454709877	One-way ANOVA	32.60372682868319	6.859688194891095e-9	8.16369562457252	2.1248302457345586e-8	7.6726757603363	yes
yes	PC 38:2;P/38:3;O	0.09513748374881653	0.022691741280603042	0.013052260906748164	0.024902641471146597	0.02370869751100528	0.008447848303788504	One-way ANOVA	13.91534701544213	3.117378128630137e-5	4.506210515908124	7.331611524741247e-5	4.134800554775135	yes
yes	PC 38:3	1.7859083678215977	0.47821258581518955	0.32381400747305006	0.4033365960080564	0.2951599142025805	0.12017719919537082	One-way ANOVA	76.16228896369094	7.645439310128919e-14	13.116597554792762	3.7345030476398953e-13	12.427767181807623	yes
yes	PC 38:3;P/38:4;O	0.4936332544906619	0.1573870382801871	0.09507253495065385	0.12836583531908982	0.09376305874072823	0.03338794205464646	One-way ANOVA	98.3736886099248	1.5485209463320332e-15	14.810082915709266	8.550528703659488e-15	14.068007030770902	yes
yes	PC 38:4	5.0185052270075925	1.63215641701538	1.2510884242781293	1.0165598527407151	0.5630134576113227	0.41236133010172227	One-way ANOVA	140.48338095607056	5.219993933787214e-18	17.282330001695875	3.8996425270057424e-17	16.408975202118192	yes
yes	PC 38:4;P/38:5;O	0.5733459197573376	0.1966997147757765	0.12778571393104265	0.1792661981864764	0.11080999659465209	0.04973079790220076	One-way ANOVA	62.73337239319784	1.2959523531610347e-12	11.887410965394153	5.48619829504838e-12	11.26072849915786	yes
yes	PC 38:5	2.9968417179170186	0.8579343578586894	0.6403642663381136	0.42158932962825185	0.36317494336188144	0.17999568817133182	One-way ANOVA	188.39714115442982	3.9922608978417454e-20	19.398781084922096	3.621550957327869e-19	18.441105399644375	yes
yes	PC 38:6	4.810224380716147	1.193285371920467	0.8447835256582789	1.211121650554338	0.39379183490470904	0.16328883113568493	One-way ANOVA	182.52944680517874	6.7978713388379e-20	19.167627059429556	5.395810375202583e-19	18.267943321129525	yes
yes	PC 38:7	0.1668719628208552	0.05729086898901964	0.03538064799987638	0.03207159933646989	0.01476408973683014	0.013256481073042545	One-way ANOVA	115.24374393131573	1.278255477637694e-16	15.893382337539249	7.730402174285103e-16	15.111797911317211	yes
yes	PC 40:3;P/40:4;O	0.06170521647054053	0.017010745952038515	0.008147404078018838	0.018932147308045884	0.014959968745754261	0.008383281450616347	One-way ANOVA	15.967569066351741	1.001336085155199e-5	4.999420132879466	2.4455708233598133e-5	4.6116197555583085	yes
yes	PC 40:4	0.1542922544779237	0.04424813250353006	0.030715364390496824	0.05373954156494367	0.03380888876420119	0.02198950772088512	One-way ANOVA	45.8144020658243	9.74932623765018e-11	10.011025396750837	3.641660094651685e-10	9.438700592837135	yes
yes	PC 40:5	0.6984444072058792	0.2291188525903661	0.16370394582658052	0.16363082698320297	0.14776624042067255	0.07519050798407187	One-way ANOVA	68.20686677239607	3.878710419193558e-13	12.411312643199858	1.7592722258485067e-12	11.75466695358612	yes
yes	PC 40:6	1.8709319573830954	0.5198906271873409	0.40623287773113503	0.5670849591193459	0.25772074155749364	0.13035709421640662	One-way ANOVA	71.79358551124801	1.832417135938843e-13	12.736975655550786	8.619147269045668e-13	12.064535698753817	yes
yes	PC 40:7	0.26232428818652226	0.04591803246871362	0.033930124824859555	0.054402855074464226	0.01671836760482725	0.007661331462557447	One-way ANOVA	277.9510184839742	5.146920507263861e-23	22.288452539253864	9.337984348893004e-22	21.029746858312162	yes
yes	PC 40:8	0.12317970619728867	0.023613461902479965	0.016386439348704814	0.020227463868292266	0.015284301336638583	0.00848724746007132	One-way ANOVA	17.32722050529968	4.894792849379389e-6	5.310265683079455	1.2950806080649635e-5	4.887703199499085	yes
yes	PC 42:3;P/42:4;O	0.026178548763432723	0.0031553979024479773	1.0634686981033243e-4	0.015074945023105406	0.0071330045392207385	1.82682974881379e-5	One-way ANOVA	18.247926943058513	3.0610424747045837e-6	5.514130644136138	8.271327538031534e-6	5.082424781115899	yes
yes	PC O-32:0	0.19858574564026116	0.05298358260868252	0.030078324304252595	0.3988064290594512	0.05230624842937485	0.006671969265379013	One-way ANOVA	9.454192017334783	4.824013463901854e-4	3.3165914887430876	9.009554557581404e-4	3.045296680493367	yes
yes	PE 36:3;P/36:4;O	0.9382426872857974	0.017215266608862547	1.0634686981033243e-4	0.24247318762719897	0.056588415138909526	1.82682974881379e-5	One-way ANOVA	278.67013987198845	4.921317163507897e-23	22.307918645142163	9.337984348893004e-22	21.029746858312162	yes
no	PI 36:2	0.09330312697248291	0.055388397910578854	0.10733927284602134	0.05453071564098813	0.05702294319167787	0.07204500109219283	One-way ANOVA	1.7437927820498802	0.1889196519734581	0.7237228631490426	0.21046312105815068	0.6768239935295582	no
yes	PI 36:4	0.060641976757704726	1.5996650380191197e-4	0.007147342052166153	0.051497109241848894	4.982621123573965e-5	0.021109900026244684	One-way ANOVA	11.092770884877588	1.6816777901994568e-4	3.7742572114770008	3.5011980222185413e-4	3.455783325531811	yes
yes	PI 38:3	0.051449582961203125	0.00285315644798787	0.0019337678651636038	0.061693561717370095	0.008917017253359744	0.00455646960092065	One-way ANOVA	3.8334419313986547	0.030690026935294188	1.5130027304067404	0.03897633420782362	1.4091990094507836	yes
yes	PI 38:4	0.5788064464100441	0.376762429254063	0.5413434944255984	0.1031030664172349	0.11848215038118497	0.12759756631455973	One-way ANOVA	12.440000538839541	7.379910795135023e-5	4.131948887691154	1.6159459844519792e-4	3.791573160298134	yes
no	SM 32:1;O2	0.10463856073664309	0.0731524218903147	0.05769175480534262	0.026904007040870655	0.0471799499550988	0.009097396996224777	One-way ANOVA	3.103222486921477	0.056765440932120506	1.2459159843641712	0.06865915236551717	1.1633015624781524	no
yes	SM 33:1;O2	0.06073202091067612	0.041127309518383705	0.03175516452076205	0.01798417718673679	0.03363793113437649	0.006529757947105161	One-way ANOVA	3.9830665336212254	0.027123727989837147	1.566650619593107	0.03515013729295222	1.454072974329645	yes
yes	SM 34:1;O2	2.5087007833668644	2.587187603015727	1.7489219262542866	0.581524225451079	1.3928171362254038	0.30751995215247113	One-way ANOVA	5.960824865497617	0.005701139385596052	2.2440383409191758	0.00841912444151975	2.074733071206787	yes
yes	SM 34:2;O2	0.2558238128488819	0.21125500445722134	0.16389067880881164	0.04817145921255131	0.09979986047759042	0.027431391094506742	One-way ANOVA	10.057948133253038	3.2488335863863326e-4	3.4882725337658482	6.251543416228246e-4	3.20401274835176	yes
yes	SM 35:1;O2	0.027751011038011197	0.016592750568503734	0.012170881978153627	0.01044237994225258	0.021837317099618746	0.007423038380245541	One-way ANOVA	6.916593348890719	0.0028054735329697167	2.5519938241052125	0.004398705415890791	2.3566751220279056	yes
no	SM 36:1;O2	0.4265155401263009	0.5087367052368721	0.3552965488974652	0.10346660834276844	0.2900472027999195	0.10699213040177094	One-way ANOVA	1.9975561147049892	0.1500335623102149	0.8238115789730058	0.17166002174231795	0.7653308368037064	no
yes	SM 36:2;O2	0.1694470005483303	0.15152191082251676	0.1092353420177862	0.0360646994839109	0.07991694555304685	0.03269888440204008	One-way ANOVA	6.418722679302127	0.004045294124866172	2.393049896261222	0.006116099450690521	2.213525461367147	yes
yes	SM 37:1;O2	0.008041774709837435	0.002371987244700685	1.0634686981033243e-4	0.007184952812191046	0.0073589440075762765	1.82682974881379e-5	One-way ANOVA	8.167064501218734	0.0011538133644644903	2.9378644349743683	0.002007319140917675	2.6973835741388674	yes
yes	SM 38:1;O2	0.2483682924465727	0.21405698254260924	0.14981880702145997	0.054449552724230396	0.12901670660045772	0.043946601340897146	One-way ANOVA	8.167969077074655	0.0011530895396813395	2.938136967571157	0.002007319140917675	2.6973835741388674	yes
no	SM 38:2;O2	0.09479582647865178	0.07026752001808005	0.05142198778708399	0.019284707445911157	0.04657233825794147	0.016077786521379787	One-way ANOVA	3.080218378826539	0.05789539547082534	1.2373559751522012	0.06936523796976243	1.1588581194610146	no
yes	SM 39:1;O2	0.052985307015055154	0.030703967336558908	0.01740039234301243	0.01757832374167745	0.03412638216868887	0.012136502161897902	One-way ANOVA	6.129243789274356	0.005021483506065156	2.2991679594847803	0.007502687120826763	2.1247831642431163	yes
