sample_name	group	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34
KT-525D0	2	1.4563151015274391	-2.15887648194399	2.1680708048901085	-2.3093058759209826	0.8617974355679124	3.8584290613829495	0.007566787706593189	2.426429197853983	1.8887688006811254	4.576329329657248	0.07844731113278579	0.1319426511507486	2.374093220397069	-0.15080677163655168	-2.4747736203370083	-0.3999361187942178	-0.3198762451100673	1.0614289300014779	-0.6198551762416086	0.09871058649946911	-0.8638025234046833	0.1415977771886758	0.2977094989127469	-0.31344137889715995	-0.048259393432283824	0.0918700483946531	-0.06284908609269482	-0.05440536766265999	0.041488024205028756	0.028389611682866103	-0.014059327661858242	0.0012379600013408332	-0.01823084521983705	-1.7139067942650854e-15
KT-537D0	2	3.631232287082438	-1.656355265068293	-2.474870386849497	1.9850415782662714	-0.6945944493909462	-1.052846028680729	-0.344896883705922	0.44010176949900154	-0.8390861985060665	1.743892846300843	-0.011207444698663367	-0.9128146249363394	-0.11905741992998212	0.6400324985455627	0.5441249398662626	-0.6756795857478572	-0.17291768381955225	0.23407050996983744	0.5371454859558072	0.12490408134833036	0.44607849911069963	-0.01681976332774595	0.4238295013400182	0.5202718881002908	-0.679700228741073	-0.16926350031030765	0.19152920063311318	-0.33625264130967225	-0.17370733341966355	0.3064501659175923	0.9394693802542856	0.09745915216733979	-0.4122770334731096	-1.7329887525008303e-15
KT-538D0	2	1.7964701932908551	1.9502336649345997	0.12075609399507224	1.7211286570156836	0.16034921710061117	4.715802227206721	0.2483623608258696	1.7250722329308181	-0.18248960328442426	-0.7052651840373214	0.5663449296004968	-2.257340839052668	-0.2203349179159221	0.17216860400405037	1.1252892875819687	2.8623723519524473	-0.2116737833139916	-0.20595383488748065	-1.622276823762489	0.7657239841008774	1.6091161422849023	-0.13911106126673098	0.8523188924287939	-0.33211035147590356	0.2454940886262984	0.0896043583242818	0.0479106600419521	0.03861241539303781	0.009193544079574265	0.016317177821374353	-0.008092348462354685	0.04568153579463765	0.003783429224319336	-1.4016565685892601e-15
KT-539D0	1	-19.589003465648002	-3.5180794721843127	-5.616615939401814	0.12240066159666929	9.324408833557605	1.1163605860518226	-1.482289591311857	-2.0297436034398437	0.10380238046401224	0.02660078742673745	-0.19900255269504274	0.2122927215813761	0.026986121881217445	0.4640535247858569	-0.17709749344371123	0.18337401660246783	0.056976422216497354	-0.2038704625284934	0.17338607258846522	0.08045186042950817	0.07191316221376788	0.12429991131064419	-0.059670760333308995	-0.014516594844901164	-0.011442634485793603	-0.0392254299518168	-6.416375470834484e-4	-0.025569825177627497	-0.04013452599417762	0.014321493280081771	-0.006651608996744947	9.423784841003503e-4	-6.944301327839412e-4	3.164135620181696e-15
KT-565D0	2	4.376213147457306	-0.6758090579144208	-2.0154689066807605	1.977195688959927	0.2390435410266528	-1.4038819463063967	-0.6370510964439252	0.5082596400560014	-0.6133076999085114	-0.10174204377252125	0.9606100940720309	0.6967202804871463	-1.3674358216172993	-1.1783504079155505	-0.7397658233314696	-0.35127317528836055	-1.1447925506086483	-1.3497898036559055	-1.2668492715816846	0.5085522778865696	-1.2619288508047322	-0.1001743778914491	-0.013232237659747756	-0.24703279341031456	1.1365171788721808	0.847798135657802	0.06360332557217002	-0.08926430595977433	-0.46947130945552146	-0.4324010964507367	0.39260256245440334	0.10019962006834883	0.027324701530906877	-6.210310043996969e-16
KT-663D0	2	-0.02195612447615166	5.176789904501757	0.8381659756626817	1.9593850008749125	-0.665005675430453	4.856156323758303	1.3667348780274047	-1.2925766703682422	-0.28021641747863246	-2.4856385139228268	0.9077485718802725	-0.9692688613739764	-0.22890912687562526	1.5590432033114723	-0.5745613773683136	-3.395249395228917	1.8991601299581775	-0.3615979661474949	0.19466419649848848	0.5698933501092706	-0.541861675867366	-0.5218254879973876	0.4331497655440334	-0.23538630870899055	0.20355204177505618	-0.10814493998425807	0.05079967496010519	-0.06281990214055513	-0.0021206009375601236	0.025449314749464907	-0.025510295210853746	0.0415351127887595	-0.008327342222823162	-1.7208456881689926e-15
KT-695D0	1	-10.44158320949479	7.012278763148044	-3.964667223490269	-2.917183838778329	-0.1365943241429726	-1.4004087507889709	6.74878202845796	5.397865182429682	-1.259135638991354	-0.8620437430096721	-1.094964596362368	0.9949257187584841	0.11185632353529158	-0.23828141989718837	0.2943302340759331	-0.34949887730540974	-0.05432033591575426	0.1483695589258271	0.029836228959644093	-0.07012940446609175	0.04059093883201205	0.004874093499463147	-0.06431860105270798	-0.009574706149454514	-0.001722638881633997	0.004526926282704138	0.01254563319396143	-0.019179279165498286	0.02962702611554479	-0.004636238984068293	-0.005287212546082332	0.009383112993696104	-0.002854054891556922	-3.885780586188048e-16
KT-705D0	1	-4.8676807333169885	8.131139940509868	6.2351003523507265	0.06865716553378529	0.770639857690651	0.4465527737079249	1.2244140502759155	-2.6939124412862565	-5.6186477256075005	2.803106271955424	0.9515296942422874	1.112491485539458	-0.8694452947161987	-0.5089479301866093	-0.2908359668977753	1.2335498583282971	0.6799208096335949	-0.006190607429148156	0.36726196942746875	-0.17106510833676802	-0.13746478055775574	-0.20138365320502988	-0.07692272893287726	0.06239817918177944	-0.04242235152289596	-0.03177119102434432	-0.03524688998038554	0.05686444425996115	-0.058471137327147524	-3.2157550542262665e-4	0.02318413222994039	-0.011928147299592353	0.006924278290795734	-1.6028844918025698e-15
KT-723D0	2	3.175776656425991	-2.435585077935865	-2.171748380275486	1.2967960105984095	-0.6694838226720468	-1.2698590171267494	-0.002928034316688373	-0.47892945687829025	-1.4080564791637749	0.014283152882785196	-0.7399012449571958	-1.714749737632463	0.942084876848501	-1.776105411386812	0.047681181861353984	-0.039003087072185146	0.9066930371230036	0.22785692788366266	1.0802558649373792	0.9271762085913384	-0.18077687867494083	1.2455066977346683	0.7015486053780935	-0.10943342257387649	0.1731763689203005	0.27475765389617335	-0.059315906228998766	-0.5433777579136488	0.2917163551014947	-0.2170268600318526	-0.16697565469310363	-0.6925064670194826	0.013039459933556815	-8.795048023202412e-16
JV-015-RAN-IC-M2	2	3.8802930182831727	-2.39288004740216	-1.2492190339740203	-0.2211159933629404	-0.5748980279322592	-0.4019480311395026	0.28865700854397447	0.2795206518535303	-0.046376605794327584	1.3133329055471492	0.19279363447392134	-0.29616262262387305	-0.35211914534297656	1.3411362434601586	-1.0091143484670622	-0.3322788731019679	-0.589678305059104	-0.7298389139433366	0.1943885226580976	-0.22273899250060317	1.0603562799715798	-0.9630805955730728	-0.42200052736748395	0.8840117911396829	0.3430264646821037	-0.5872006177698218	0.08810267970958054	0.28867948904938484	-0.3578970267571003	-0.8378764737951423	-0.47849382064244117	-0.3085523062973868	-0.23716827960350098	-1.5092094240998222e-15
