"feature","KT-539_D0_D60","BS-671_D0_D60","BS-064_D0_D60","KT-805_D0_D60","KT-926_D0_D60","KT-705_D0_D60","BS-336_D0_D60","BS-082_D0_D60","BS-351_D0_D60","KT-347_D0_D60","BS-377_D0_D60","KT-313_D0_D60","BS-364_D0_D60","KT-880_D0_D60","JV-138_D0_D60","KT-412_D0_D60","KT-515_D0_D60","KT-771_D0_D60","KT-723_D0_D60","KT-718_D0_D60","KT-417_D0_D60","KT-522_D0_D60","KT-312_D0_D60","JV-157_D0_D60","KT-538_D0_D60","KT-193_D0_D60","JV-035_D0_D60","KT-434_D0_D60","KT-247_D0_D60","KT-716_D0_D60","KT-974_D0_D60","KT-537_D0_D60","KT-612_D0_D60","KT-445_D0_D60","KT-525_D0_D60","KT-352_D0_D60","JV-148_D0_D60","BS-346_D0_D60","KT-663_D0_D60","KT-695_D0_D60"
"PC 38:7","-0.00734","0.05884","-0.06092","0.09822","0.03286","-0.0141","-0.03757","0.10324","-0.07284","0.00738","-0.09841","-0.04244","0.00421","0.12845","-0.1671","0.10044","-0.11636","0.0434","-0.08676","-0.05847","-0.12925","0.02917","0.02706","-0.0386","-0.141","0.01745","0.14281","-0.12206","-0.06695","0.01453","-0.05603","-0.02442","-0.08994","0.07793","-0.19114","-0.09204","0.25331","0.07091","-0.27285","-0.19614"
"PC 40:4","0.00749","-0.06177","0.00863","-0.09006","0.11331","-0.32475","0.04577","-0.40468","-0.20481","-0.10697","-0.03421","-0.00492","0.1689","-0.38286","-0.24955","-0.18061","-0.06561","-0.34535","-0.11584","-0.36905","-0.10157","-0.31514","-0.17952","-0.06186","-0.25488","-0.3534","-0.14395","-0.20607","-0.09591","-0.11566","-0.23593","-0.08757","0.00703","-0.0132","-0.14217","0.11599","0.03878","0.12075","-0.15221","-0.25305"
"PC 40:5","-0.00617","-0.10395","-0.04717","-0.08122","0.10581","-0.2692","0.02614","-0.52087","-0.15454","-0.15529","0.00377","0.06436","0.08864","-0.476","-0.25159","-0.409","-0.25376","-0.35629","-0.14476","-0.61436","-0.14678","-0.24208","-0.15758","-0.08328","-0.50481","-0.26093","-0.3389","-0.22043","-0.08935","-0.002","-0.34363","-0.21533","-0.02834","-0.20406","0.0342","0.27104","-0.07115","0.05426","-0.33434","-0.29099"
"PC 40:6","0.02874","-0.05085","-0.01595","0.0206","0.19237","-0.1721","-0.03007","-0.42007","-0.14122","-0.12347","0.1429","0.08695","0.07246","-0.42182","-0.07733","-0.37723","-0.28086","-0.16837","-0.16565","-0.33596","-0.12409","-0.21358","-0.07981","-0.02239","-0.43275","-0.26516","-0.23185","-0.10557","0.01511","-0.03894","-0.41675","-0.08135","-0.1631","-0.21971","0.14577","0.22675","0.08803","-0.00621","-0.50727","-0.14794"
"PC 40:7","-0.05325","-0.06189","-0.02995","-0.03117","0.21045","-0.17656","0.02942","-0.08627","-0.16251","-0.14413","-0.00995","0.10593","0.12339","-0.22525","-0.09285","-0.22757","-0.10331","-0.11036","-0.09132","-0.17074","-0.16868","-0.45468","-0.01923","-0.16749","-0.20257","-0.1639","0.02472","-0.07899","0.01551","-0.09945","-0.15032","-0.06023","-0.20538","0.06348","-0.01422","0.24725","0.01868","0.03691","-0.39844","-0.3242"
"PC 40:8","-0.05895","-0.04012","-0.16538","0.0082","0.01284","-0.03167","0.02866","-0.0035","-0.06455","-0.08809","-0.08497","0.02459","0.07532","-0.03857","-0.18477","0.00541","-0.08684","-0.04833","-0.06491","-0.15176","-0.12874","-0.06496","-0.01128","-0.37107","-0.05604","-0.07169","0.08031","-0.069","-0.08513","0.0675","-0.09388","-0.09001","-0.01675","-0.20984","-0.05431","0.10041","0.07022","0.06992","-0.28642","-0.16245"
"PC O-32:0","0.18202","0.0181","0.32319","-0.02215","-0.04758","0.12504","0.01641","0.07683","0.18341","0.14949","0.16117","0.0592","0.13338","0.05926","0.25266","0.12776","0.05926","0.16995","0.00828","-0.06793","0.03789","0.18644","0.05192","0.25665","0.02119","0.0734","0.16513","0.3886","-0.01841","0.05373","-0.09726","0.07209","0.05308","0.11623","-0.03305","0.34273","0.18547","-0.02756","0.08543","-0.01551"
"PC 32:1;O/32:0;P","0.08021","0.01789","0.14104","-0.09505","-0.12111","0.01487","-0.07565","0.10664","0.08902","0.03725","0.11203","0.0387","0.04449","-0.00445","0.17994","0.04559","0.0597","-0.00754","0.04863","-0.17438","-0.02207","0.2271","-0.02949","0.07093","-0.04303","-0.04284","0.00299","0.27196","-0.10534","0.02826","-0.10397","-0.00607","-0.01152","-0.14188","-0.11015","0.2664","0.06285","-0.05962","0.01086","-0.14894"
"PC 34:0;O","-0.03983","0","0.24326","-0.21428","0","0.21989","0.00099","0.15676","0.22469","0","0.09419","-0.00162","0.02621","0.05756","0.20382","0.23805","0.04786","0.24227","0.02017","0","-0.09919","-0.02332","0","0","0","0.00749","0.07648","0.00479","0","0","0.04856","0","0.1271","0.12057","-0.09074","-0.14014","-0.07776","0","0.15836","0"
"PC 34:0;P/34:1;O","0.00156","0.01839","0.20404","-0.07847","-0.06475","0.14684","-0.08247","0.07365","0.12663","0.03234","0.19011","0.08293","0.02493","0.01818","0.17189","0.06838","0.05239","0.14465","0.04561","-0.10245","0.00651","0.21775","0.02425","0.18731","0.03568","-0.00798","0.16527","0.10103","-0.06541","0.04747","-0.12753","0.02876","0.01783","0.06745","-0.07758","0.15033","0.15376","-0.07671","0.05765","-0.05235"
"PC 34:1;P/34:2;O","-0.38394","-0.0143","-0.10817","-0.11814","-0.07009","-0.0369","-0.13834","0.12135","-0.07322","-0.25558","0.0091","-0.04755","0.02716","0.05299","0.06929","-0.03809","0.02766","0.25842","-0.09261","-0.45927","0.11331","-0.14076","-0.18198","0.03611","-0.09635","-0.26627","-0.02681","-0.1701","-0.32861","0.09041","-0.24004","-0.00245","-0.23603","0.07918","-0.43381","-0.08883","-0.01686","-0.01219","-0.0211","-0.09634"
"PC 36:1;P/36:2;O","-0.05005","-0.02621","0.0665","-0.06225","-0.06265","0.13727","-0.06778","0.14985","0.03323","-0.09691","0.06609","0.25606","0.02447","0.00597","0.29497","0.0859","0.13349","0.11248","-0.0081","-0.18356","0.00891","0.00317","-0.09399","0.07197","-0.02803","-0.08859","0.05054","0.19231","-0.08961","0.01431","-0.08511","0.01303","-0.02543","0.09284","-0.15568","0.15432","0.07415","-0.0384","-0.03994","0.22531"
"PC 36:2;P/36:3;O","-0.09046","0","-0.04894","-0.05741","-0.18299","-0.0146","-0.07699","-0.02933","-0.03272","-0.1887","0.04485","0.07124","0.09251","-0.02672","0.00382","-0.02114","-0.00569","-0.00398","-0.08945","-0.41748","0.03501","-0.06503","-0.15261","-0.03818","-0.09974","-0.24659","-0.06167","-0.1401","-0.2097","0.09505","-0.26125","0.00759","-0.02816","0.05478","-0.27502","-0.06122","-0.01617","0.06425","-0.02211","-0.1472"
"PC 36:3;P/36:3;O","-0.01271","0.01399","-0.07291","-0.08038","-0.24793","0.01542","-0.06999","-0.16717","-0.01281","-0.1359","0.07315","0.09197","0.07408","-0.10515","-0.0529","-0.00738","-0.09766","0.02641","0.03248","-0.56326","0.04386","-0.09386","-0.10519","-0.14539","-0.07556","-0.24893","-0.12895","-0.08543","-0.22511","0.22593","-0.33608","-0.0568","0.00247","0.07317","-0.27979","-0.02336","0.01759","0.1122","-0.07271","-0.25649"
"PC 38:2;P/38:3;O","0.08239","-0.04038","0.02911","-0.03271","-0.11864","0.01096","-0.00115","0.03182","0.00823","-0.03738","0.12834","0.27022","0.09662","-0.02677","0.22908","0.12466","0.04786","0.06722","0.05831","-0.37107","0.06591","-0.21084","-0.07816","-0.032","-0.04093","-0.11362","-0.29947","0.16914","-0.09033","0.00628","-0.12827","-0.00208","0.02457","0.08733","-0.30025","0.0979","-0.00207","0","-0.02958","0.19866"
"PC 38:3;P/38:4;O","0.12031","-0.0298","0.12639","0.02102","-0.18699","-0.0237","-0.03063","-0.10111","0.01051","-0.04762","0.11666","0.13032","0.12284","-0.07815","-0.03758","0.00349","-0.08443","0.06325","0.10133","-0.56775","0.05675","-0.07799","-0.08704","-0.04858","-0.01861","-0.15544","-0.10004","-0.04562","-0.13929","0.09927","-0.21949","0.04103","0.05857","0.07649","-0.1417","0.05949","0.0479","0.05615","-0.09186","-0.12169"
"PC 38:4;P/38:5;O","0.04091","-0.01148","-0.0575","0.01816","-0.27826","-0.07569","-0.0334","-0.17708","-0.01458","-0.04931","0.0176","0.16898","0.15745","-0.06305","-0.0575","0.06611","-0.08734","-0.00496","0.02575","-0.57989","-0.08383","-0.12055","-0.14613","-0.18","-0.11039","-0.13419","-0.17671","-0.09175","-0.17399","0.19235","-0.17668","-0.06376","0.01324","0.15276","-0.26133","-0.0182","0.00542","0.12752","-0.13946","-0.19041"
"PC 40:3;P/40:4;O","0.13162","-0.05061","0.28337","-0.03156","-0.08263","0.03342","-0.01634","0.06912","0.05557","-0.01599","0.07499","0.20521","0.08609","-0.03807","0.16862","0.12088","0.02001","0.05089","0.07303","-0.32428","0.05854","-0.02332","-0.15836","0.01968","0.00817","-0.24778","-0.23361","0.00479","-0.04266","-0.00971","-0.05978","0.00738","0.00505","0.13354","0.07658","0.10537","0.04374","0.04895","-0.02677","0.1959"
"PC 42:3;P/42:4;O","0.18028","-0.18469","0.13725","-0.20422","-0.13988","0.08317","0.00099","0.15676","0.19633","0","0.14435","-0.00162","0.1546","0.05756","-0.0189","0.23805","0.04786","0.21072","0.16939","0","0.10764","-0.02332","0","0","0","0.00749","-0.00061","0.00479","0","0","-0.16095","0","-0.00955","0.12057","-0.09074","-0.14014","-0.1185","0","0.12385","0"
"PE 38:4","-0.03983","0","0.84431","0.38226","0","1.04459","0.00099","0.15676","0.92764","0","0.76446","-0.00162","-0.00975","-0.10334","-0.0189","0.23805","0.04786","0.02286","0.02017","0","0.76946","-0.02332","0.87622","0","0","1.13298","0.9374","0.00479","0.87506","0","0.04856","0","0","0.12057","-0.09074","0.77841","-0.58358","0","0","0.71684"
"PE 36:3;P/36:4;O","-0.03983","0","-0.0932","-0.78454","-0.95999","0.08317","0.00099","-0.75705","-0.01586","0","-0.07313","-0.00162","0.20847","0.05756","-0.0189","0.23805","0.04786","-0.79624","0.65566","0","-0.09919","-0.02332","0","0","0","0.00749","-0.00061","0.00479","0","0","0.04856","0","0","0.12057","-0.09074","-0.14014","-0.7254","0","0","0"
"PE 38:4;P/38:5;O","-0.0949","0","-0.0932","-0.84442","-1.13704","0.08317","0.00099","-0.80037","-0.01586","0","-0.07313","-0.00162","0.10401","0.05756","-0.0189","-0.6546","-0.78015","-0.16101","0.84495","-1.05652","-0.09919","-0.02332","0","0","0.65896","-0.84008","-0.00061","0.00479","0","0.85065","0.04856","0","0","0.12057","-0.09074","-0.14014","-0.82006","0","-0.00884","0"
"SM 32:1;O2","0.07301","0.00278","0.05574","0.05065","-0.072","0.00753","-0.01609","0.00353","0.0279","-0.08432","0.06983","0.07256","0.08231","-0.11549","0.01759","0.16419","0.02438","-0.02935","0.04372","-0.15861","0.02538","0.11952","0.01352","0.08003","0.0119","-0.12651","-0.00397","-0.09475","0.04287","0.06612","-0.07967","0.00688","0.14122","0.15866","0.06639","0.00713","-0.06986","0.07386","0.11629","-0.06922"
"SM 33:1;O2","0.04459","0.03408","0.05443","0.03514","-0.04062","0.05615","0.00917","0.04719","0.05599","0.00381","0.10035","0.05786","0.07212","-0.01447","0.11654","0.1759","-0.01723","0.07947","0.06966","-0.0447","-0.01418","0.32304","0.07693","0.08432","0.05552","-0.02845","0.07781","0.21963","0.05516","0.03488","-0.01313","0.03725","0.15717","0.1579","0.05438","0.26469","-0.04201","0.05212","0.0789","-0.0095"
"SM 34:1;O2","0.13158","0.17065","0.1866","0.16904","-0.14951","0.08626","-0.03173","0.09964","0.10913","0.02498","0.2632","0.05172","0.06724","0.01447","0.17552","0.29551","0.01844","0.12165","0.08733","-0.10418","0.03568","0.32796","0.12106","0.0523","0.09334","0.01216","0.21731","-0.07929","0.13439","0.07281","-0.02523","0.18563","0.27066","0.17817","0.02038","0.01583","0.05419","0.04457","0.16154","-0.12167"
"SM 34:2;O2","0.05865","0.06047","0.05042","0.0842","-0.15536","0.04755","-0.048","0.09561","0.05625","-0.07025","0.14596","0.0478","-0.00921","-0.04237","0.1475","0.17885","0.04417","0.08534","0.0062","-0.09416","0.02814","0.24851","0.01311","-0.00057","-0.02918","0.02914","0.1531","-0.13074","0.11952","0.16032","-0.05007","0.03147","0.19116","0.08199","0.01739","0.02536","-0.08144","-0.05486","0.10732","-0.09858"
"SM 35:1;O2","0.05808","0.01259","0.16925","-0.0155","-0.04003","0.06198","0.00854","0.1065","0.21459","0.21748","0.2279","0.19704","0.18891","0.04347","0.3944","0.222","0.01249","0.07931","0.04543","-0.05162","0.10221","-0.02332","0.0244","0","0.23553","0.02247","0.03795","0.00479","0.01078","0","-0.12753","-0.16435","0.31597","-0.07533","0.12411","0.08517","-0.06472","0.10421","0.08738","0.25527"
"SM 36:1;O2","0.21797","0.15811","0.18784","0.20963","-0.21338","0.15624","0.00852","0.09727","0.31791","0.17917","0.38307","0.05943","0.14452","0.02078","0.37187","0.37394","0.0415","0.21859","0.06788","-0.03721","0.14856","0.46663","0.12798","0.06899","0.31457","0.21959","0.22818","-0.01884","0.15609","0.11809","0.08071","0.10712","0.44031","0.30516","0.1839","0.19455","0.0401","0.13611","0.21829","0.09755"
"SM 36:2;O2","0.13665","0.08571","0.03723","0.0563","-0.12022","0.08125","0.0381","0.08888","0.14906","0.08138","0.19496","0.02284","0.08053","0.01047","0.23231","0.29295","0.06759","0.11452","0.02342","-0.09946","0.03312","0.29361","0.05464","-0.0627","0.1498","0.11456","0.12063","-0.06514","0.10229","0.16925","0.08053","-0.00082","0.34633","0.12153","0.06966","0.07534","-0.04959","0.07967","0.16749","-0.00511"
"SM 37:1;O2","-0.03983","0","-0.0932","-0.09701","0","0.053","0.00099","0.15676","-0.01586","0","-0.07313","-0.00162","-0.00975","0.05756","0.22414","0.23805","0.04786","0.21955","0.02017","0","-0.09919","-0.02332","0","0","0","0.00749","-0.00061","0.00479","-0.16137","0","0.04856","0","0.17319","0.12057","-0.09074","-0.14014","-0.10867","0","0.17319","0"
"SM 38:1;O2","0.14514","0.08929","0.22471","0.16123","-0.2278","0.06582","0.01263","-0.01982","0.2353","0.06322","0.30659","0.10971","0.1524","-0.09725","0.32838","0.3325","-0.01109","0.15629","0.08943","-0.16348","0.0823","0.26558","-0.01896","0.06955","0.14004","0.07382","-0.00061","-0.0958","0.05949","0.05591","-0.03046","0.05874","0.33426","0.24366","0.10846","0.12118","-0.04981","0.10432","0.22944","0.02623"
"SM 38:2;O2","0.05029","0.05485","0.06522","0.04995","-0.1189","0.00976","-0.00209","0.0555","0.13487","0.01025","0.15181","0.05902","0.06096","-0.04511","0.11491","0.3177","0.0368","0.07189","0.03767","-0.14057","-0.00292","0.14888","-0.02649","-0.01962","-0.01733","0.07976","-0.04696","-0.07942","0.0838","0.05136","0.04431","-0.04126","0.20062","0.11492","-0.00989","0.0234","-0.07971","0.01922","0.08619","-0.05009"
"SM 39:1;O2","0.12538","-0.01494","0.10042","-0.00208","-0.11414","0.0062","0.0369","0.00336","0.11353","-0.03324","0.10003","0.09088","0.0847","-0.10897","0.19341","0.24408","0.02469","0.03471","0.08029","-0.19745","-0.03454","-0.02332","-0.06568","0.01072","0.01655","-0.10563","-0.0917","0.00479","-0.08454","-0.01639","-0.01717","0.02785","0.19812","0.14014","0.16211","0.2003","-0.10661","0.13217","0.20642","0.32838"
"SM 40:1;O2","0.15103","0.08951","0.35401","0.17587","-0.33146","-0.00912","0.05517","-0.07133","0.34384","0.06085","0.36996","0.1161","0.20013","-0.15317","0.40567","0.26303","-0.02917","0.25102","0.12506","-0.15309","0.06577","0.30853","-0.04803","0.11958","0.12402","0.0782","0.04627","-0.12991","0.092","0.05876","-0.01461","0.08866","0.33759","0.28009","0.15797","0.13299","-0.05346","0.11818","0.35725","0.04043"
"SM 40:2;O2","0.10185","0.06824","0.05061","0.11021","-0.16102","0.05636","0.00961","0.02177","0.08455","0.00214","0.24875","0.09245","0.12623","-0.11621","0.1069","0.31706","0.03182","0.06948","0.07883","-0.16324","0.06684","0.18917","-0.0185","0.05405","-0.01844","0.00749","-0.07219","-0.10323","0.08126","0.03861","0.00664","0.06853","0.24319","0.16509","0.07284","0.14216","-0.0378","0.06245","0.12435","-0.05469"
"SM 40:3;O2","0.29863","-0.18752","0.28701","0.06446","-0.21484","0.12248","0.04591","0.19029","0.22219","0.233","0.18214","0.23643","0.16923","0.03887","0.36492","0.36664","0.0273","0.13964","0.08052","0.01963","0.12092","-0.02332","0.09586","0.19312","0.07388","0.10211","0.0355","0.00479","0.12963","0.05481","0.06339","0.05726","0.26717","-0.04674","0.15968","0.14089","-0.0439","0.31175","0.05832","0.2878"
