sample_name	group	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20
KT-723D0	2	-6.322454248388842	0.1263545520467976	-1.0085880234242042	0.17412486965788532	1.4132164220313672	-1.3498714794878905	1.5628947789377734	-2.4582689102707853	0.7178954433518318	2.192105714096469	2.524946992753916	-0.040162239662406236	0.39064138161584955	-1.1997254642129034	1.2654110823176534	-0.4954216934444294	1.6371677825169613	0.786439457547564	0.2693491162807104	4.990116590948969e-15
KT-193D0	1	5.857309112197458	-5.2342869716065765	-0.35275331195696347	1.3604967754349386	0.05857359276607534	0.06813711926587383	0.4736082016286897	-0.21933825262343787	1.6388428249972031	-2.055708799055239	1.8753742513922005	-0.3020491191171036	0.8225781497471959	0.2791295324288306	-1.469258927613507	-0.8140348238885475	-0.7763643977235173	1.8837580792480297	0.46757018141929796	4.8312682676744834e-15
KT-247D0	1	3.8172348376664336	2.7673415192968194	1.7215498954323423	2.9395824011582987	-3.7081772753161277	-1.339808354262124	-0.4864356006493538	0.7525998400478127	0.38851190891471427	-0.17080002543791936	-1.3582642406595276	2.486765334986858	0.2861452845188014	1.6963625037135732	1.4990236202525102	0.2786813332259556	0.7194929139827343	0.5754097033358051	1.048662959176113	5.19516900015796e-15
KT-312D0	1	6.937930882338739	6.350696265000659	-2.6946608224719304	0.6782296149990549	-0.12850828442701914	-0.393975070788319	2.9425574166959594	-2.0726181828865684	0.9153136709494974	-2.026114062290972	-1.9725513771676422	0.4981506675756829	0.7349784040226658	-2.117833654531552	-0.524633573563839	0.6481916363482844	0.4953272022066954	-0.3397325956971905	-0.48753546759389566	5.541288693644771e-15
KT-347D0	1	1.2159589380879605	-2.9924026440252223	-3.7300207683220195	-1.1069354535006184	5.8898608500228065	-0.6309980778685061	-0.713250645527833	-0.27882642052852813	-0.40972941222967724	-0.19945054829523454	-2.564214554957631	-0.849046267061976	0.9516454060008005	0.4239502859259065	1.2272861425112307	-1.2569438809453926	-0.5971751169097299	-0.41684784887597615	0.9862048064816983	4.54569684825499e-15
KT-417D0	1	2.4281363838994574	-3.737321783700401	-4.00964369420186	1.1104971475379863	-2.2755359249484126	0.19282825397150194	-2.388727574630115	0.5633277644610898	1.2164746246046476	0.7577309905992705	-0.06383954156485586	-0.9960631675130653	0.5454169010663835	-0.022294488973729362	1.8234594179270356	0.834357546622214	-0.8070944984429027	0.4436112194326513	-1.7787571991749098	4.967334852271765e-15
KT-522D0	1	8.888220230779917	2.8503590911618537	7.263389583512957	-0.29480938500322806	2.1290257459700794	4.804651178233796	-2.786603719218801	-0.9168375610245588	0.6096680836839823	1.453634859993362	-0.05901894149030822	-0.9877120653616872	-0.2539707123039047	-0.4754349302188651	0.2186914833289413	0.10290685762847239	0.24310776175011078	0.0397510280507755	0.0821580921231346	4.7179182798878156e-15
KT-525D0	1	4.632729387077997	-2.4628638010588504	0.8367715979038021	-0.13621353644260473	-1.1719428976290616	-2.2149960667013486	2.6764251983183796	1.9806117480183425	-1.2557553235925778	4.0394753298006645	-0.9815754483406625	-0.3490918143168326	1.7395045635594009	0.020843951680801533	-1.5205921108429863	0.01673232677167777	0.015445630565459377	-0.15100698916174507	-0.13694274066031809	4.870256036544788e-15
KT-565D0	1	7.210450335717828	-1.75188283757647	0.3733546770394491	-4.113862463596768	1.1592764598316838	-2.5788179134683844	-1.2859687809427642	0.74820983320422	-4.393490386224952	-1.597150470628139	1.6853734621662277	0.6418442500635435	-0.7982870660725935	-0.22827604668984106	0.39336774076931	0.3961074569025935	0.6843630370696444	0.10949360958047254	-0.3818370430814743	4.3068838139275306e-15
KT-705D0	1	2.447328870580064	-2.6726023759011075	0.7387097938830877	2.6756881004654693	-0.4907383175959352	0.28183517141985726	0.8186267319941354	-0.39614304309370213	0.8487673733061806	-0.6870111740909857	2.827881468231257	0.8530928935236961	0.8177205735535126	0.5684691478655549	0.18833652764221478	-0.6860670264557117	-0.34538950816285324	-2.5042253147827047	-0.11077562833240141	5.0632130409731995e-15
