sample_name	group	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44
KT-412D60	2	7.538274207965755	5.172627403787862	-1.323178538652235	0.9400484714397804	1.7790570785189557	-1.9062511850307902	0.5977530900236913	-0.394500776652595	1.5737385247593805	-0.1516037560312973	0.4987757169336695	-2.2049763142394063	-0.019045783729471674	1.208972214950728	0.5393587685781795	0.776090484275835	0.47615313125865866	-0.6210615960146426	-0.737444077791545	0.6473316512601639	0.22625200600387563	1.2114936188353571	-0.8299017197427426	0.449813983285964	0.16310100721892973	0.40100749555982096	-0.5989138571118443	-0.4150726459476629	0.03402352768223281	-1.5647636377875416	0.35937873662571884	0.5058604133281841	1.2091825985637359	0.15341405244212644	-0.16400312530483963	-1.3987929252180613	0.38263590443880857	-0.3877989279329152	-0.3754408867288514	-0.3818781028070589	-0.3894386008860524	0.6556739829448179	-0.3287065661150374	-2.7200464103316335e-15
KT-445D60	2	8.106691991347581	1.7038438285488136	-2.8052036055382965	0.444072129031579	-0.20395977745881938	-1.2429160427861172	0.8728536392625819	-0.19174938866337765	1.640397108520359	-0.7879911862891235	-0.30708612510777555	2.1196944590901197	0.6065290493332777	-0.8841568110259256	-1.2150179247856727	-1.4971981667337875	-1.1291826150768678	0.9542271124393916	0.5315027808281724	0.5100032476608988	-1.0455413700710656	1.3548707396471609	-1.165319512227787	1.8885215877586068	1.6069049341937502	-0.13075678559615103	0.04123102720619837	-0.07204106993340895	-1.121322828651167	0.33634407605798894	0.5351301921833495	0.48129195966927113	-0.3878884247699368	0.48317953027315347	0.7550015592003322	0.8454159947191465	0.06791080462312082	-0.9589836344516267	0.14195300374940076	-0.10496320386111291	-0.1999583622863328	0.08322910997171093	0.34597220756605157	-2.5049406993105094e-15
KT-537D60	2	4.41854968654001	-1.7504445853350021	3.7514755583895116	-3.5927452526310395	0.9421565244353586	-3.586496516428723	0.6221593078687742	-0.7983517676078721	3.3663176316300363	-0.6443052277465392	-4.585578245179069	-0.3723188464346029	1.2828763379113572	-1.8434805451963965	-0.9997718061136547	0.36732722922242134	-1.0107185105432681	-0.7894445948448625	-1.051642997309363	1.5066052395322131	-0.6792382496386573	0.24838695902170915	-0.6033134785682744	-0.1867294908546188	0.001504253952972285	0.39649651882540743	-0.20137795709093384	0.12283733041311673	0.5348281357544482	0.6419031741834447	-1.2170692680290012	-0.5890317547480676	0.1399094357602525	-0.49373084610772827	-0.4204701127092489	-0.28361062435125584	0.44355977449106976	0.08154510775758511	-0.07995118087303495	0.16354695757629883	0.6303856676361064	-0.4037312130529768	-0.10882848253331207	-1.97758476261356e-15
KT-538D60	2	5.309507796842516	1.5291925704723284	1.9295765638428801	-4.4768535874884305	0.5336705044666216	-0.2830876612138803	-1.3074198720931949	-2.3487623031533595	1.0166060176034002	0.17349484431695988	0.9044933081591462	1.6882932400158457	-1.6650182536220313	2.015420242111916	0.2542777288329034	0.9697205458592374	-0.9149922379155209	-0.9714401082531883	1.1149281212865496	-0.5823805296852949	-0.06706225052106278	0.47412888843610246	0.6536678424021538	-0.7771246973852053	0.540662812422672	-1.015933720445118	0.8362134980568443	-0.4208539621212798	1.1572247937130522	1.0463022282497423	-1.0498964939086162	0.9593806082843557	-0.5468194577830998	0.4082388155262846	-0.11646662731711724	0.25715242224768825	-0.20878111448305542	-5.20042760618171e-4	0.15104889900221322	-0.20513730776623323	0.11081310133503597	0.9679082109266768	-0.32616702041700035	-2.0088097851811426e-15
KT-539D60	2	0.8299322684317058	-8.159151602081957	5.254535354514838	-3.5144534736131807	3.4071245091736024	1.0313327922958047	-0.5293001588392288	-0.9001819638366141	-0.5964898834258996	0.7504378324676036	2.994540065167303	-1.0924644501376066	-0.19319215177109988	0.7162559710825339	-1.6780549859792122	-0.20812124784943015	-1.8164554753978552	-0.26284586735592447	-2.0892344964256258	-0.5229387815426109	-0.20989597596313886	0.7482298190702665	0.3693918730531164	1.0927017639434644	-0.9444154049498964	-0.7678882915046013	-0.5384669239270311	-0.03984115681384248	1.2212076710427888	-0.6420763297971812	0.8024873185239916	-0.36204349901145055	0.12229908102934338	-0.6583596588762409	0.447042339109821	0.2870990819641739	0.16154642406927439	-0.12703820067591304	0.588832299766352	0.01983486500350619	-0.2942288245118964	-0.18698873883188233	0.30775072808506915	-1.8735013540549517e-15
KT-663D60	2	1.425803843326906	3.250206327053817	3.0944575840090796	0.18392195303312256	1.541916413836063	-0.9414998239710666	-0.9849380072449925	-1.4423078165820744	-0.5408150614686561	2.8929300077508815	-0.25751491878197047	-1.1731205116488168	-4.231456923350624	-0.22135434912869809	-2.115902803069395	-1.5763134718181497	1.5906444583118389	0.2365507446874479	-0.3836717946506344	0.9291612420560645	-0.8514904180551259	0.02864921906641958	-0.16584436631778476	-1.1400721344084415	0.32819647160862375	0.2617524488286252	0.48651393584413166	-0.8165531977460908	-0.6291811770090555	0.4822738506552197	0.6318941652386325	-1.2539243351219578	0.2649328577535885	0.9627269599220541	-0.25207382820452817	0.1270705178695547	0.044031961517674995	0.6064038454402741	-0.07858901886295405	-0.2900973282945268	-0.11221380075125367	0.05639930503915605	0.373959307234294	-1.790234627208065e-15
KT-695D60	2	4.691229040401069	-3.3693977055964552	8.20812303968151	-3.6564425125646065	-6.31768442863237	0.9685692240332786	0.6109077766985611	0.24147526446236242	1.9378704528285524	3.123706495616509	1.2785158567608064	0.4407868981171954	3.0536143050749556	0.43868883752943133	-1.0542198614418865	0.1476713185992683	0.42308523642926943	0.040439982537702576	1.5127660591326526	0.618258530356803	0.7141702798624867	-1.1988098331567527	0.6606888356599104	-0.1234853542781367	0.6588870982504926	1.0586423361462185	-0.38100550803677075	0.38955285374340676	-0.8160916569334925	-0.2196472728702085	0.9402493641087757	0.11066952883888129	0.12091465574426147	0.14231699656335792	-0.1917507702091771	-0.21591716493149943	-0.37673629641128376	0.1858960963187784	0.03721362151340504	0.058200721839588	-0.166343669651653	0.17747421697651344	-0.12939457020983286	-1.8370721610594387e-15
KT-716D60	2	6.990361881514581	-1.381090227026072	-3.9624815160508775	1.6765543696519583	-0.4951264636791057	-0.8100629372341814	0.4750178845721816	-0.13346296479609654	0.6285828113613959	0.4403239533588532	0.3899272593091394	0.7124004455786226	-0.5621804870385705	-0.7311549209638702	0.48333828748071006	0.3856557428758698	-0.48729975990430047	0.3385253021968948	-0.9580688169669025	1.2540254380710216	0.1556417558004091	-0.2098126951640027	1.420340884323147	-0.5819171502349793	0.11822773549173196	0.42203208762159683	1.1374123243387668	-0.09710795682340231	0.8247743466000701	0.24455681275953522	0.401883616510157	1.0067319920799267	1.146665234554086	0.593990325781271	0.6745632341175658	0.48074382903064355	-0.15410553665751728	0.5209290858275807	0.14961292923379688	0.21349038264445644	-0.5655315673167143	-0.9804538860967948	-0.7826254160570635	-2.040034807748725e-15
KT-723D60	2	4.585329359231323	-1.903022721721571	-1.6039265083112622	2.2940470134879147	-0.3458038192224138	-0.23527842441122726	1.3877666537502313	-1.343454243661689	-1.1755562849079038	1.4579880331522288	-1.5901928608020959	-0.2800388020114317	-0.04081399309188583	-3.036753762884259	1.1627069868092665	-0.29661923989893957	-0.8337892122356172	-0.7894864294702	-1.6456302476368272	-0.18421802477910187	0.09856052017222809	0.0651041279007588	1.1343361718934477	0.8317703427428654	0.3367768381306019	-0.9181229575802161	-0.01838279684205344	0.16266325337759385	-0.40517198135970517	-0.19948897177051456	0.5470952101315664	0.4260967835001873	-1.3034767905272706	-0.37371732404759483	-0.14177070694839597	-0.7119217027250324	-1.2488132521557418	0.8475678078651795	-0.26253526909056113	-0.5402999298422715	0.031178563313579113	0.34928410915984986	0.09041754078515259	-1.294103713078698e-15
KT-771D60	2	4.063574815989533	2.836066937069972	-2.1062592772558903	2.509405341118874	0.1903121770475036	-1.7582764978752923	-1.5060964010095603	0.29709620199394726	-3.4027213298430974	-1.2013874330800387	1.8090752131047925	-1.5316500232640944	2.928338884517302	1.1430758033602066	-0.7284319174028965	1.1611540404302079	0.0848147191981401	0.3709791802398146	-0.08569529868224092	1.622447363596708	-1.1690550246479356	-0.14659417408414932	0.18171489777358157	-0.46278024790402345	1.2745180757659749	-0.28978420262444887	-1.0091874031318164	0.6720874262013318	0.18910480740582744	-0.3364969859075221	-1.327906486031212	-0.14267230784104765	0.04371905584785378	0.13390946921387603	-0.7811741505532374	0.7959131467666432	-0.2411994468044204	0.7048946586258578	0.4693518279806475	-0.34348211125419026	-0.24856378491147024	-0.015651263680020747	0.3883603495311959	-2.4528989950312052e-15
KT-805D60	2	4.053997711764751	1.8589044821216971	-1.9059235005591915	-0.6651150293734458	2.1278762041990276	-0.2899974600053774	-0.8353100484923006	0.8290090989814174	-0.08648497062056758	0.1464681176961554	0.8989059832037011	1.255346373655873	1.458318174061881	1.4712361089657788	1.2038776032502592	-1.2965322980786391	0.03173786331151576	0.08749453133889365	-0.15489615652320518	0.043678572967377295	1.6576339123817585	1.4138033721692147	-0.867057928334352	-1.6921228464391513	-0.1692822999499757	0.032492625983795764	-0.08838460940890164	0.7440581779113887	-0.8131042404374212	0.43952708128899404	0.7823908655311028	0.03161294313380321	-0.647004888837362	-0.45488776274852505	0.8188536884001267	-0.3639723598524982	0.9531166379552732	1.0634223352880987	0.5569933761283075	-0.36310007297090685	0.6261094195661885	-0.14594261711188322	-0.017015303806920158	-2.42861286636753e-15
KT-880D60	1	-1.964870464968864	8.804110146686329	5.970450517760778	3.519886712319229	1.2867917609505637	-1.272157990285762	-2.7154048065446963	-0.914381970633149	-0.7436613745285534	-3.70452218510308	1.807612683921541	4.033158957330132	-1.055788290242558	-0.7821506483797991	-0.710820322614322	0.7993065197382704	-0.028590012570097245	-0.6163537534159774	0.07081507130055234	0.7957093149019573	0.6508640033101992	-1.0571275096059103	-0.24454208065999855	1.157700294274201	-0.7110717467205184	0.2625885946255221	-0.40994837386504013	0.8525410453999096	0.5338121147846554	0.43762018875623476	0.9219977463171658	0.10813577462605756	0.12026543516609989	0.17506611663719293	-0.4687932384128197	-0.5754809195261891	-0.26234004665758665	-0.04464681506258106	0.08985581779876885	0.015107311732795402	0.30257723495558714	-0.2432649262914532	0.03293555575557666	-1.8839096949108125e-15
KT-974D60	2	5.071637550134351	-0.702246748396806	3.684198605458275	-0.32519669015410835	5.988297168473689	-1.179652307684224	0.5203072085967917	-0.40875466080456574	-0.378662425600533	-1.128614895651053	-1.9488449138652915	0.3019169515140057	-0.08604043623690187	0.14496353643715193	-0.03344587098322092	1.51777931257161	0.9453025162706955	0.050696027875957506	0.6852481906485699	-2.3847434212856498	2.1052523751212133	-1.3083698589376023	0.06938091470009722	0.41341238871758673	1.1306560185019598	-0.537697637393571	0.5572247769558236	0.08712206330837163	-1.3215755661998296	-0.14727406513852964	-0.6621620849675548	-0.353302966998977	0.8548867568487113	-0.643531231590677	0.5306124130832713	0.3687748963448747	-0.1329627048662921	0.24981989132996701	-0.21214472941702778	0.0174581751073411	-0.5483866247294007	-0.14340026148299717	0.21896037140248856	-2.42861286636753e-15
BS-671D60	2	2.18308690830512	0.43280315397985164	-1.2882339644550367	-0.1503709221502325	0.6012548581528145	3.1348844577062405	-0.15020844640293293	-1.231924794162533	-0.6327707590763163	2.270502392226117	1.523192318117586	-0.16779432706577185	-1.633443730107696	-3.2637078757710922	0.11379623855117048	-0.8532884921707794	-0.7557136757285975	0.7000977213175865	1.6694569317901191	0.07803391217168382	-0.4012626737854063	-0.31651425768681857	-0.8590126667847091	-0.08126197979586561	-1.1641955780152446	0.29175356798084173	-0.67932011765659694	1.283003730633116	-0.24336733975636643	-0.4815613169341284	-1.400751432807723	0.8101453162509105	1.1694310853071248	-0.22764794827194249	0.5304658780935178	-0.11421336533364419	0.009837374431410126	0.3269632120034769	0.25189936413936975	0.5702284879135573	0.34538073709324757	0.40740485365214096	0.217169056845132	-9.575673587391975e-16
