feature	KT-539_D10_D60	BS-671_D10_D60	BS-064_D10_D60	KT-805_D10_D60	KT-926_D10_D60	KT-705_D10_D60	BS-336_D10_D60	BS-082_D10_D60	BS-351_D10_D60	KT-347_D10_D60	BS-377_D10_D60	KT-313_D10_D60	BS-364_D10_D60	KT-880_D10_D60	JV-138_D10_D60	KT-412_D10_D60	KT-515_D10_D60	KT-771_D10_D60	KT-723_D10_D60	KT-718_D10_D60	KT-417_D10_D60	KT-522_D10_D60	KT-312_D10_D60	JV-157_D10_D60	KT-538_D10_D60	KT-193_D10_D60	JV-035_D10_D60	KT-434_D10_D60	KT-247_D10_D60	KT-716_D10_D60	KT-974_D10_D60	KT-537_D10_D60	KT-612_D10_D60	KT-445_D10_D60	KT-525_D10_D60	KT-352_D10_D60	JV-148_D10_D60	BS-346_D10_D60	KT-663_D10_D60	KT-695_D10_D60
CAR 16:0	1.0	0.9009009009009008	0.8849557522123894	0.8928571428571428	1.0	0.9401709401709403	0.8695652173913044	0.7874015748031495	0.7936507936507936	1.0	1.0	1.0	0.9492753623188407	1.15	1.0	1.0598290598290598	1.0	0.9487179487179489	0.8064516129032259	0.8771929824561403	1.0	1.0	1.0	0.8547008547008548	1.0	0.9090909090909091	1.0	1.0	1.0	0.8333333333333334	1.0	1.0	1.0	1.0183486238532111	1.0521739130434784	1.12	1.0366972477064218	0.9836065573770492	1.0	1.16
CAR 18:1	0.9741379310344828	0.9661016949152544	0.8547008547008548	0.9112903225806451	0.8849557522123894	0.9500000000000002	0.856060606060606	0.8055555555555556	0.7407407407407407	1.0	1.0	1.0	0.9655172413793103	1.0350877192982455	1.0	1.129032258064516	0.9009009009009008	0.9112903225806451	0.7407407407407407	0.8880000000000001	1.0	1.0	1.0	0.7633587786259541	1.0	0.8771929824561403	1.0	1.0	1.13	0.8396946564885497	1.0	1.0	0.8771929824561403	1.0619469026548674	1.0	1.1400000000000001	0.9009009009009008	0.9692307692307692	1.0	1.27
CAR 18:2	1.0	0.9174311926605504	1.0	0.9174311926605504	1.0	0.8849557522123894	0.8547008547008548	0.8333333333333334	0.8333333333333334	1.0	1.0	1.0	0.9669421487603306	1.0	1.0	1.21	1.0	0.8620689655172414	0.819672131147541	0.8620689655172414	1.0	1.0	1.0	0.8695652173913044	1.0	1.0	1.0	1.0	1.0	0.8264462809917356	1.0	1.0	1.0	1.0	0.8695652173913044	1.0	1.0	1.0	1.0	1.13
CAR 2:0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8695652173913044	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9090909090909091	1.0	1.0	1.0
CAR 3:0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.13	1.0	1.0	1.0	1.0	1.0	1.0	0.8695652173913044	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CAR 8:0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7874015748031495	1.0	1.0	1.0
CE 16:1	1.0	1.0	1.0	1.0	1.0	0.7518796992481203	2.1799999999999997	1.0372093023255815	1.0	2.31	1.0	1.0	1.0	1.0	1.1280487804878048	0.5780346820809249	1.35	1.87	0.8578947368421053	1.0	1.0	1.0	3.3021582733812944	1.0	1.0	1.62	1.0	1.0	1.0	0.5	1.0	0.6369426751592357	1.48	0.6535947712418301	1.0	1.0	1.98	1.0	1.0	1.0
CE 18:1	1.72	0.6993006993006994	1.0	0.6666666666666666	0.5780346820809249	1.0	0.38759689922480617	0.819672131147541	1.0	1.28	1.0	1.0	0.8695652173913044	1.0	1.0	1.26	1.0	1.0	1.5	1.8900000000000001	1.5	1.0	1.0	1.0	0.8716216216216216	1.0	0.23255813953488372	1.0	0.9345794392523364	1.12	1.0	0.8695652173913044	0.9090909090909091	0.7633587786259541	0.6756756756756757	1.0	1.85	1.0	1.0	0.8547008547008548
CE 18:2	1.6878306878306877	1.2690355329949239	0.373134328358209	1.5089285714285712	0.1519756838905775	0.5706521739130435	3.459119496855346	0.6585858585858585	0.9578947368421052	4.68	0.7655502392344499	0.425531914893617	1.2035398230088494	1.0	0.28735632183908044	0.31063829787234043	1.4610778443113772	4.27	0.3183229813664596	1.0201149425287357	1.377659574468085	1.0	1.078544061302682	0.19267822736030826	1.4713656387665197	1.229050279329609	0.17793594306049823	4.16	0.4429657794676806	0.6577102803738318	0.42016806722689076	0.16778523489932887	1.318421052631579	0.28653295128939826	0.8524590163934427	0.29411764705882354	0.9252873563218391	0.3067484662576687	0.3663003663003663	0.22887864823348694
Cer 34:1;O2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.29	1.0	1.0	1.0	1.0	1.0
Cer 40:1;O2	1.62	1.44	1.2985074626865671	0.9677419354838709	0.813953488372093	0.6752136752136753	1.6744186046511629	0.5681818181818182	1.48	1.53	1.2868217054263567	1.0	1.5699999999999998	1.49	2.5700000000000003	0.7604166666666666	1.111111111111111	1.1772151898734176	1.55	1.4963503649635035	1.56	1.0	1.8661971830985915	1.1449275362318843	1.2058823529411766	1.5035460992907803	1.121212121212121	1.42	1.0774193548387097	0.9733333333333333	0.7874015748031495	1.47	2.35	1.0612244897959184	2.2199999999999998	1.56	1.4076923076923078	1.1773049645390072	1.3511450381679388	1.5899999999999999
